DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(TAA);9(TAC);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-05-12 00:00:00;6;0;0;0;8;1;0;0;0;0;0;0;0
2020-05-12 00:15:00;3;0;0;1;14;0;0;0;0;0;0;0;0
2020-05-12 00:30:00;4;1;0;4;10;0;0;0;0;0;0;0;0
2020-05-12 00:45:00;3;0;0;0;9;0;0;0;0;0;0;0;0
2020-05-12 01:00:00;4;0;0;0;6;0;0;0;0;0;0;0;0
2020-05-12 01:15:00;6;1;0;0;7;0;0;0;0;0;0;0;0
2020-05-12 01:30:00;10;0;0;0;4;0;0;0;0;0;0;0;0
2020-05-12 01:45:00;6;0;0;0;5;0;0;0;0;0;0;0;0
2020-05-12 02:00:00;7;0;0;1;2;0;0;0;0;0;0;0;0
2020-05-12 02:15:00;4;0;0;2;6;0;0;0;0;0;0;0;0
2020-05-12 02:30:00;3;0;1;1;6;0;0;0;0;0;0;0;0
2020-05-12 02:45:00;10;1;0;0;4;0;0;0;0;0;0;0;0
2020-05-12 03:00:00;3;0;0;0;12;0;0;0;0;0;0;0;0
2020-05-12 03:15:00;7;0;0;0;8;0;0;0;0;0;0;0;0
2020-05-12 03:30:00;1;0;0;0;5;0;0;0;0;0;0;0;0
2020-05-12 03:45:00;9;0;0;0;9;0;0;0;0;0;0;0;0
2020-05-12 04:00:00;5;0;0;0;9;0;0;0;0;0;0;0;0
2020-05-12 04:15:00;7;1;0;1;9;0;0;0;0;0;0;0;0
2020-05-12 04:30:00;8;0;0;0;9;0;0;0;0;0;0;0;0
2020-05-12 04:45:00;16;0;0;0;19;0;0;0;0;0;0;0;0
2020-05-12 05:00:00;21;1;0;1;15;0;0;0;0;0;0;0;0
2020-05-12 05:15:00;41;1;0;1;27;0;0;0;0;0;0;0;0
2020-05-12 05:30:00;67;0;1;3;38;0;0;0;0;0;0;0;0
2020-05-12 05:45:00;60;1;1;2;56;0;0;0;0;0;0;0;0
2020-05-12 06:00:00;61;2;1;3;52;0;0;0;0;0;0;0;0
2020-05-12 06:15:00;89;1;4;6;73;1;0;0;0;0;0;0;0
2020-05-12 06:30:00;103;4;3;2;96;1;0;0;8;0;0;0;0
2020-05-12 06:45:00;131;6;4;5;106;0;0;0;0;0;0;0;0
2020-05-12 07:00:00;132;7;3;5;88;2;0;0;4;0;0;0;0
2020-05-12 07:15:00;145;7;7;4;105;0;0;3;5;0;0;0;0
2020-05-12 07:30:00;122;6;2;8;99;0;0;0;67;0;0;0;0
2020-05-12 07:45:00;138;11;6;11;93;1;0;0;26;0;0;0;0
2020-05-12 08:00:00;112;5;6;6;88;1;0;0;10;0;0;0;0
2020-05-12 08:15:00;130;9;6;8;83;0;0;0;9;0;0;0;0
2020-05-12 08:30:00;110;4;6;6;89;1;0;1;22;0;0;0;0
2020-05-12 08:45:00;98;11;7;6;87;1;1;0;2;0;0;2;0
2020-05-12 09:00:00;90;5;7;8;86;3;0;0;3;0;0;0;0
2020-05-12 09:15:00;110;8;6;7;108;4;1;4;5;0;0;0;0
2020-05-12 09:30:00;123;4;11;12;92;3;4;1;8;0;1;0;0
2020-05-12 09:45:00;121;10;4;6;112;5;3;1;8;0;0;0;0
2020-05-12 10:00:00;116;4;5;11;110;6;3;0;6;0;0;0;0
2020-05-12 10:15:00;105;3;9;8;106;7;4;0;12;0;0;0;0
2020-05-12 10:30:00;110;6;10;12;121;4;6;0;62;0;0;0;0
2020-05-12 10:45:00;94;4;13;9;115;9;5;4;5;0;0;0;0
2020-05-12 11:00:00;124;15;18;11;133;4;9;2;5;0;0;0;0
2020-05-12 11:15:00;100;11;15;6;117;4;9;1;13;0;0;0;0
2020-05-12 11:30:00;124;9;14;10;124;4;4;1;9;0;0;0;0
2020-05-12 11:45:00;110;11;18;14;118;4;5;2;8;0;0;0;0
2020-05-12 12:00:00;105;11;7;12;112;4;3;1;8;0;0;0;0
2020-05-12 12:15:00;94;7;18;15;111;2;3;15;3;0;0;0;0
2020-05-12 12:30:00;125;0;15;8;128;4;1;3;4;0;0;0;0
2020-05-12 12:45:00;120;6;7;11;136;3;6;9;8;0;0;0;0
2020-05-12 13:00:00;123;1;14;18;129;8;8;16;15;0;0;0;0
2020-05-12 13:15:00;118;5;10;12;123;3;8;3;7;0;0;0;0
2020-05-12 13:30:00;133;8;9;11;146;11;3;5;9;0;0;0;0
2020-05-12 13:45:00;105;4;7;12;139;5;6;5;11;0;0;0;0
2020-05-12 14:00:00;99;1;11;13;141;8;5;4;15;0;0;0;0
2020-05-12 14:15:00;136;7;12;6;165;5;10;1;14;0;0;0;0
2020-05-12 14:30:00;138;6;11;12;150;7;6;0;11;0;0;0;0
2020-05-12 14:45:00;125;6;8;6;152;6;6;3;36;0;0;0;0
2020-05-12 15:00:00;136;5;11;10;159;4;4;9;9;0;0;0;0
2020-05-12 15:15:00;136;10;12;12;161;7;12;4;25;0;0;0;0
2020-05-12 15:30:00;142;2;13;11;167;5;8;2;31;0;3;0;0
2020-05-12 15:45:00;142;3;9;8;163;12;8;1;11;0;0;0;0
2020-05-12 16:00:00;126;7;15;19;158;7;10;3;15;0;0;0;0
2020-05-12 16:15:00;108;8;15;9;172;10;7;1;6;0;0;0;0
2020-05-12 16:30:00;140;5;18;11;167;8;10;8;6;0;0;0;0
2020-05-12 16:45:00;126;6;12;19;163;5;6;2;10;0;0;2;0
2020-05-12 17:00:00;135;6;7;14;177;7;4;1;2;0;0;0;0
2020-05-12 17:15:00;153;2;8;10;168;11;12;0;3;0;0;0;0
2020-05-12 17:30:00;136;7;14;7;167;5;6;1;14;0;0;0;0
2020-05-12 17:45:00;111;7;3;8;141;6;10;3;4;0;0;0;0
2020-05-12 18:00:00;101;6;13;6;166;9;8;1;10;0;0;0;0
2020-05-12 18:15:00;106;4;10;12;139;8;9;6;10;0;0;0;0
2020-05-12 18:30:00;90;3;11;15;127;5;8;0;18;0;0;0;0
2020-05-12 18:45:00;77;6;5;2;110;2;5;0;34;0;0;0;0
2020-05-12 19:00:00;77;2;9;11;104;2;6;16;3;0;0;0;0
2020-05-12 19:15:00;73;3;11;9;81;1;3;6;13;0;0;0;0
2020-05-12 19:30:00;63;3;4;2;69;2;0;0;0;0;0;0;0
2020-05-12 19:45:00;40;1;5;6;74;0;3;0;2;0;1;0;0
2020-05-12 20:00:00;40;1;2;10;67;0;0;0;0;0;0;0;0
2020-05-12 20:15:00;44;0;1;2;69;0;1;0;0;0;0;0;0
2020-05-12 20:30:00;51;1;0;4;38;0;0;0;0;0;0;0;0
2020-05-12 20:45:00;32;0;0;1;58;0;0;0;0;0;0;0;0
2020-05-12 21:00:00;33;0;0;3;43;0;0;0;0;0;0;0;0
2020-05-12 21:15:00;32;0;0;1;51;0;0;0;0;0;0;0;0
2020-05-12 21:30:00;42;0;1;2;34;0;0;0;0;0;0;0;0
2020-05-12 21:45:00;24;0;1;2;24;0;0;0;0;0;0;0;0
2020-05-12 22:00:00;16;0;0;1;34;0;0;0;2;0;0;0;0
2020-05-12 22:15:00;21;0;1;1;32;0;0;0;0;0;0;0;0
2020-05-12 22:30:00;13;0;0;0;21;0;0;0;0;0;0;0;0
2020-05-12 22:45:00;24;0;0;1;20;0;0;0;0;0;0;0;0
2020-05-12 23:00:00;7;0;0;0;16;0;0;0;0;0;0;0;0
2020-05-12 23:15:00;14;0;0;0;15;0;0;0;0;0;0;0;0
2020-05-12 23:30:00;5;1;0;0;9;0;0;0;0;0;0;0;0
