DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2020-05-15 00:00:00;
2020-05-15 00:15:00;
2020-05-15 00:30:00;
2020-05-15 00:45:00;
2020-05-15 01:00:00;5;8;1;3;0;8;9
2020-05-15 01:15:00;4;17;6;2;2;7;3
2020-05-15 01:30:00;9;8;0;3;1;7;4
2020-05-15 01:45:00;3;16;3;3;4;4;7
2020-05-15 02:00:00;5;19;3;0;0;6;8
2020-05-15 02:15:00;1;7;1;2;1;4;8
2020-05-15 02:30:00;2;9;1;1;1;3;4
2020-05-15 02:45:00;5;6;1;0;0;9;5
2020-05-15 03:00:00;2;5;1;2;0;11;9
2020-05-15 03:15:00;7;9;0;1;0;4;3
2020-05-15 03:30:00;4;6;1;2;0;2;7
2020-05-15 03:45:00;0;5;0;1;0;8;4
2020-05-15 04:00:00;4;7;1;0;0;2;9
2020-05-15 04:15:00;2;4;1;1;0;2;2
2020-05-15 04:30:00;3;3;0;2;0;6;2
2020-05-15 04:45:00;1;5;1;0;1;3;5
2020-05-15 05:00:00;2;6;2;2;1;4;7
2020-05-15 05:15:00;5;6;1;8;0;5;8
2020-05-15 05:30:00;4;21;4;4;0;6;10
2020-05-15 05:45:00;6;27;3;5;4;21;24
2020-05-15 06:00:00;17;31;4;10;4;45;64
2020-05-15 06:15:00;72;83;9;13;2;33;46
2020-05-15 06:30:00;78;117;17;9;9;32;41
2020-05-15 06:45:00;56;100;16;14;16;25;27
2020-05-15 07:00:00;44;79;14;26;11;32;52
2020-05-15 07:15:00;60;110;20;22;20;40;52
2020-05-15 07:30:00;95;160;44;43;29;59;74
2020-05-15 07:45:00;80;158;35;54;37;44;54
2020-05-15 08:00:00;92;209;57;68;29;60;77
2020-05-15 08:15:00;102;175;48;62;36;67;76
2020-05-15 08:30:00;114;188;65;68;40;90;100
2020-05-15 08:45:00;96;163;58;56;29;67;75
2020-05-15 09:00:00;57;145;51;58;28;70;83
2020-05-15 09:15:00;49;133;45;51;23;76;72
2020-05-15 09:30:00;81;177;67;56;32;70;84
2020-05-15 09:45:00;92;190;51;54;19;91;103
2020-05-15 10:00:00;123;327;113;99;42;174;184
2020-05-15 10:15:00;122;315;95;111;44;148;182
2020-05-15 10:30:00;139;377;106;124;46;175;229
2020-05-15 10:45:00;124;306;81;92;32;137;190
2020-05-15 11:00:00;72;169;51;67;26;98;101
2020-05-15 11:15:00;106;221;72;65;26;114;131
2020-05-15 11:30:00;89;188;62;67;23;104;111
2020-05-15 11:45:00;78;189;63;56;23;98;107
2020-05-15 12:00:00;75;196;55;45;18;127;121
2020-05-15 12:15:00;83;179;71;62;17;117;127
2020-05-15 12:30:00;93;198;90;70;20;118;132
2020-05-15 12:45:00;102;194;79;82;17;120;119
2020-05-15 13:00:00;80;214;85;59;14;111;117
2020-05-15 13:15:00;100;221;84;52;35;123;132
2020-05-15 13:30:00;107;207;74;52;27;121;137
2020-05-15 13:45:00;117;216;62;68;33;137;152
2020-05-15 14:00:00;78;153;60;38;19;92;103
2020-05-15 14:15:00;42;112;43;39;13;78;86
2020-05-15 14:30:00;87;190;76;63;31;126;124
2020-05-15 14:45:00;75;175;73;59;21;131;136
2020-05-15 15:00:00;112;200;61;69;20;131;126
2020-05-15 15:15:00;90;188;83;66;22;127;125
2020-05-15 15:30:00;73;191;64;59;22;120;125
2020-05-15 15:45:00;99;175;70;46;23;121;117
2020-05-15 16:00:00;85;192;76;54;20;119;109
2020-05-15 16:15:00;71;185;66;48;21;112;117
2020-05-15 16:30:00;86;176;68;67;18;134;122
2020-05-15 16:45:00;84;174;61;57;24;107;115
2020-05-15 17:00:00;80;192;68;49;18;108;109
2020-05-15 17:15:00;90;176;57;47;13;99;95
2020-05-15 17:30:00;23;49;11;18;6;29;39
2020-05-15 17:45:00;
2020-05-15 18:00:00;
2020-05-15 18:15:00;
2020-05-15 18:30:00;
2020-05-15 18:45:00;43;113;28;22;8;54;69
2020-05-15 19:00:00;46;129;44;25;10;67;78
2020-05-15 19:15:00;44;125;38;24;11;69;86
2020-05-15 19:30:00;50;104;33;37;11;70;90
2020-05-15 19:45:00;34;99;41;27;11;63;53
2020-05-15 20:00:00;42;93;27;24;3;57;72
2020-05-15 20:15:00;44;89;29;27;20;56;70
2020-05-15 20:30:00;41;95;27;16;8;41;59
2020-05-15 20:45:00;40;88;30;16;8;45;53
2020-05-15 21:00:00;51;90;22;9;5;51;64
2020-05-15 21:15:00;52;87;18;10;3;42;51
2020-05-15 21:30:00;39;81;19;16;12;33;29
2020-05-15 21:45:00;20;48;15;20;3;36;36
2020-05-15 22:00:00;23;56;18;10;4;41;48
2020-05-15 22:15:00;19;37;6;9;5;35;32
2020-05-15 22:30:00;17;44;10;10;4;20;18
2020-05-15 22:45:00;18;31;8;10;3;17;20
2020-05-15 23:00:00;19;44;12;4;3;22;24
2020-05-15 23:15:00;14;38;8;9;2;25;30
2020-05-15 23:30:00;17;33;10;14;2;12;19
2020-05-15 23:45:00;13;25;4;10;1;15;16
