DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2020-09-03 00:00:00;11;8;2;2;1;6;9;5
2020-09-03 00:15:00;5;6;3;1;3;8;12;5
2020-09-03 00:30:00;9;7;2;2;3;4;8;2
2020-09-03 00:45:00;9;5;3;2;1;6;13;7
2020-09-03 01:00:00;12;9;2;2;1;4;9;5
2020-09-03 01:15:00;10;6;4;1;1;10;8;7
2020-09-03 01:30:00;4;5;2;0;1;3;6;4
2020-09-03 01:45:00;8;4;2;0;1;3;2;1
2020-09-03 02:00:00;7;1;1;0;0;6;13;8
2020-09-03 02:15:00;7;4;2;0;0;2;11;7
2020-09-03 02:30:00;9;2;0;3;3;4;6;3
2020-09-03 02:45:00;6;3;1;0;0;5;12;9
2020-09-03 03:00:00;5;9;6;1;1;1;5;7
2020-09-03 03:15:00;9;7;2;1;1;3;15;10
2020-09-03 03:30:00;5;3;0;0;1;2;7;1
2020-09-03 03:45:00;15;4;1;0;0;2;11;7
2020-09-03 04:00:00;10;5;3;1;1;2;6;3
2020-09-03 04:15:00;14;12;2;5;2;5;15;9
2020-09-03 04:30:00;13;10;3;3;1;9;8;5
2020-09-03 04:45:00;31;11;4;2;1;5;22;13
2020-09-03 05:00:00;25;16;5;1;1;5;30;12
2020-09-03 05:15:00;44;31;7;2;2;12;53;21
2020-09-03 05:30:00;41;47;24;1;1;15;36;23
2020-09-03 05:45:00;59;63;24;8;4;31;40;29
2020-09-03 06:00:00;71;50;19;3;4;32;63;41
2020-09-03 06:15:00;75;52;22;3;6;56;55;40
2020-09-03 06:30:00;111;124;22;17;26;76;80;39
2020-09-03 06:45:00;134;164;34;18;22;98;83;76
2020-09-03 07:00:00;126;126;27;14;18;83;76;79
2020-09-03 07:15:00;136;124;23;19;20;98;109;75
2020-09-03 07:30:00;141;149;34;19;26;122;108;86
2020-09-03 07:45:00;160;172;29;27;31;114;104;52
2020-09-03 08:00:00;130;135;32;15;31;89;96;69
2020-09-03 08:15:00;126;136;24;19;23;75;90;60
2020-09-03 08:30:00;103;104;27;24;22;84;92;64
2020-09-03 08:45:00;130;132;25;16;34;68;86;58
2020-09-03 09:00:00;107;102;24;10;34;57;90;69
2020-09-03 09:15:00;109;101;26;20;75;75;93;65
2020-09-03 09:30:00;125;101;30;20;60;80;110;70
2020-09-03 09:45:00;124;138;25;17;22;99;119;77
2020-09-03 10:00:00;111;109;38;12;15;61;118;68
2020-09-03 10:15:00;115;128;21;11;15;45;125;86
2020-09-03 10:30:00;107;103;35;19;9;70;131;94
2020-09-03 10:45:00;105;123;35;15;13;57;122;101
2020-09-03 11:00:00;122;118;25;18;15;71;109;68
2020-09-03 11:15:00;130;139;26;14;17;52;108;75
2020-09-03 11:30:00;116;111;18;15;19;58;114;104
2020-09-03 11:45:00;112;116;35;12;12;51;133;99
