DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2020-12-24 00:00:00;0;0;0;1;1;1;1;0;1;0;0;0
2020-12-24 00:15:00;2;2;1;1;1;0;0;0;0;0;0;0
2020-12-24 00:30:00;1;0;0;2;1;2;2;0;0;0;0;0
2020-12-24 00:45:00;0;1;0;1;2;2;3;2;2;2;0;0
2020-12-24 01:00:00;1;2;0;1;1;0;2;0;0;0;0;0
2020-12-24 01:15:00;1;0;0;0;0;0;0;1;1;1;0;0
2020-12-24 01:30:00;1;2;0;1;1;0;1;0;2;2;0;0
2020-12-24 01:45:00;1;1;0;0;0;1;1;0;0;0;0;0
2020-12-24 02:00:00;4;1;0;0;0;3;2;0;1;0;0;0
2020-12-24 02:15:00;2;0;0;0;0;1;1;0;1;0;0;0
2020-12-24 02:30:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 02:45:00;4;2;1;1;2;0;3;2;2;3;0;0
2020-12-24 03:00:00;3;3;0;0;1;0;2;2;1;1;0;0
2020-12-24 03:15:00;0;0;0;0;0;4;3;1;1;1;0;0
2020-12-24 03:30:00;2;0;1;0;0;2;1;1;0;0;0;0
2020-12-24 03:45:00;3;2;0;0;0;0;3;2;2;1;0;0
2020-12-24 04:00:00;4;1;0;1;2;3;3;2;3;2;0;0
2020-12-24 04:15:00;2;1;1;1;1;7;3;1;2;2;0;0
2020-12-24 04:30:00;3;3;2;1;1;2;4;3;0;4;0;0
2020-12-24 04:45:00;4;1;0;1;2;2;1;0;3;1;0;0
2020-12-24 05:00:00;6;3;0;0;0;3;4;2;7;2;0;0
2020-12-24 05:15:00;15;8;1;0;0;10;5;5;9;9;0;0
2020-12-24 05:30:00;10;8;1;0;3;17;10;3;12;5;1;0
2020-12-24 05:45:00;15;7;0;1;1;11;10;4;9;5;0;0
2020-12-24 06:00:00;12;2;1;22;6;11;18;6;9;5;0;0
2020-12-24 06:15:00;16;8;0;1;3;15;14;7;3;5;0;0
2020-12-24 06:30:00;6;7;1;2;4;10;11;10;11;1;0;0
2020-12-24 06:45:00;15;6;0;3;5;15;6;5;10;9;1;0
2020-12-24 07:00:00;29;11;1;1;2;14;16;14;12;5;0;1
2020-12-24 07:15:00;24;17;1;4;4;13;16;8;18;13;0;0
2020-12-24 07:30:00;17;10;2;1;2;13;15;12;21;10;0;0
2020-12-24 07:45:00;30;11;0;6;6;21;29;23;16;11;1;1
2020-12-24 08:00:00;12;9;1;3;8;19;27;19;15;12;1;0
2020-12-24 08:15:00;29;11;3;2;5;17;19;14;20;6;0;4
2020-12-24 08:30:00;27;13;2;5;6;26;28;17;30;8;2;0
2020-12-24 08:45:00;25;16;2;6;8;35;26;18;29;13;2;10
2020-12-24 09:00:00;35;17;0;5;7;35;41;28;19;10;1;3
2020-12-24 09:15:00;43;21;3;4;9;40;38;27;38;17;1;5
2020-12-24 09:30:00;52;18;3;7;7;35;37;34;48;10;2;36
2020-12-24 09:45:00;45;28;5;9;14;27;52;34;48;15;2;8
2020-12-24 10:00:00;42;23;3;6;10;37;37;30;53;12;1;13
2020-12-24 10:15:00;49;29;5;15;16;42;51;40;42;18;1;2
2020-12-24 10:30:00;43;27;4;11;13;44;44;38;54;16;2;1
2020-12-24 10:45:00;57;41;7;13;23;48;53;40;57;24;1;10
2020-12-24 11:00:00;57;36;7;9;17;49;63;43;55;20;3;0
2020-12-24 11:15:00;64;40;5;10;16;46;53;46;57;17;6;7
2020-12-24 11:30:00;58;32;9;16;24;56;57;45;50;15;2;22
2020-12-24 11:45:00;55;35;6;13;21;47;58;40;49;7;7;3
2020-12-24 12:00:00;61;41;7;15;17;47;49;40;49;13;3;19
2020-12-24 12:15:00;58;24;5;5;9;49;62;38;60;10;5;6
2020-12-24 12:30:00;46;25;3;7;10;44;45;46;49;9;4;4
2020-12-24 12:45:00;58;33;3;11;18;62;54;47;55;14;4;102
2020-12-24 13:00:00;60;37;9;8;21;49;50;39;50;16;3;12
2020-12-24 13:15:00;63;44;4;11;14;56;54;35;57;13;5;15
2020-12-24 13:30:00;57;27;8;17;18;53;53;30;45;12;3;3
2020-12-24 13:45:00;55;36;8;10;15;46;62;46;43;11;6;122
2020-12-24 14:00:00;66;36;3;5;16;44;63;50;43;13;2;1
2020-12-24 14:15:00;60;36;10;7;14;39;28;29;33;12;5;6
2020-12-24 14:30:00;62;32;1;15;19;39;46;29;41;15;2;2
2020-12-24 14:45:00;52;23;3;14;18;57;49;32;42;7;4;0
2020-12-24 15:00:00;58;28;6;11;14;42;51;30;43;11;4;1
2020-12-24 15:15:00;57;29;6;12;15;39;42;36;40;10;6;2
2020-12-24 15:30:00;51;25;4;7;12;33;49;37;43;16;2;4
2020-12-24 15:45:00;38;24;6;10;16;39;41;33;57;8;1;8
2020-12-24 16:00:00;48;21;4;11;16;32;36;24;48;10;8;4
2020-12-24 16:15:00;45;22;1;6;10;39;43;27;45;17;5;1
2020-12-24 16:30:00;35;27;2;6;15;47;47;38;27;13;4;7
2020-12-24 16:45:00;42;28;3;7;12;27;34;28;42;16;1;12
2020-12-24 17:00:00;43;25;5;6;8;26;29;22;19;12;1;1
2020-12-24 17:15:00;28;10;2;6;12;24;34;34;24;10;4;0
2020-12-24 17:30:00;23;13;0;2;8;22;26;22;18;7;1;0
2020-12-24 17:45:00;22;12;2;3;13;20;19;15;16;18;4;0
2020-12-24 18:00:00;31;15;2;5;12;22;20;15;22;18;0;0
2020-12-24 18:15:00;16;10;2;5;6;28;26;14;16;16;0;0
2020-12-24 18:30:00;25;15;3;2;8;12;10;9;10;8;0;1
2020-12-24 18:45:00;16;11;2;2;7;17;15;9;13;11;2;4
2020-12-24 19:00:00;19;16;5;3;11;17;16;15;16;9;5;9
2020-12-24 19:15:00;24;18;0;6;8;19;20;15;18;8;2;0
2020-12-24 19:30:00;25;15;0;4;5;21;27;18;17;6;1;2
2020-12-24 19:45:00;24;13;2;7;11;17;24;20;17;14;2;0
2020-12-24 20:00:00;30;10;2;9;19;20;42;28;25;6;0;0
2020-12-24 20:15:00;39;22;7;12;18;34;49;38;42;15;0;1
2020-12-24 20:30:00;35;20;2;2;7;53;71;61;38;20;0;3
2020-12-24 20:45:00;33;27;3;3;11;47;82;72;43;14;0;0
2020-12-24 21:00:00;11;4;1;2;2;19;18;13;13;7;0;0
2020-12-24 21:15:00;5;3;1;2;4;2;4;1;3;1;0;0
2020-12-24 21:30:00;3;3;1;2;2;3;2;2;3;2;0;0
2020-12-24 21:45:00;3;4;0;0;1;4;2;1;4;1;0;0
2020-12-24 22:00:00;3;2;0;2;3;2;4;2;2;0;0;0
2020-12-24 22:15:00;6;3;1;1;2;0;1;1;1;1;0;0
2020-12-24 22:30:00;2;1;0;1;1;3;3;1;0;2;0;0
2020-12-24 22:45:00;3;4;0;0;0;3;1;1;1;1;0;0
2020-12-24 23:00:00;2;2;0;0;0;0;2;1;0;0;0;0
2020-12-24 23:15:00;2;1;0;1;1;2;2;1;0;1;0;0
2020-12-24 23:30:00;0;1;0;0;0;1;0;0;1;0;0;0
2020-12-24 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
