DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(TA1);8(TA2)
2020-11-20 00:00:00;2;2;0;0;1;2;0;0
2020-11-20 00:15:00;2;5;0;0;3;4;0;0
2020-11-20 00:30:00;1;3;0;0;2;2;0;0
2020-11-20 00:45:00;6;2;0;0;5;4;0;0
2020-11-20 01:00:00;1;2;0;0;2;4;0;0
2020-11-20 01:15:00;2;2;0;0;0;2;0;0
2020-11-20 01:30:00;2;3;0;0;2;4;0;0
2020-11-20 01:45:00;5;1;0;0;0;1;0;0
2020-11-20 02:00:00;3;1;0;0;1;1;0;0
2020-11-20 02:15:00;2;3;0;0;1;4;0;0
2020-11-20 02:30:00;1;2;0;0;1;1;0;0
2020-11-20 02:45:00;4;4;1;0;2;4;0;0
2020-11-20 03:00:00;1;2;1;0;3;4;0;0
2020-11-20 03:15:00;3;3;0;0;3;1;0;0
2020-11-20 03:30:00;1;3;0;0;2;3;0;0
2020-11-20 03:45:00;3;5;0;0;4;2;0;0
2020-11-20 04:00:00;0;3;1;0;4;3;0;0
2020-11-20 04:15:00;3;3;0;0;0;7;0;0
2020-11-20 04:30:00;4;4;0;0;6;7;0;0
2020-11-20 04:45:00;5;9;0;0;18;27;3;4
2020-11-20 05:00:00;6;19;1;0;49;62;16;0
2020-11-20 05:15:00;17;37;3;0;84;128;18;3
2020-11-20 05:30:00;33;55;5;0;96;102;11;9
2020-11-20 05:45:00;73;127;8;0;73;43;16;6
2020-11-20 06:00:00;81;129;2;0;55;32;2;24
2020-11-20 06:15:00;33;53;3;0;54;49;10;14
2020-11-20 06:30:00;38;70;2;0;65;44;15;2
2020-11-20 06:45:00;29;86;0;0;63;50;11;3
2020-11-20 07:00:00;35;53;6;0;39;45;10;0
2020-11-20 07:15:00;42;86;12;0;37;43;17;0
2020-11-20 07:30:00;36;81;7;0;48;36;9;5
2020-11-20 07:45:00;35;53;6;0;64;51;23;0
2020-11-20 08:00:00;28;43;7;0;41;26;9;0
2020-11-20 08:15:00;33;46;8;0;47;36;11;1
2020-11-20 08:30:00;25;41;12;0;34;28;3;1
2020-11-20 08:45:00;39;33;6;0;34;29;2;1
2020-11-20 09:00:00;23;50;13;0;30;28;0;0
2020-11-20 09:15:00;22;30;8;0;22;23;2;1
2020-11-20 09:30:00;27;35;9;0;32;25;1;3
2020-11-20 09:45:00;18;26;13;0;33;26;4;0
2020-11-20 10:00:00;33;43;5;0;44;33;0;9
2020-11-20 10:15:00;28;41;13;0;34;23;3;10
2020-11-20 10:30:00;26;29;13;0;44;29;3;1
2020-11-20 10:45:00;26;51;9;0;34;26;6;3
2020-11-20 11:00:00;29;38;9;0;46;26;5;3
2020-11-20 11:15:00;33;38;10;0;49;27;11;8
2020-11-20 11:30:00;30;39;6;0;39;23;0;19
2020-11-20 11:45:00;33;67;10;0;35;40;5;10
2020-11-20 12:00:00;54;58;8;0;60;44;1;16
2020-11-20 12:15:00;46;64;12;0;51;30;4;17
2020-11-20 12:30:00;49;58;13;0;59;40;5;15
2020-11-20 12:45:00;37;48;9;0;55;35;2;23
2020-11-20 13:00:00;38;51;7;0;56;55;36;13
2020-11-20 13:15:00;33;44;10;0;88;86;33;1
2020-11-20 13:30:00;46;54;10;0;83;101;15;6
2020-11-20 13:45:00;60;74;15;0;77;77;12;9
2020-11-20 14:00:00;104;120;10;0;85;64;3;19
2020-11-20 14:15:00;110;161;13;0;64;48;4;28
2020-11-20 14:30:00;100;125;6;0;71;51;10;7
2020-11-20 14:45:00;49;73;11;0;57;37;0;17
2020-11-20 15:00:00;47;71;5;0;48;37;1;15
2020-11-20 15:15:00;37;58;7;0;80;56;0;15
2020-11-20 15:30:00;37;46;11;0;60;27;3;13
2020-11-20 15:45:00;40;42;6;0;36;29;0;8
2020-11-20 16:00:00;35;30;4;0;45;35;0;11
2020-11-20 16:15:00;32;27;8;0;40;20;0;7
2020-11-20 16:30:00;35;34;8;0;51;33;0;26
2020-11-20 16:45:00;35;44;7;0;34;22;0;2
2020-11-20 17:00:00;36;39;4;0;44;26;0;5
2020-11-20 17:15:00;35;31;8;0;41;20;0;2
2020-11-20 17:30:00;27;26;5;0;41;21;0;4
2020-11-20 17:45:00;21;28;8;0;25;27;0;5
2020-11-20 18:00:00;20;25;13;0;29;28;0;0
2020-11-20 18:15:00;18;41;13;0;35;18;1;0
2020-11-20 18:30:00;18;18;4;0;32;12;0;0
2020-11-20 18:45:00;13;20;1;0;30;11;0;0
2020-11-20 19:00:00;13;25;1;0;19;8;0;1
2020-11-20 19:15:00;18;19;1;0;21;13;2;0
2020-11-20 19:30:00;17;18;2;0;14;12;0;0
2020-11-20 19:45:00;17;21;2;0;14;12;0;0
2020-11-20 20:00:00;12;15;2;0;15;12;0;0
2020-11-20 20:15:00;14;16;1;0;16;10;0;0
2020-11-20 20:30:00;9;20;5;0;16;21;1;1
2020-11-20 20:45:00;11;16;1;0;27;36;14;0
2020-11-20 21:00:00;8;22;3;0;35;59;25;0
2020-11-20 21:15:00;7;19;2;0;53;82;22;1
2020-11-20 21:30:00;16;33;5;0;44;78;9;11
2020-11-20 21:45:00;57;80;6;0;34;27;4;32
2020-11-20 22:00:00;61;85;6;0;38;21;2;20
2020-11-20 22:15:00;22;29;4;0;13;9;2;1
2020-11-20 22:30:00;10;11;3;0;9;6;0;3
2020-11-20 22:45:00;9;14;2;0;10;9;0;0
2020-11-20 23:00:00;7;15;0;0;6;2;0;0
2020-11-20 23:15:00;10;5;0;0;8;9;0;0
2020-11-20 23:30:00;7;7;0;0;2;5;0;0
2020-11-20 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
