DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2020-10-08 00:00:00;3;5;1;6;6;2;6;6;6;4
2020-10-08 00:15:00;8;8;0;5;7;0;8;5;8;7
2020-10-08 00:30:00;5;7;0;7;6;0;5;7;7;4
2020-10-08 00:45:00;4;4;0;5;6;3;6;4;4;4
2020-10-08 01:00:00;10;5;0;12;7;2;8;6;4;7
2020-10-08 01:15:00;2;1;1;2;3;3;2;2;2;1
2020-10-08 01:30:00;3;2;0;2;3;0;3;3;2;3
2020-10-08 01:45:00;4;3;1;4;5;0;3;3;2;2
2020-10-08 02:00:00;4;5;2;2;3;1;2;0;6;1
2020-10-08 02:15:00;2;0;0;1;2;0;2;1;1;2
2020-10-08 02:30:00;4;1;1;0;5;0;5;1;2;4
2020-10-08 02:45:00;3;2;1;1;0;1;0;1;4;3
2020-10-08 03:00:00;8;5;0;1;0;1;0;0;4;5
2020-10-08 03:15:00;2;0;0;2;2;2;2;0;0;1
2020-10-08 03:30:00;3;2;0;3;4;0;4;3;3;3
2020-10-08 03:45:00;1;2;1;5;3;1;3;2;3;2
2020-10-08 04:00:00;2;3;1;4;4;1;5;4;4;2
2020-10-08 04:15:00;0;4;2;1;3;2;3;1;4;0
2020-10-08 04:30:00;6;5;2;7;9;2;10;8;4;7
2020-10-08 04:45:00;7;2;4;5;8;4;12;5;7;9
2020-10-08 05:00:00;16;11;3;16;32;6;32;17;16;18
2020-10-08 05:15:00;22;16;2;44;59;4;59;43;20;22
2020-10-08 05:30:00;36;26;1;57;73;15;79;55;27;32
2020-10-08 05:45:00;42;32;3;55;61;7;62;57;29;39
2020-10-08 06:00:00;57;48;2;62;69;12;73;51;49;45
2020-10-08 06:15:00;53;30;1;60;69;17;76;58;36;40
2020-10-08 06:30:00;43;67;7;111;94;20;93;116;71;35
2020-10-08 06:45:00;45;46;10;104;102;25;103;108;47;41
2020-10-08 07:00:00;62;54;13;125;130;16;133;117;59;56
2020-10-08 07:15:00;73;47;13;184;166;32;179;190;46;56
2020-10-08 07:30:00;81;51;16;173;125;32;138;183;45;67
2020-10-08 07:45:00;97;75;15;123;123;52;135;138;76;76
2020-10-08 08:00:00;67;53;12;99;98;29;106;101;56;46
2020-10-08 08:15:00;80;60;13;86;97;32;98;96;68;66
2020-10-08 08:30:00;52;52;14;93;86;19;102;92;49;41
2020-10-08 08:45:00;61;38;12;74;87;22;93;74;42;53
2020-10-08 09:00:00;60;46;15;50;63;19;71;49;45;50
2020-10-08 09:15:00;70;52;16;66;74;13;80;74;55;57
2020-10-08 09:30:00;54;46;17;66;54;17;63;60;51;40
2020-10-08 09:45:00;65;55;19;100;41;22;71;71;55;58
2020-10-08 10:00:00;59;43;18;72;0;15;65;63;51;53
2020-10-08 10:15:00;57;57;16;52;1;15;68;45;54;53
2020-10-08 10:30:00;63;62;21;59;57;17;81;54;58;60
2020-10-08 10:45:00;63;54;14;70;76;22;87;71;57;53
2020-10-08 11:00:00;80;66;11;53;67;22;77;47;67;64
2020-10-08 11:15:00;69;63;24;63;70;22;74;64;60;59
2020-10-08 11:30:00;77;73;17;78;76;23;80;75;74;64
2020-10-08 11:45:00;68;46;21;54;63;13;68;52;50;68
2020-10-08 12:00:00;77;67;11;65;84;23;92;57;72;67
2020-10-08 12:15:00;82;76;16;69;73;28;80;67;78;77
2020-10-08 12:30:00;84;62;24;71;91;17;95;64;67;66
2020-10-08 12:45:00;73;66;8;50;78;18;83;43;67;65
2020-10-08 13:00:00;86;78;22;72;80;21;84;55;79;72
2020-10-08 13:15:00;103;86;17;76;89;17;87;70;94;92
2020-10-08 13:30:00;96;89;16;103;113;17;119;92;91;86
2020-10-08 13:45:00;97;70;17;68;82;21;90;64;73;86
2020-10-08 14:00:00;95;85;18;75;94;18;96;71;82;92
2020-10-08 14:15:00;107;95;20;55;72;25;79;52;94;92
2020-10-08 14:30:00;108;107;23;75;77;21;88;75;112;104
2020-10-08 14:45:00;90;86;17;77;90;16;99;62;93;75
2020-10-08 15:00:00;117;81;14;72;87;20;92;63;85;100
2020-10-08 15:15:00;108;113;18;61;96;23;101;65;119;97
2020-10-08 15:30:00;114;98;20;85;93;24;100;80;105;96
2020-10-08 15:45:00;124;113;20;79;112;26;122;81;119;114
2020-10-08 16:00:00;108;113;37;90;117;44;128;95;114;108
2020-10-08 16:15:00;121;123;26;100;116;25;116;87;152;109
2020-10-08 16:30:00;146;120;33;90;96;18;101;79;127;125
2020-10-08 16:45:00;122;109;30;94;117;21;119;74;116;111
2020-10-08 17:00:00;128;99;33;101;118;31;131;82;107;128
2020-10-08 17:15:00;122;116;23;76;110;26;120;69;120;104
2020-10-08 17:30:00;119;120;44;90;97;22;105;91;132;108
2020-10-08 17:45:00;110;106;26;71;91;23;102;67;106;97
2020-10-08 18:00:00;117;95;17;70;98;19;110;59;100;105
2020-10-08 18:15:00;111;94;20;86;114;15;117;80;93;101
2020-10-08 18:30:00;85;73;22;64;74;20;77;59;79;82
2020-10-08 18:45:00;74;61;16;54;63;16;71;45;65;73
2020-10-08 19:00:00;53;41;10;58;76;14;82;51;41;48
2020-10-08 19:15:00;68;55;12;65;63;12;65;61;57;62
2020-10-08 19:30:00;50;44;11;42;57;16;60;35;47;50
2020-10-08 19:45:00;45;52;6;46;55;16;62;40;52;42
