DATUM;1(DA1);2(DAL1);3(DAL2);4(DBL1);5(DBL2);6(DBR1);7(DBL3);8(DBL4);9(DCR1);10(DC1);11(TAFGC)
2020-03-17 00:00:00;3;1;0;0;0;0;0;0;0;0;3
2020-03-17 00:15:00;3;0;0;0;0;0;0;0;0;0;4
2020-03-17 00:30:00;3;1;0;0;0;0;0;0;0;0;2
2020-03-17 00:45:00;6;1;0;0;0;0;0;0;0;0;6
2020-03-17 01:00:00;2;0;0;0;0;0;0;0;0;0;7
2020-03-17 01:15:00;4;0;0;0;0;0;0;0;0;0;1
2020-03-17 01:30:00;1;1;0;0;0;0;0;0;0;1;3
2020-03-17 01:45:00;4;1;0;0;0;0;0;0;0;0;1
2020-03-17 02:00:00;3;1;0;0;0;0;0;0;0;0;2
2020-03-17 02:15:00;2;1;0;0;0;0;0;0;0;1;2
2020-03-17 02:30:00;5;2;2;2;0;1;0;1;0;0;2
2020-03-17 02:45:00;3;0;0;0;0;0;0;0;0;0;6
2020-03-17 03:00:00;4;0;0;0;0;0;0;0;0;0;7
2020-03-17 03:15:00;6;3;1;1;0;0;0;0;0;1;1
2020-03-17 03:30:00;3;0;0;0;0;0;0;0;0;0;2
2020-03-17 03:45:00;6;3;1;1;0;0;0;0;3;0;8
2020-03-17 04:00:00;4;1;1;1;0;0;0;0;0;0;4
2020-03-17 04:15:00;6;1;0;0;0;0;0;0;0;0;8
2020-03-17 04:30:00;4;2;1;2;0;0;0;0;0;1;11
2020-03-17 04:45:00;7;6;7;7;1;2;1;0;1;1;21
2020-03-17 05:00:00;32;23;11;12;1;1;1;0;0;3;39
2020-03-17 05:15:00;59;42;31;34;3;1;3;0;0;26;94
2020-03-17 05:30:00;62;48;48;45;4;4;4;3;3;41;54
2020-03-17 05:45:00;92;36;71;71;11;6;11;3;21;70;62
2020-03-17 06:00:00;72;22;50;50;12;4;13;3;15;48;64
2020-03-17 06:15:00;56;16;44;45;8;2;8;2;4;26;57
2020-03-17 06:30:00;67;26;52;48;7;5;7;3;6;35;60
2020-03-17 06:45:00;59;11;35;36;8;4;7;3;6;20;49
2020-03-17 07:00:00;52;20;29;28;6;3;8;3;4;22;39
2020-03-17 07:15:00;57;16;21;21;8;5;8;4;6;27;40
2020-03-17 07:30:00;63;24;16;16;9;3;9;3;4;33;36
