DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(TA);28(DD1)
2020-09-18 00:00:00;11;10;1;0;0;18;10;0;0
2020-09-18 00:15:00;20;7;0;0;0;14;2;0;1
2020-09-18 00:30:00;7;5;0;0;0;14;6;0;0
2020-09-18 00:45:00;11;5;0;0;0;9;7;0;0
2020-09-18 01:00:00;8;7;0;0;0;11;9;0;0
2020-09-18 01:15:00;8;2;1;0;0;9;3;0;0
2020-09-18 01:30:00;12;6;0;0;0;14;2;0;0
2020-09-18 01:45:00;6;1;0;1;0;7;3;0;0
2020-09-18 02:00:00;13;3;0;0;0;8;2;0;0
2020-09-18 02:15:00;8;5;0;0;0;8;2;0;0
2020-09-18 02:30:00;4;3;0;0;0;5;6;0;0
2020-09-18 02:45:00;11;5;0;0;0;7;1;0;0
2020-09-18 03:00:00;4;1;0;0;0;6;4;0;0
2020-09-18 03:15:00;8;7;0;0;0;4;4;0;0
2020-09-18 03:30:00;7;10;0;0;1;8;2;0;0
2020-09-18 03:45:00;9;2;0;0;1;9;3;0;0
2020-09-18 04:00:00;8;5;1;0;0;17;5;0;0
2020-09-18 04:15:00;13;7;0;0;0;7;5;0;0
2020-09-18 04:30:00;20;11;0;1;1;19;8;0;0
2020-09-18 04:45:00;21;12;1;0;0;29;16;0;0
2020-09-18 05:00:00;37;19;0;0;1;83;57;0;2
2020-09-18 05:15:00;44;33;2;2;1;140;119;0;4
2020-09-18 05:30:00;58;56;4;2;5;173;127;0;2
2020-09-18 05:45:00;136;124;5;2;2;140;113;0;2
2020-09-18 06:00:00;188;193;2;1;1;118;111;0;2
2020-09-18 06:15:00;116;110;1;1;0;132;116;0;6
2020-09-18 06:30:00;100;112;7;6;10;179;193;1;7
2020-09-18 06:45:00;104;88;10;2;13;199;213;1;1
2020-09-18 07:00:00;92;109;4;10;9;148;180;4;3
2020-09-18 07:15:00;90;87;8;10;20;144;202;21;6
2020-09-18 07:30:00;111;105;7;12;20;187;243;7;8
2020-09-18 07:45:00;121;128;8;10;19;179;218;6;10
2020-09-18 08:00:00;108;110;6;14;13;145;183;11;1
2020-09-18 08:15:00;112;114;7;16;10;131;141;5;9
2020-09-18 08:30:00;103;106;11;11;8;152;172;5;2
2020-09-18 08:45:00;90;96;7;5;7;120;144;4;4
2020-09-18 09:00:00;99;88;14;16;10;120;131;22;6
2020-09-18 09:15:00;99;100;12;17;16;97;125;2;1
2020-09-18 09:30:00;102;88;16;18;15;113;152;6;5
2020-09-18 09:45:00;111;108;13;19;18;109;137;18;3
2020-09-18 10:00:00;120;112;13;22;14;106;137;10;6
2020-09-18 10:15:00;126;121;9;17;16;104;125;12;2
2020-09-18 10:30:00;129;118;12;25;15;116;156;87;0
2020-09-18 10:45:00;120;131;19;34;16;90;129;25;1
2020-09-18 11:00:00;117;122;11;23;17;104;144;14;3
2020-09-18 11:15:00;129;136;13;19;18;86;127;3;2
2020-09-18 11:30:00;123;127;13;25;12;101;148;24;2
2020-09-18 11:45:00;135;168;10;31;17;112;135;19;2
2020-09-18 12:00:00;164;165;12;32;12;98;127;5;4
2020-09-18 12:15:00;157;162;12;28;19;111;142;10;1
2020-09-18 12:30:00;185;198;15;24;12;118;141;18;2
2020-09-18 12:45:00;154;171;11;23;14;134;155;3;0
2020-09-18 13:00:00;181;184;11;32;15;165;181;14;1
2020-09-18 13:15:00;180;182;13;24;14;179;199;40;1
2020-09-18 13:30:00;193;182;7;17;19;170;183;22;0
2020-09-18 13:45:00;181;194;11;23;26;198;209;12;3
2020-09-18 14:00:00;218;230;24;22;22;161;181;4;2
2020-09-18 14:15:00;279;276;20;20;14;118;163;30;1
2020-09-18 14:30:00;282;254;16;28;22;114;148;3;1
2020-09-18 14:45:00;217;229;17;23;14;104;134;22;4
2020-09-18 15:00:00;189;211;15;27;20;117;133;13;0
2020-09-18 15:15:00;236;241;18;30;14;131;156;12;1
2020-09-18 15:30:00;183;197;10;29;19;132;177;45;5
2020-09-18 15:45:00;178;191;17;28;22;123;148;30;2
2020-09-18 16:00:00;166;178;10;23;18;124;165;3;1
2020-09-18 16:15:00;155;165;6;29;18;101;125;11;1
2020-09-18 16:30:00;164;164;9;20;12;122;146;4;3
2020-09-18 16:45:00;164;152;16;27;16;101;130;0;5
2020-09-18 17:00:00;172;174;9;34;15;118;151;7;4
2020-09-18 17:15:00;154;152;14;25;17;124;142;14;6
2020-09-18 17:30:00;144;161;9;27;13;116;144;10;2
2020-09-18 17:45:00;139;142;6;17;14;117;154;5;4
2020-09-18 18:00:00;131;135;9;19;17;112;132;6;10
2020-09-18 18:15:00;130;139;4;22;8;121;146;9;4
2020-09-18 18:30:00;125;131;7;20;3;102;122;6;2
2020-09-18 18:45:00;134;139;4;6;6;99;124;9;2
2020-09-18 19:00:00;136;128;4;18;2;96;109;1;0
2020-09-18 19:15:00;102;98;5;8;4;87;95;8;3
2020-09-18 19:30:00;119;84;1;2;2;83;81;3;6
2020-09-18 19:45:00;93;106;0;4;2;92;83;4;0
2020-09-18 20:00:00;98;96;2;5;5;98;104;0;0
2020-09-18 20:15:00;86;97;2;4;2;77;75;1;0
2020-09-18 20:30:00;73;66;2;5;2;84;79;0;5
2020-09-18 20:45:00;71;62;1;4;1;117;92;0;7
2020-09-18 21:00:00;62;64;1;0;0;147;102;0;3
2020-09-18 21:15:00;67;58;0;0;0;181;159;0;0
