DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DE3);12(DE4);13(TAFBA);14(TAFBB);15(TAFBC);16(TAFBD)
2019-11-18 00:00:00;7;17;14;1;1;15;0;0;2;3;2;2;0;0;0;0
2019-11-18 00:15:00;6;11;10;0;3;8;1;2;3;3;3;3;0;0;0;0
2019-11-18 00:30:00;9;12;13;1;1;12;0;0;3;3;2;3;0;0;0;0
2019-11-18 00:45:00;5;7;6;0;3;7;0;2;3;3;2;2;0;0;0;0
2019-11-18 01:00:00;3;7;6;0;0;7;0;0;2;2;2;2;0;0;0;0
2019-11-18 01:15:00;6;9;10;1;0;8;0;2;2;2;2;2;0;0;0;0
2019-11-18 01:30:00;7;8;7;0;1;7;0;1;0;0;0;0;0;0;0;0
2019-11-18 01:45:00;13;4;4;1;6;4;0;0;3;3;3;3;0;0;0;0
2019-11-18 02:00:00;4;4;4;0;2;5;0;0;0;0;0;0;0;0;0;0
2019-11-18 02:15:00;8;5;4;0;4;4;0;0;0;0;0;0;0;0;0;0
2019-11-18 02:30:00;6;2;2;2;3;3;0;0;3;3;3;3;0;0;0;0
2019-11-18 02:45:00;5;6;6;0;3;5;0;1;1;1;1;1;0;0;0;0
2019-11-18 03:00:00;4;7;7;0;3;6;2;2;0;0;2;256;0;0;0;0
2019-11-18 03:15:00;3;1;2;0;0;1;1;0;1;1;1;1;0;0;0;0
2019-11-18 03:30:00;4;1;1;0;2;2;0;1;1;1;1;1;0;0;0;0
2019-11-18 03:45:00;5;6;6;0;2;5;1;1;1;1;0;0;0;0;0;0
2019-11-18 04:00:00;4;8;7;2;5;7;1;2;5;2;2;2;0;0;0;0
2019-11-18 04:15:00;13;4;5;1;8;6;2;2;1;1;0;0;0;0;0;0
2019-11-18 04:30:00;16;14;11;0;1;11;1;0;4;4;3;3;0;0;0;0
2019-11-18 04:45:00;9;17;18;1;10;16;1;6;5;5;5;5;0;0;0;0
2019-11-18 05:00:00;17;20;14;0;9;18;1;8;8;8;8;8;0;0;0;0
2019-11-18 05:15:00;51;47;28;1;12;43;0;14;23;22;21;22;0;0;1;0
2019-11-18 05:30:00;71;66;34;0;20;68;1;19;31;30;30;28;0;0;2;0
2019-11-18 05:45:00;55;84;51;5;23;75;3;22;41;39;43;43;0;0;1;0
2019-11-18 06:00:00;73;82;31;5;21;81;1;11;28;28;27;29;1;1;0;0
2019-11-18 06:15:00;83;75;48;5;18;74;0;20;30;31;30;31;0;0;2;0
2019-11-18 06:30:00;101;137;70;7;46;128;5;36;59;60;56;61;0;0;0;0
2019-11-18 06:45:00;123;175;78;9;42;164;5;48;77;72;71;70;0;0;0;0
2019-11-18 07:00:00;142;173;67;16;52;164;1;52;78;77;74;72;0;0;0;0
2019-11-18 07:15:00;177;210;94;23;58;189;5;69;70;67;66;65;0;0;0;0
2019-11-18 07:30:00;206;197;85;33;45;173;15;90;59;58;56;56;0;0;0;5
2019-11-18 07:45:00;172;222;78;38;45;184;12;98;67;71;67;68;0;3;0;0
2019-11-18 08:00:00;176;203;88;31;44;192;11;86;86;88;85;85;0;0;4;2
2019-11-18 08:15:00;147;186;95;31;61;166;5;57;86;89;81;85;0;0;0;0
2019-11-18 08:30:00;172;157;76;38;61;144;6;50;81;83;74;74;0;0;0;0
2019-11-18 08:45:00;139;173;77;34;59;155;9;43;81;78;75;78;0;1;0;1
2019-11-18 09:00:00;162;184;103;32;60;173;10;61;55;59;56;56;0;0;0;1
2019-11-18 09:15:00;135;185;97;42;43;170;11;51;76;75;73;70;0;0;0;1
2019-11-18 09:30:00;144;193;117;31;52;176;14;49;64;64;60;60;0;0;0;0
2019-11-18 09:45:00;164;196;109;39;49;162;9;56;68;68;59;64;15;0;0;0
