DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2020-06-19 00:00:00;3;5;0;0;8;9;1;0;10;0;0
2020-06-19 00:15:00;7;9;2;0;9;5;0;0;8;1;0
2020-06-19 00:30:00;9;7;0;0;12;8;0;0;8;0;0
2020-06-19 00:45:00;4;4;0;0;10;7;0;0;10;0;0
2020-06-19 01:00:00;7;10;1;0;8;5;2;0;6;0;0
2020-06-19 01:15:00;8;8;0;0;8;4;1;0;3;0;0
2020-06-19 01:30:00;6;7;0;0;3;3;0;0;3;0;0
2020-06-19 01:45:00;4;5;1;0;3;4;2;0;4;0;0
2020-06-19 02:00:00;10;11;2;0;5;2;0;0;3;0;0
2020-06-19 02:15:00;9;7;1;0;6;4;0;0;5;0;0
2020-06-19 02:30:00;10;8;0;0;3;5;0;0;4;0;0
2020-06-19 02:45:00;7;1;0;0;3;4;2;0;3;0;0
2020-06-19 03:00:00;6;6;0;0;6;6;0;0;7;0;0
2020-06-19 03:15:00;0;1;1;1;3;3;0;0;4;0;0
2020-06-19 03:30:00;5;6;0;0;5;2;0;0;5;0;0
2020-06-19 03:45:00;6;9;0;0;7;4;2;0;3;0;0
2020-06-19 04:00:00;6;6;0;3;5;2;1;0;3;0;0
2020-06-19 04:15:00;11;8;1;1;4;3;0;0;7;0;0
2020-06-19 04:30:00;13;12;1;0;10;5;0;0;7;0;0
2020-06-19 04:45:00;22;16;0;0;13;9;0;0;12;0;0
2020-06-19 05:00:00;37;23;2;0;21;9;0;0;8;0;0
2020-06-19 05:15:00;25;33;6;0;24;7;1;0;11;0;0
2020-06-19 05:30:00;59;56;9;2;55;15;0;0;22;0;0
2020-06-19 05:45:00;52;61;16;5;42;23;2;0;25;0;0
2020-06-19 06:00:00;42;59;15;3;70;31;4;0;39;0;0
2020-06-19 06:15:00;52;66;25;6;89;48;2;0;49;0;1
2020-06-19 06:30:00;78;106;31;19;107;66;4;0;70;0;29
2020-06-19 06:45:00;81;87;17;8;109;79;7;0;89;1;22
2020-06-19 07:00:00;71;76;10;57;111;96;11;0;99;0;10
2020-06-19 07:15:00;75;98;8;12;140;108;4;0;101;4;91
2020-06-19 07:30:00;73;118;13;17;122;99;4;0;111;1;4
2020-06-19 07:45:00;69;86;10;9;84;101;8;0;107;0;3
2020-06-19 08:00:00;90;121;13;6;75;131;10;0;113;4;5
2020-06-19 08:15:00;75;98;7;31;98;69;7;0;79;7;13
2020-06-19 08:30:00;80;98;8;3;94;79;7;0;84;10;4
2020-06-19 08:45:00;88;97;13;7;79;69;8;0;70;3;2
2020-06-19 09:00:00;78;87;6;10;85;64;4;0;66;6;7
2020-06-19 09:15:00;83;91;12;9;88;82;8;0;93;7;16
2020-06-19 09:30:00;83;105;16;8;96;74;7;0;79;6;0
2020-06-19 09:45:00;97;104;7;15;98;78;10;0;93;9;8
2020-06-19 10:00:00;87;94;12;16;71;55;3;0;55;13;30
2020-06-19 10:15:00;101;100;11;17;99;74;10;0;81;7;29
2020-06-19 10:30:00;91;103;6;17;86;88;10;0;91;11;5
2020-06-19 10:45:00;91;105;14;28;100;78;7;0;81;5;26
2020-06-19 11:00:00;110;138;12;40;99;103;9;0;107;10;16
2020-06-19 11:15:00;85;109;16;40;97;77;3;0;87;8;8
2020-06-19 11:30:00;86;127;15;29;97;81;7;0;87;10;21
2020-06-19 11:45:00;86;131;10;43;108;101;11;0;105;9;16
2020-06-19 12:00:00;101;186;22;67;103;92;13;0;97;10;18
2020-06-19 12:15:00;115;146;22;36;116;116;11;0;121;9;22
2020-06-19 12:30:00;92;143;18;21;92;81;3;0;98;8;8
2020-06-19 12:45:00;111;154;16;15;104;125;6;0;119;4;6
2020-06-19 13:00:00;109;156;22;15;98;101;7;0;100;4;19
2020-06-19 13:15:00;109;147;13;10;88;90;8;0;95;11;24
2020-06-19 13:30:00;113;142;18;8;102;98;12;0;100;10;13
2020-06-19 13:45:00;105;145;8;2;116;119;8;0;125;5;1
2020-06-19 14:00:00;103;119;13;4;110;115;8;0;122;6;17
2020-06-19 14:15:00;101;154;14;5;123;120;13;0;127;11;48
2020-06-19 14:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-19 14:45:00;95;116;10;3;126;112;8;0;109;10;0
2020-06-19 15:00:00;85;152;12;6;123;126;10;0;128;15;6
2020-06-19 15:15:00;90;133;14;2;126;119;8;0;125;10;4
2020-06-19 15:30:00;92;147;7;2;127;130;9;0;124;16;0
2020-06-19 15:45:00;82;149;10;6;112;132;13;0;133;17;0
2020-06-19 16:00:00;93;139;8;2;116;101;5;0;115;15;2
2020-06-19 16:15:00;82;144;12;1;95;98;12;0;105;10;9
2020-06-19 16:30:00;94;94;10;3;109;102;5;0;109;9;0
2020-06-19 16:45:00;84;125;9;1;110;99;11;0;97;7;2
2020-06-19 17:00:00;80;149;14;1;109;120;7;0;122;14;6
2020-06-19 17:15:00;73;118;10;4;111;115;6;0;110;12;0
2020-06-19 17:30:00;66;116;13;1;117;90;5;0;96;3;15
2020-06-19 17:45:00;87;95;6;2;103;86;3;0;92;4;0
2020-06-19 18:00:00;84;103;6;7;99;97;4;0;95;2;29
2020-06-19 18:15:00;70;83;7;1;93;81;4;0;83;1;2
2020-06-19 18:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-19 18:45:00;62;60;2;4;81;65;2;0;73;4;3
2020-06-19 19:00:00;58;75;6;0;82;82;0;0;78;1;1
2020-06-19 19:15:00;52;60;4;0;64;57;3;0;61;0;7
2020-06-19 19:30:00;54;63;1;2;66;53;4;0;52;0;0
2020-06-19 19:45:00;36;51;2;4;61;45;1;0;49;0;0
2020-06-19 20:00:00;35;48;6;2;59;45;1;0;44;0;0
2020-06-19 20:15:00;43;46;1;1;54;44;0;0;38;0;34
2020-06-19 20:30:00;40;56;1;0;46;40;5;0;46;1;0
2020-06-19 20:45:00;34;27;2;3;48;38;2;0;36;0;0
2020-06-19 21:00:00;30;38;2;0;41;41;2;0;38;0;0
2020-06-19 21:15:00;27;27;3;2;31;20;0;0;22;0;0
2020-06-19 21:30:00;35;37;2;0;35;22;1;0;24;0;0
2020-06-19 21:45:00;27;24;3;1;24;26;2;0;24;0;0
2020-06-19 22:00:00;32;33;2;0;39;30;1;0;33;0;0
2020-06-19 22:15:00;31;32;1;0;31;17;0;0;23;0;0
2020-06-19 22:30:00;27;35;1;0;35;21;1;0;27;0;0
2020-06-19 22:45:00;17;7;2;0;26;17;1;0;19;0;0
2020-06-19 23:00:00;26;24;1;0;25;21;2;0;25;0;0
2020-06-19 23:15:00;24;24;1;1;32;19;0;0;20;0;0
2020-06-19 23:30:00;25;22;0;0;26;18;2;0;19;0;0
2020-06-19 23:45:00;15;17;1;0;14;11;0;0;12;0;0
