DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2020-04-16 00:00:00;6;5;6;4;5;3;0
2020-04-16 00:15:00;8;5;2;2;2;1;0
2020-04-16 00:30:00;1;1;1;2;3;1;0
2020-04-16 00:45:00;5;8;5;3;4;2;0
2020-04-16 01:00:00;5;6;3;2;3;2;0
2020-04-16 01:15:00;1;2;1;0;3;0;0
2020-04-16 01:30:00;1;0;0;3;6;6;0
2020-04-16 01:45:00;3;4;7;2;6;4;0
2020-04-16 02:00:00;3;1;1;0;3;1;0
2020-04-16 02:15:00;2;5;4;1;6;6;0
2020-04-16 02:30:00;1;0;1;1;6;2;0
2020-04-16 02:45:00;2;5;4;0;3;1;0
2020-04-16 03:00:00;1;1;3;6;3;1;0
2020-04-16 03:15:00;1;1;1;4;1;1;0
2020-04-16 03:30:00;6;7;4;2;6;3;0
2020-04-16 03:45:00;7;6;6;4;8;3;0
2020-04-16 04:00:00;1;1;3;4;3;1;0
2020-04-16 04:15:00;4;2;2;4;7;6;0
2020-04-16 04:30:00;4;3;2;5;4;4;0
2020-04-16 04:45:00;8;6;4;1;16;7;0
2020-04-16 05:00:00;12;5;3;4;15;5;0
2020-04-16 05:15:00;27;17;11;8;24;12;0
2020-04-16 05:30:00;20;17;13;12;30;12;0
2020-04-16 05:45:00;27;24;19;14;45;19;0
2020-04-16 06:00:00;32;12;8;14;32;11;0
2020-04-16 06:15:00;52;32;26;17;43;18;0
2020-04-16 06:30:00;46;48;44;13;54;34;0
2020-04-16 06:45:00;67;55;42;29;75;26;0
2020-04-16 07:00:00;53;43;40;32;52;20;1
2020-04-16 07:15:00;70;36;35;23;69;27;0
2020-04-16 07:30:00;65;47;38;32;78;23;0
2020-04-16 07:45:00;81;54;51;36;57;28;3
2020-04-16 08:00:00;62;48;40;34;48;21;1
2020-04-16 08:15:00;38;28;25;17;53;15;1
2020-04-16 08:30:00;51;30;20;30;53;28;0
2020-04-16 08:45:00;44;36;34;30;71;34;0
2020-04-16 09:00:00;57;29;22;27;57;19;2
2020-04-16 09:15:00;57;39;31;23;56;23;0
2020-04-16 09:30:00;54;35;28;40;56;27;0
2020-04-16 09:45:00;62;38;35;29;63;28;1
2020-04-16 10:00:00;46;23;14;29;64;21;1
2020-04-16 10:15:00;60;47;37;37;56;31;0
2020-04-16 10:30:00;56;40;33;28;65;27;2
2020-04-16 10:45:00;57;51;43;28;67;37;2
2020-04-16 11:00:00;53;46;37;36;66;53;0
2020-04-16 11:15:00;52;35;29;38;67;28;3
2020-04-16 11:30:00;60;42;39;34;75;35;2
2020-04-16 11:45:00;50;46;32;39;69;47;2
2020-04-16 12:00:00;60;47;36;42;69;41;2
2020-04-16 12:15:00;66;43;33;33;79;42;1
2020-04-16 12:30:00;53;39;34;30;64;39;0
2020-04-16 12:45:00;45;36;29;33;62;33;0
2020-04-16 13:00:00;41;34;32;26;47;30;2
2020-04-16 13:15:00;60;40;37;30;63;26;1
2020-04-16 13:30:00;54;35;29;25;51;34;1
2020-04-16 13:45:00;53;38;31;29;61;39;1
2020-04-16 14:00:00;59;51;43;38;67;48;2
2020-04-16 14:15:00;71;44;36;42;73;41;1
2020-04-16 14:30:00;64;52;42;34;84;39;2
2020-04-16 14:45:00;56;44;40;41;60;26;1
2020-04-16 15:00:00;42;39;31;31;81;43;1
2020-04-16 15:15:00;52;36;35;60;68;44;0
2020-04-16 15:30:00;59;35;30;47;83;35;4
2020-04-16 15:45:00;53;36;33;50;70;29;6
2020-04-16 16:00:00;43;33;31;48;71;47;1
2020-04-16 16:15:00;61;40;38;45;81;41;0
2020-04-16 16:30:00;69;46;40;42;78;36;0
2020-04-16 16:45:00;55;38;34;45;75;27;2
2020-04-16 17:00:00;55;38;37;43;83;27;3
2020-04-16 17:15:00;38;21;21;28;62;31;3
2020-04-16 17:30:00;43;32;29;27;52;35;0
2020-04-16 17:45:00;46;28;25;17;53;18;0
2020-04-16 18:00:00;31;20;17;18;54;17;0
2020-04-16 18:15:00;32;13;7;15;42;19;0
2020-04-16 18:30:00;31;22;14;11;44;12;0
2020-04-16 18:45:00;30;19;14;11;28;18;0
2020-04-16 19:00:00;21;11;13;13;36;12;0
2020-04-16 19:15:00;31;17;14;9;33;13;1
2020-04-16 19:30:00;27;18;15;13;22;5;0
2020-04-16 19:45:00;30;16;14;8;18;10;0
2020-04-16 20:00:00;21;18;15;7;21;5;0
2020-04-16 20:15:00;23;16;10;7;15;2;0
2020-04-16 20:30:00;14;17;14;9;12;8;0
2020-04-16 20:45:00;18;16;13;1;20;6;0
2020-04-16 21:00:00;16;11;8;6;12;6;0
2020-04-16 21:15:00;12;8;6;1;12;3;0
2020-04-16 21:30:00;4;4;3;3;4;2;0
2020-04-16 21:45:00;10;8;7;9;6;5;0
2020-04-16 22:00:00;13;7;5;3;11;3;0
2020-04-16 22:15:00;10;11;6;6;9;4;0
2020-04-16 22:30:00;7;6;3;1;3;2;0
2020-04-16 22:45:00;8;6;4;0;3;2;0
2020-04-16 23:00:00;3;3;2;4;7;3;0
2020-04-16 23:15:00;8;7;5;1;6;5;0
2020-04-16 23:30:00;6;4;2;0;3;2;0
2020-04-16 23:45:00;2;2;3;3;3;2;0
