DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(TAFGC)
2019-10-02 00:00:00;10;3;4;0;0;6;3;6;0;0;0
2019-10-02 00:15:00;5;0;0;0;0;4;1;4;0;2;0
2019-10-02 00:30:00;4;1;1;0;0;4;1;4;0;2;0
2019-10-02 00:45:00;4;4;4;0;0;4;3;4;2;1;0
2019-10-02 01:00:00;3;5;4;0;0;5;3;5;1;1;0
2019-10-02 01:15:00;1;3;2;0;0;7;1;7;2;1;0
2019-10-02 01:30:00;3;1;1;0;0;1;7;1;0;0;0
2019-10-02 01:45:00;6;3;4;0;0;3;3;3;0;5;1
2019-10-02 02:00:00;5;5;3;0;0;8;4;8;6;2;69
2019-10-02 02:15:00;2;3;1;0;0;5;3;5;2;1;0
2019-10-02 02:30:00;6;7;6;0;0;6;3;6;2;3;0
2019-10-02 02:45:00;8;6;6;0;0;1;3;1;1;3;0
2019-10-02 03:00:00;10;2;3;0;0;6;4;6;2;5;3
2019-10-02 03:15:00;8;2;3;1;0;6;1;6;1;2;2
2019-10-02 03:30:00;7;1;1;0;0;2;9;2;2;7;3
2019-10-02 03:45:00;10;7;6;0;1;6;7;7;0;4;0
2019-10-02 04:00:00;6;2;2;0;0;6;1;6;0;0;0
2019-10-02 04:15:00;17;5;6;0;0;11;5;11;3;6;0
2019-10-02 04:30:00;7;1;2;0;0;10;5;10;1;2;0
2019-10-02 04:45:00;26;2;1;1;0;4;8;4;2;5;0
2019-10-02 05:00:00;39;3;1;0;0;20;4;20;6;5;0
2019-10-02 05:15:00;58;2;2;0;0;22;9;22;5;2;0
2019-10-02 05:30:00;87;4;2;0;0;46;11;47;2;4;0
2019-10-02 05:45:00;85;5;3;0;0;40;8;40;5;4;0
2019-10-02 06:00:00;92;7;6;0;0;64;16;63;6;12;0
2019-10-02 06:15:00;110;5;5;0;1;53;11;54;10;9;0
2019-10-02 06:30:00;153;4;3;0;2;94;8;95;5;4;0
2019-10-02 06:45:00;222;5;2;0;7;78;20;78;8;4;0
2019-10-02 07:00:00;205;7;4;0;1;64;18;65;4;7;0
2019-10-02 07:15:00;251;1;0;0;1;71;22;71;8;3;0
2019-10-02 07:30:00;231;4;0;1;0;56;16;54;12;5;0
2019-10-02 07:45:00;223;5;1;1;1;55;16;55;3;4;0
2019-10-02 08:00:00;193;3;3;0;1;57;16;58;8;7;0
2019-10-02 08:15:00;137;2;1;0;1;59;24;58;6;9;0
2019-10-02 08:30:00;165;4;1;1;1;89;24;89;6;15;0
2019-10-02 08:45:00;131;3;0;0;0;71;26;72;19;11;1
2019-10-02 09:00:00;119;2;1;0;4;73;31;72;24;9;0
2019-10-02 09:15:00;119;3;2;0;0;79;21;80;19;13;0
2019-10-02 09:30:00;123;1;3;2;2;73;41;73;27;19;1
2019-10-02 09:45:00;90;2;0;0;0;83;34;85;32;12;0
2019-10-02 10:00:00;124;3;0;0;1;92;37;91;22;12;0
2019-10-02 10:15:00;103;4;1;0;0;77;26;79;29;13;1
2019-10-02 10:30:00;122;0;1;0;1;88;41;88;95;12;0
2019-10-02 10:45:00;109;5;2;0;1;84;33;83;40;16;0
2019-10-02 11:00:00;101;3;0;0;2;93;37;94;43;18;0
2019-10-02 11:15:00;103;2;0;0;0;85;42;84;32;14;0
2019-10-02 11:30:00;101;4;2;1;1;87;39;88;34;18;0
2019-10-02 11:45:00;110;4;1;0;5;109;49;107;33;6;1
2019-10-02 12:00:00;101;2;0;1;1;123;45;123;25;16;1
2019-10-02 12:15:00;110;2;2;0;4;181;37;104;24;18;0
2019-10-02 12:30:00;102;2;0;0;1;89;26;90;34;12;0
2019-10-02 12:45:00;101;3;1;0;7;107;24;106;31;18;0
2019-10-02 13:00:00;102;2;2;1;2;104;25;104;35;8;0
2019-10-02 13:15:00;122;5;0;0;1;116;29;114;25;17;0
2019-10-02 13:30:00;121;2;0;0;0;112;24;112;25;10;0
2019-10-02 13:45:00;115;4;3;1;3;118;26;117;22;11;1
2019-10-02 14:00:00;120;6;4;0;1;151;37;152;23;8;0
2019-10-02 14:15:00;129;3;3;1;4;165;30;162;25;12;2
2019-10-02 14:30:00;130;6;4;0;3;187;42;186;16;20;0
2019-10-02 14:45:00;120;1;0;1;7;159;39;155;35;9;1
2019-10-02 15:00:00;132;3;2;0;3;161;25;158;18;11;0
2019-10-02 15:15:00;139;2;0;0;2;168;36;167;25;8;0
2019-10-02 15:30:00;161;1;1;0;2;172;28;171;14;9;1
2019-10-02 15:45:00;124;3;3;0;0;191;24;191;32;14;0
2019-10-02 16:00:00;155;7;3;0;3;217;29;217;20;15;0
2019-10-02 16:15:00;125;4;2;0;2;229;33;226;18;7;1
2019-10-02 16:30:00;134;2;1;0;1;212;19;211;14;8;3
2019-10-02 16:45:00;129;0;0;0;2;179;26;179;14;5;0
2019-10-02 17:00:00;126;5;3;0;3;193;24;194;25;16;0
2019-10-02 17:15:00;141;6;1;0;1;195;10;194;12;8;0
2019-10-02 17:30:00;125;3;4;0;2;189;23;186;14;8;0
2019-10-02 17:45:00;117;5;3;1;1;168;17;168;13;10;1
2019-10-02 18:00:00;127;4;2;0;0;164;25;167;16;6;0
2019-10-02 18:15:00;109;3;3;0;0;155;11;154;8;7;0
2019-10-02 18:30:00;94;2;2;0;1;113;16;113;8;7;0
2019-10-02 18:45:00;72;7;5;1;2;119;14;117;6;5;0
2019-10-02 19:00:00;81;4;3;0;1;100;19;100;8;5;0
2019-10-02 19:15:00;55;1;1;0;1;76;6;76;5;6;0
2019-10-02 19:30:00;51;4;2;0;0;74;4;74;1;1;0
2019-10-02 19:45:00;29;2;2;0;0;69;4;69;5;3;0
2019-10-02 20:00:00;39;3;2;0;1;84;8;83;2;2;0
2019-10-02 20:15:00;29;2;2;0;1;52;4;52;2;4;0
2019-10-02 20:30:00;34;3;3;0;0;47;2;47;10;4;0
2019-10-02 20:45:00;33;5;3;0;0;47;5;47;3;3;0
2019-10-02 21:00:00;40;4;3;0;0;47;4;47;2;0;0
2019-10-02 21:15:00;30;10;7;0;0;43;8;43;4;1;0
2019-10-02 21:30:00;30;2;1;0;0;30;3;30;6;3;0
2019-10-02 21:45:00;26;5;4;0;0;46;8;46;5;1;0
2019-10-02 22:00:00;26;5;4;0;1;52;5;51;2;1;0
2019-10-02 22:15:00;21;1;1;0;0;36;3;36;3;1;0
2019-10-02 22:30:00;16;3;2;0;0;38;4;38;6;3;0
2019-10-02 22:45:00;20;0;0;0;0;29;4;29;3;0;0
2019-10-02 23:00:00;16;3;4;0;0;35;4;35;1;4;0
2019-10-02 23:15:00;11;9;4;0;0;26;3;26;1;2;0
2019-10-02 23:30:00;15;2;2;0;1;40;2;40;0;0;0
2019-10-02 23:45:00;12;1;0;1;0;20;2;20;1;1;0
