DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(TA);28(DD1)
2020-01-06 00:00:00;19;12;0;0;1;25;16;0;0
2020-01-06 00:15:00;20;30;0;0;0;29;13;0;0
2020-01-06 00:30:00;13;11;0;0;0;19;10;0;0
2020-01-06 00:45:00;20;9;1;1;0;24;7;0;1
2020-01-06 01:00:00;22;10;0;0;1;17;11;0;0
2020-01-06 01:15:00;18;14;0;0;0;13;8;0;0
2020-01-06 01:30:00;15;6;0;0;0;7;4;0;0
2020-01-06 01:45:00;18;7;0;0;0;17;6;0;0
2020-01-06 02:00:00;9;8;0;0;0;16;6;0;0
2020-01-06 02:15:00;14;9;0;0;0;12;6;0;0
2020-01-06 02:30:00;6;6;0;0;0;11;6;0;0
2020-01-06 02:45:00;10;12;0;0;0;11;8;0;0
2020-01-06 03:00:00;9;5;0;0;0;13;7;0;0
2020-01-06 03:15:00;10;3;0;0;0;6;3;0;0
2020-01-06 03:30:00;5;6;0;0;0;8;3;0;0
2020-01-06 03:45:00;5;3;0;0;0;6;6;0;0
2020-01-06 04:00:00;3;1;0;0;0;3;1;0;0
2020-01-06 04:15:00;9;8;0;0;0;6;5;0;0
2020-01-06 04:30:00;3;7;0;0;0;9;1;0;0
2020-01-06 04:45:00;5;4;0;4;0;10;5;0;0
2020-01-06 05:00:00;6;5;0;0;0;20;6;0;0
2020-01-06 05:15:00;17;8;0;0;0;13;6;0;0
2020-01-06 05:30:00;7;7;0;0;0;24;16;0;0
2020-01-06 05:45:00;16;13;0;0;0;23;12;0;0
2020-01-06 06:00:00;15;15;0;1;0;11;13;0;0
2020-01-06 06:15:00;19;16;0;0;0;15;8;0;0
2020-01-06 06:30:00;17;5;0;0;0;16;6;0;0
2020-01-06 06:45:00;12;11;0;0;0;16;5;0;2
2020-01-06 07:00:00;9;11;0;0;0;17;9;0;0
2020-01-06 07:15:00;14;6;0;0;0;13;6;0;0
2020-01-06 07:30:00;12;6;0;0;0;12;6;0;0
2020-01-06 07:45:00;13;8;0;0;0;25;13;0;0
2020-01-06 08:00:00;13;16;0;0;0;19;9;0;0
2020-01-06 08:15:00;15;19;0;0;0;19;13;0;0
2020-01-06 08:30:00;18;24;2;0;1;18;14;0;0
2020-01-06 08:45:00;29;14;1;1;0;23;22;0;1
2020-01-06 09:00:00;18;17;0;0;0;19;20;0;0
2020-01-06 09:15:00;24;26;0;1;1;29;24;0;1
2020-01-06 09:30:00;35;24;0;1;0;43;33;0;0
2020-01-06 09:45:00;38;31;0;0;0;66;38;0;3
2020-01-06 10:00:00;36;35;1;1;0;47;38;0;1
2020-01-06 10:15:00;41;36;0;2;2;44;42;0;0
2020-01-06 10:30:00;37;31;0;0;1;44;34;0;0
2020-01-06 10:45:00;55;38;0;0;1;69;50;0;0
2020-01-06 11:00:00;49;60;0;3;1;46;45;0;0
2020-01-06 11:15:00;64;48;0;0;0;57;54;0;0
2020-01-06 11:30:00;48;60;1;3;4;67;54;0;0
2020-01-06 11:45:00;67;80;2;1;0;77;52;0;3
2020-01-06 12:00:00;62;52;0;2;1;53;48;0;0
2020-01-06 12:15:00;70;64;1;0;1;83;55;0;0
2020-01-06 12:30:00;63;58;1;1;1;83;56;0;1
2020-01-06 12:45:00;73;76;1;1;2;84;74;0;0
2020-01-06 13:00:00;76;64;0;2;1;74;70;0;0
2020-01-06 13:15:00;67;67;1;3;2;97;71;0;5
2020-01-06 13:30:00;58;79;2;0;1;87;56;0;1
2020-01-06 13:45:00;73;77;1;1;2;107;82;0;2
2020-01-06 14:00:00;82;91;1;4;6;84;75;0;2
2020-01-06 14:15:00;93;86;1;0;1;93;79;0;0
2020-01-06 14:30:00;77;75;3;2;2;79;85;0;0
2020-01-06 14:45:00;85;74;0;4;4;90;100;0;1
2020-01-06 15:00:00;75;66;1;1;1;85;63;1;0
2020-01-06 15:15:00;90;77;4;2;0;82;69;7;2
2020-01-06 15:30:00;87;84;2;1;1;76;61;0;0
2020-01-06 15:45:00;80;94;2;4;3;96;74;0;2
2020-01-06 16:00:00;81;77;0;5;2;63;66;0;2
2020-01-06 16:15:00;91;93;0;0;0;104;92;0;2
2020-01-06 16:30:00;84;90;1;1;1;91;89;0;2
2020-01-06 16:45:00;120;96;3;0;2;91;84;0;1
2020-01-06 17:00:00;80;95;0;2;3;87;84;0;5
2020-01-06 17:15:00;98;99;1;3;0;89;100;0;2
2020-01-06 17:30:00;78;70;1;0;1;75;85;0;1
2020-01-06 17:45:00;98;72;1;2;1;82;85;5;2
2020-01-06 18:00:00;67;71;0;2;1;71;64;0;1
2020-01-06 18:15:00;92;84;3;4;1;87;81;0;4
2020-01-06 18:30:00;59;57;0;2;3;65;74;0;7
2020-01-06 18:45:00;66;69;1;2;1;81;74;2;1
2020-01-06 19:00:00;56;67;0;0;0;54;61;0;0
2020-01-06 19:15:00;82;58;0;0;2;67;68;0;0
2020-01-06 19:30:00;70;71;2;1;0;70;74;0;0
2020-01-06 19:45:00;79;76;0;3;2;64;71;0;2
2020-01-06 20:00:00;63;35;0;1;0;46;38;0;0
2020-01-06 20:15:00;54;48;1;1;0;57;54;0;3
2020-01-06 20:30:00;63;40;0;2;1;40;40;0;2
2020-01-06 20:45:00;47;48;0;1;0;60;37;0;0
2020-01-06 21:00:00;56;32;2;0;0;48;35;0;3
2020-01-06 21:15:00;37;39;0;1;1;64;48;0;2
2020-01-06 21:30:00;38;32;0;0;1;69;29;0;4
2020-01-06 21:45:00;40;26;1;0;0;61;39;0;0
2020-01-06 22:00:00;47;31;0;1;0;31;18;0;0
2020-01-06 22:15:00;34;33;0;2;1;34;27;0;0
2020-01-06 22:30:00;25;25;1;1;0;25;24;0;0
2020-01-06 22:45:00;29;18;1;0;0;33;18;0;1
2020-01-06 23:00:00;20;7;0;0;0;24;17;0;0
2020-01-06 23:15:00;22;18;1;0;0;19;13;0;3
2020-01-06 23:30:00;14;7;0;0;0;14;8;0;0
2020-01-06 23:45:00;15;10;0;0;0;18;11;0;0
