DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-09-04 00:00:00;0;8;6;16;9;0;0
2020-09-04 00:15:00;0;14;6;21;14;2;2
2020-09-04 00:30:00;0;9;7;9;11;1;1
2020-09-04 00:45:00;0;6;2;8;4;0;0
2020-09-04 01:00:00;0;8;4;7;4;0;0
2020-09-04 01:15:00;0;6;6;6;4;0;0
2020-09-04 01:30:00;0;8;4;8;2;0;0
2020-09-04 01:45:00;0;4;0;10;6;0;0
2020-09-04 02:00:00;0;2;4;9;2;0;0
2020-09-04 02:15:00;0;2;2;3;1;0;0
2020-09-04 02:30:00;0;4;2;5;6;0;0
2020-09-04 02:45:00;0;9;3;6;0;1;1
2020-09-04 03:00:00;0;1;2;4;5;0;0
2020-09-04 03:15:00;0;5;3;3;5;0;0
2020-09-04 03:30:00;0;5;0;7;6;0;0
2020-09-04 03:45:00;0;2;4;2;2;0;0
2020-09-04 04:00:00;0;6;1;6;1;0;0
2020-09-04 04:15:00;0;11;1;12;9;0;0
2020-09-04 04:30:00;0;17;9;15;10;0;0
2020-09-04 04:45:00;0;18;7;11;8;0;0
2020-09-04 05:00:00;0;55;49;36;14;0;0
2020-09-04 05:15:00;0;73;69;32;21;0;0
2020-09-04 05:30:00;4;65;84;42;31;1;1
2020-09-04 05:45:00;2;55;60;50;47;2;2
2020-09-04 06:00:00;3;53;58;58;61;5;5
2020-09-04 06:15:00;5;71;77;56;64;4;3
2020-09-04 06:30:00;5;79;97;70;52;6;7
2020-09-04 06:45:00;11;97;109;63;57;2;2
2020-09-04 07:00:00;8;100;117;52;53;7;7
2020-09-04 07:15:00;16;104;109;77;71;3;3
2020-09-04 07:30:00;10;102;125;78;73;5;5
2020-09-04 07:45:00;11;122;137;96;79;5;5
2020-09-04 08:00:00;9;105;112;101;76;4;4
2020-09-04 08:15:00;9;93;96;97;71;4;3
2020-09-04 08:30:00;4;103;108;69;80;4;5
2020-09-04 08:45:00;15;99;124;101;87;3;3
2020-09-04 09:00:00;30;101;88;71;83;4;4
2020-09-04 09:15:00;20;97;98;86;86;3;3
2020-09-04 09:30:00;36;102;107;100;77;4;4
2020-09-04 09:45:00;7;129;112;114;122;3;3
2020-09-04 10:00:00;2;117;106;121;101;3;3
2020-09-04 10:15:00;9;111;114;122;113;3;3
2020-09-04 10:30:00;17;123;110;104;122;5;5
2020-09-04 10:45:00;18;121;121;117;122;3;3
2020-09-04 11:00:00;26;120;123;117;113;4;4
2020-09-04 11:15:00;8;122;115;112;115;3;3
2020-09-04 11:30:00;13;117;127;120;124;7;7
2020-09-04 11:45:00;0;110;109;109;98;3;3
2020-09-04 12:00:00;7;114;105;120;119;3;3
2020-09-04 12:15:00;26;155;141;121;140;4;4
2020-09-04 12:30:00;21;127;140;145;122;2;2
2020-09-04 12:45:00;22;114;132;139;150;4;4
2020-09-04 13:00:00;98;118;135;134;146;3;3
2020-09-04 13:15:00;51;122;154;128;161;3;3
2020-09-04 13:30:00;12;144;142;111;158;5;5
2020-09-04 13:45:00;4;126;155;111;163;4;4
2020-09-04 14:00:00;58;151;114;134;159;4;4
2020-09-04 14:15:00;13;123;106;145;139;2;2
2020-09-04 14:30:00;16;127;134;120;150;5;5
2020-09-04 14:45:00;9;135;135;135;165;3;3
2020-09-04 15:00:00;14;121;112;120;146;5;5
2020-09-04 15:15:00;13;97;116;141;142;2;2
2020-09-04 15:30:00;11;117;116;131;156;5;5
2020-09-04 15:45:00;33;116;132;130;162;3;4
2020-09-04 16:00:00;12;113;120;124;143;4;4
2020-09-04 16:15:00;37;113;102;124;139;2;2
2020-09-04 16:30:00;17;95;117;126;138;5;6
2020-09-04 16:45:00;18;106;120;129;132;3;3
2020-09-04 17:00:00;8;112;115;111;150;4;4
2020-09-04 17:15:00;10;122;112;122;149;2;2
2020-09-04 17:30:00;15;118;109;110;124;6;6
2020-09-04 17:45:00;8;117;133;138;144;3;3
2020-09-04 18:00:00;18;127;126;108;127;4;4
2020-09-04 18:15:00;6;105;98;119;117;2;2
2020-09-04 18:30:00;13;116;118;96;125;4;4
2020-09-04 18:45:00;1;111;108;100;105;6;6
2020-09-04 19:00:00;3;96;94;107;91;3;3
2020-09-04 19:15:00;10;96;116;83;86;2;2
2020-09-04 19:30:00;1;91;84;85;80;6;6
2020-09-04 19:45:00;16;69;94;86;70;2;2
2020-09-04 20:00:00;5;90;99;83;77;3;3
2020-09-04 20:15:00;1;57;59;84;79;1;1
2020-09-04 20:30:00;1;74;62;75;64;4;4
2020-09-04 20:45:00;0;66;75;73;72;1;1
2020-09-04 21:00:00;5;76;78;74;61;3;3
2020-09-04 21:15:00;2;71;76;75;52;1;1
2020-09-04 21:30:00;8;42;40;53;30;1;1
2020-09-04 21:45:00;0;40;42;68;71;1;1
2020-09-04 22:00:00;2;48;30;76;73;2;2
2020-09-04 22:15:00;0;49;46;80;92;2;2
2020-09-04 22:30:00;1;32;31;48;45;2;2
2020-09-04 22:45:00;0;18;23;36;28;1;1
2020-09-04 23:00:00;0;26;12;39;20;1;1
2020-09-04 23:15:00;5;34;20;38;22;1;1
2020-09-04 23:30:00;1;24;16;39;15;1;1
2020-09-04 23:45:00;0;22;17;35;22;0;0
