DATUM;1(DB1);2(DB2);3(DB3);4(DB4);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFBB);11(TAFBC);12(TAFBC2);13(TAFGD);14(TAFBD)
2019-09-06 00:00:00;3;9;1;2;1;0;0;3;6;0;0;0;0;0
2019-09-06 00:15:00;5;4;0;3;0;0;0;5;10;0;0;0;0;0
2019-09-06 00:30:00;8;7;1;2;0;0;0;1;3;0;0;0;0;0
2019-09-06 00:45:00;1;6;2;2;1;0;0;0;2;0;0;0;0;0
2019-09-06 01:00:00;4;7;2;3;1;1;0;2;7;0;0;0;0;0
2019-09-06 01:15:00;3;1;1;2;1;1;0;0;4;0;0;0;0;0
2019-09-06 01:30:00;5;4;1;1;1;0;0;5;8;0;0;0;0;0
2019-09-06 01:45:00;4;4;1;2;2;0;0;1;6;0;0;0;0;0
2019-09-06 02:00:00;2;2;0;0;2;1;1;3;5;0;0;0;0;0
2019-09-06 02:15:00;2;1;0;1;0;0;0;1;5;0;0;0;0;0
2019-09-06 02:30:00;0;1;3;3;1;0;0;0;2;0;0;0;0;0
2019-09-06 02:45:00;0;2;0;0;0;0;1;0;4;0;0;0;0;0
2019-09-06 03:00:00;2;5;1;1;1;0;0;3;5;0;0;0;0;0
2019-09-06 03:15:00;0;3;1;4;0;1;0;0;3;0;0;0;0;0
2019-09-06 03:30:00;2;5;0;0;1;0;0;1;5;0;0;0;0;0
2019-09-06 03:45:00;1;1;2;3;0;0;0;2;5;0;0;0;0;0
2019-09-06 04:00:00;0;4;0;2;0;1;1;1;4;0;0;0;0;0
2019-09-06 04:15:00;3;10;0;2;3;0;0;5;14;0;0;0;0;0
2019-09-06 04:30:00;8;3;0;0;1;0;0;5;11;0;0;0;0;0
2019-09-06 04:45:00;2;6;0;2;1;1;0;7;24;0;0;0;0;0
2019-09-06 05:00:00;10;15;13;18;3;1;1;28;64;0;0;0;1;0
2019-09-06 05:15:00;7;14;19;23;22;0;0;58;127;0;0;0;1;0
2019-09-06 05:30:00;17;26;16;21;14;3;4;67;118;1;0;0;4;3
2019-09-06 05:45:00;29;50;17;19;4;3;6;65;85;0;0;0;0;0
2019-09-06 06:00:00;30;59;24;31;6;2;9;45;49;0;0;0;0;0
2019-09-06 06:15:00;21;25;29;30;10;2;0;42;58;0;0;1;10;8
2019-09-06 06:30:00;12;25;68;65;21;3;2;78;94;0;0;0;2;0
2019-09-06 06:45:00;26;29;99;89;37;7;7;112;123;0;0;0;9;1
2019-09-06 07:00:00;18;21;63;64;63;22;14;103;99;0;9;1;7;9
2019-09-06 07:15:00;32;37;32;29;25;7;5;90;105;1;0;1;3;0
2019-09-06 07:30:00;27;28;37;39;10;2;1;92;87;1;0;0;3;0
2019-09-06 07:45:00;39;34;36;41;13;2;1;88;111;1;0;0;8;0
2019-09-06 08:00:00;32;26;39;45;7;4;0;92;102;0;0;0;2;0
2019-09-06 08:15:00;40;42;30;32;14;3;1;81;67;0;0;0;2;0
2019-09-06 08:30:00;31;34;14;21;11;4;2;67;57;0;0;2;4;0
2019-09-06 08:45:00;35;39;30;28;7;4;0;63;43;0;1;0;0;0
2019-09-06 09:00:00;41;29;17;20;15;4;2;37;42;0;0;0;3;1
2019-09-06 09:15:00;31;33;21;24;17;4;3;39;39;0;0;0;0;0
2019-09-06 09:30:00;30;26;13;14;12;2;0;43;36;0;0;0;0;0
2019-09-06 09:45:00;31;43;13;18;10;6;1;36;32;0;0;0;2;0
2019-09-06 10:00:00;34;35;9;13;15;5;3;27;28;0;0;2;0;0
2019-09-06 10:15:00;44;36;11;12;18;4;1;38;40;0;0;0;1;0
2019-09-06 10:30:00;28;41;8;13;8;4;0;36;31;2;0;0;4;0
2019-09-06 10:45:00;34;36;14;17;12;3;1;40;51;0;0;0;4;3
2019-09-06 11:00:00;38;38;15;15;15;5;3;43;32;0;0;0;3;0
2019-09-06 11:15:00;35;50;21;22;7;4;2;47;40;0;0;0;7;4
2019-09-06 11:30:00;44;66;22;28;21;10;3;43;45;18;0;0;9;5
2019-09-06 11:45:00;39;49;20;22;10;12;3;37;33;5;0;0;3;4
2019-09-06 12:00:00;35;50;22;27;20;16;9;52;56;5;0;0;4;1
2019-09-06 12:15:00;45;56;19;20;21;9;6;38;32;2;0;0;5;3
2019-09-06 12:30:00;32;46;24;26;30;12;7;32;42;0;0;0;12;5
2019-09-06 12:45:00;43;42;27;28;18;3;2;55;49;4;0;0;6;0
2019-09-06 13:00:00;45;46;25;26;23;8;1;50;66;0;0;0;3;0
2019-09-06 13:15:00;34;52;24;22;37;9;7;49;73;5;0;0;5;1
2019-09-06 13:30:00;41;60;26;31;33;21;3;80;105;0;0;0;10;0
2019-09-06 13:45:00;55;77;20;39;31;22;11;72;106;0;0;0;7;4
2019-09-06 14:00:00;67;117;26;28;53;38;18;52;79;1;0;0;6;3
2019-09-06 14:15:00;102;147;20;22;34;45;34;48;43;0;0;0;5;0
2019-09-06 14:30:00;92;134;50;46;37;32;31;45;52;1;0;0;5;0
2019-09-06 14:45:00;80;99;36;43;41;28;21;46;36;3;0;0;3;0
2019-09-06 15:00:00;76;87;54;52;61;39;19;62;62;0;4;0;12;3
2019-09-06 15:15:00;76;109;34;32;113;60;48;36;32;5;0;1;7;0
2019-09-06 15:30:00;75;118;25;29;69;40;33;44;39;0;0;0;8;2
2019-09-06 15:45:00;55;70;31;20;36;29;16;34;36;5;1;0;3;2
2019-09-06 16:00:00;42;65;10;10;29;23;8;29;35;0;0;0;5;1
2019-09-06 16:15:00;56;65;16;16;20;18;9;24;32;2;0;0;7;2
2019-09-06 16:30:00;50;80;11;15;22;29;13;22;53;0;0;0;7;0
2019-09-06 16:45:00;39;50;7;9;14;19;10;21;31;0;0;0;2;1
2019-09-06 17:00:00;43;66;11;11;15;9;3;22;32;0;0;0;2;2
2019-09-06 17:15:00;41;55;7;11;10;20;5;28;37;1;0;0;4;0
2019-09-06 17:30:00;46;53;11;11;13;9;5;28;36;1;0;1;7;0
2019-09-06 17:45:00;34;56;8;10;13;4;6;38;33;3;0;0;4;4
2019-09-06 18:00:00;25;45;5;7;9;6;3;26;49;1;0;0;0;0
2019-09-06 18:15:00;24;26;4;4;5;8;2;20;25;0;0;0;6;8
2019-09-06 18:30:00;26;27;5;8;10;10;2;27;31;0;0;0;3;4
2019-09-06 18:45:00;26;43;2;3;10;8;5;23;28;0;0;0;2;1
2019-09-06 19:00:00;18;34;3;8;3;6;1;28;28;0;0;0;2;0
2019-09-06 19:15:00;24;27;4;8;7;1;3;19;23;0;0;0;0;0
2019-09-06 19:30:00;31;27;4;5;1;5;3;11;10;3;0;0;2;2
2019-09-06 19:45:00;28;39;7;9;6;3;2;17;29;0;0;0;1;0
2019-09-06 20:00:00;14;22;2;3;6;1;1;15;20;0;0;0;1;0
2019-09-06 20:15:00;20;23;3;5;3;3;0;16;18;0;0;0;2;2
2019-09-06 20:30:00;15;23;2;2;7;2;2;15;24;1;0;0;5;0
2019-09-06 20:45:00;14;24;8;10;6;0;0;17;28;5;1;0;2;0
2019-09-06 21:00:00;7;9;4;6;6;0;0;23;32;0;0;0;1;0
2019-09-06 21:15:00;15;18;6;7;12;0;1;30;36;1;0;0;3;2
2019-09-06 21:30:00;16;34;6;8;7;3;1;25;27;2;0;0;0;0
2019-09-06 21:45:00;56;123;12;12;24;6;9;17;25;0;0;0;2;12
2019-09-06 22:00:00;91;152;19;17;12;4;12;14;21;1;0;0;4;0
2019-09-06 22:15:00;42;82;13;16;5;5;0;9;22;0;0;0;4;4
2019-09-06 22:30:00;25;20;1;2;0;4;0;9;10;0;0;0;0;0
2019-09-06 22:45:00;15;19;3;3;1;0;0;6;10;0;0;0;0;0
2019-09-06 23:00:00;9;20;2;1;1;0;0;14;18;0;0;0;0;0
2019-09-06 23:15:00;6;16;3;3;0;0;0;4;14;0;0;0;0;0
2019-09-06 23:30:00;7;8;3;2;0;2;0;10;15;0;0;0;0;0
2019-09-06 23:45:00;11;18;5;6;0;2;0;1;18;0;0;0;0;0
