DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2020-09-25 00:00:00;4;3;2;9;3;0;0;0
2020-09-25 00:15:00;6;2;0;10;0;0;0;0
2020-09-25 00:30:00;3;1;0;7;2;0;0;0
2020-09-25 00:45:00;1;0;0;7;2;0;0;0
2020-09-25 01:00:00;2;2;0;2;2;0;0;0
2020-09-25 01:15:00;1;2;0;4;0;0;0;0
2020-09-25 01:30:00;3;3;0;4;1;0;0;0
2020-09-25 01:45:00;2;1;1;3;0;0;0;0
2020-09-25 02:00:00;0;1;1;1;1;0;0;0
2020-09-25 02:15:00;1;0;1;0;1;0;0;0
2020-09-25 02:30:00;1;0;1;3;1;0;0;0
2020-09-25 02:45:00;1;0;1;1;0;0;0;0
2020-09-25 03:00:00;0;1;1;1;1;0;0;0
2020-09-25 03:15:00;1;0;1;2;1;0;0;0
2020-09-25 03:30:00;3;0;0;0;0;0;0;0
2020-09-25 03:45:00;5;4;1;0;0;0;0;0
2020-09-25 04:00:00;8;1;1;1;0;0;0;0
2020-09-25 04:15:00;6;0;1;2;1;0;0;0
2020-09-25 04:30:00;4;0;0;3;0;0;0;0
2020-09-25 04:45:00;4;1;1;2;0;0;0;0
2020-09-25 05:00:00;18;3;2;7;2;0;0;0
2020-09-25 05:15:00;28;4;2;16;3;0;0;0
2020-09-25 05:30:00;38;5;1;26;1;0;0;0
2020-09-25 05:45:00;50;11;7;28;4;0;0;0
2020-09-25 06:00:00;45;3;10;16;2;0;0;0
2020-09-25 06:15:00;75;11;11;36;3;0;0;0
2020-09-25 06:30:00;88;6;8;61;5;11;0;0
2020-09-25 06:45:00;123;14;8;66;13;2;0;2
2020-09-25 07:00:00;134;7;12;67;12;4;0;0
2020-09-25 07:15:00;189;15;17;91;16;17;0;3
2020-09-25 07:30:00;29;4;2;13;0;1;0;0
2020-09-25 07:45:00;
2020-09-25 08:00:00;
2020-09-25 08:15:00;
2020-09-25 08:30:00;
2020-09-25 08:45:00;
2020-09-25 09:00:00;
2020-09-25 09:15:00;76;13;33;59;20;0;0;0
2020-09-25 09:30:00;93;18;37;47;30;0;0;0
2020-09-25 09:45:00;92;20;40;81;23;1;0;0
2020-09-25 10:00:00;103;18;30;73;13;5;0;0
2020-09-25 10:15:00;91;18;35;69;17;0;0;0
2020-09-25 10:30:00;78;13;56;74;24;0;0;0
2020-09-25 10:45:00;81;18;43;78;24;0;0;0
2020-09-25 11:00:00;87;11;41;90;21;0;0;0
2020-09-25 11:15:00;74;11;33;108;15;0;0;0
2020-09-25 11:30:00;98;15;42;86;20;7;0;0
2020-09-25 11:45:00;105;19;32;92;17;0;0;0
2020-09-25 12:00:00;87;15;48;121;20;2;0;0
2020-09-25 12:15:00;104;14;48;128;26;6;0;0
2020-09-25 12:30:00;97;14;44;118;16;6;0;0
2020-09-25 12:45:00;136;10;61;125;23;1;0;0
2020-09-25 13:00:00;89;15;54;117;25;3;0;0
2020-09-25 13:15:00;112;12;45;185;22;3;0;0
2020-09-25 13:30:00;98;9;43;133;30;1;0;0
2020-09-25 13:45:00;101;22;61;140;31;2;0;0
2020-09-25 14:00:00;109;12;47;128;22;6;0;0
2020-09-25 14:15:00;121;14;65;124;21;3;1;0
2020-09-25 14:30:00;111;16;64;130;29;3;0;0
2020-09-25 14:45:00;96;17;60;118;26;3;0;0
2020-09-25 15:00:00;108;19;47;132;23;11;0;0
2020-09-25 15:15:00;91;13;55;109;28;3;0;0
2020-09-25 15:30:00;119;12;66;116;17;3;0;0
2020-09-25 15:45:00;97;22;50;135;23;4;0;0
2020-09-25 16:00:00;100;5;45;132;25;2;0;0
2020-09-25 16:15:00;107;12;48;145;26;3;0;0
2020-09-25 16:30:00;118;16;44;113;27;1;0;0
2020-09-25 16:45:00;105;19;49;108;26;4;0;0
2020-09-25 17:00:00;109;14;47;135;24;2;0;0
2020-09-25 17:15:00;89;30;39;115;35;0;0;0
2020-09-25 17:30:00;122;21;56;104;21;3;0;0
2020-09-25 17:45:00;124;18;39;108;18;0;0;0
2020-09-25 18:00:00;97;11;42;88;19;1;0;0
2020-09-25 18:15:00;75;15;31;108;17;2;0;0
2020-09-25 18:30:00;85;16;55;84;17;6;0;0
2020-09-25 18:45:00;102;9;40;70;12;1;0;0
2020-09-25 19:00:00;67;19;26;86;13;1;0;0
2020-09-25 19:15:00;62;10;33;69;19;2;0;0
2020-09-25 19:30:00;49;9;24;82;12;0;0;0
2020-09-25 19:45:00;55;8;20;49;7;4;0;0
2020-09-25 20:00:00;52;5;8;62;15;0;0;0
2020-09-25 20:15:00;40;5;13;47;6;0;0;0
2020-09-25 20:30:00;27;9;6;45;6;0;0;0
2020-09-25 20:45:00;34;4;2;49;13;0;0;0
2020-09-25 21:00:00;25;8;10;31;2;0;0;0
2020-09-25 21:15:00;21;3;6;52;10;0;0;0
2020-09-25 21:30:00;29;10;7;39;7;0;0;0
2020-09-25 21:45:00;18;3;8;43;7;0;0;0
2020-09-25 22:00:00;24;4;15;36;4;0;0;0
2020-09-25 22:15:00;22;4;6;27;2;0;0;0
2020-09-25 22:30:00;16;4;4;31;5;0;0;0
2020-09-25 22:45:00;19;1;4;38;10;0;0;0
2020-09-25 23:00:00;11;2;4;20;6;0;0;0
2020-09-25 23:15:00;14;3;5;29;4;0;0;0
2020-09-25 23:30:00;8;1;7;20;7;0;0;0
2020-09-25 23:45:00;15;2;2;23;1;0;0;0
