DATUM;1(DA1);2(DRES);3(DC1);4(DD1);5(TARDB);6(TARDD);7(TAFGA);8(TAFGC);9(TAFBA);10(TAFBC);11(TAFBD);12(TARES)
2020-12-20 00:00:00;1;0;0;0;0;0;0;0;0;0;0;0
2020-12-20 00:15:00;1;0;1;1;0;0;0;0;0;0;0;0
2020-12-20 00:30:00;0;0;1;1;0;0;0;0;0;0;0;0
2020-12-20 00:45:00;1;0;1;0;0;0;0;0;0;0;0;0
2020-12-20 01:00:00;
2020-12-20 01:15:00;
2020-12-20 01:30:00;
2020-12-20 01:45:00;
2020-12-20 02:00:00;1;0;0;1;0;0;0;0;0;0;0;0
2020-12-20 02:15:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-20 02:30:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-20 02:45:00;1;0;0;0;0;0;0;0;0;0;0;0
2020-12-20 03:00:00;1;0;0;1;0;0;0;0;0;0;0;0
2020-12-20 03:15:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-20 03:30:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-20 03:45:00;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-20 04:00:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-20 04:15:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-20 04:30:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-20 04:45:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-20 05:00:00;2;0;1;0;0;0;0;0;0;0;0;0
2020-12-20 05:15:00;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-20 05:30:00;2;0;0;1;0;0;0;0;0;0;0;0
2020-12-20 05:45:00;1;0;1;1;0;0;0;0;0;0;0;0
2020-12-20 06:00:00;0;0;2;0;0;0;0;0;0;0;0;0
2020-12-20 06:15:00;1;0;2;1;0;0;0;0;0;0;0;0
2020-12-20 06:30:00;3;0;6;3;0;0;0;0;0;0;0;0
2020-12-20 06:45:00;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-20 07:00:00;5;0;3;3;0;0;0;0;0;0;0;0
2020-12-20 07:15:00;2;0;3;1;0;0;0;0;0;0;0;0
2020-12-20 07:30:00;1;0;3;1;0;0;0;0;0;0;0;0
2020-12-20 07:45:00;2;0;4;2;0;0;0;0;0;0;0;0
2020-12-20 08:00:00;4;0;3;0;0;0;0;0;0;0;0;0
2020-12-20 08:15:00;3;0;7;3;0;0;0;0;0;0;0;0
2020-12-20 08:30:00;8;0;7;5;0;0;0;0;0;0;0;0
2020-12-20 08:45:00;6;0;6;4;0;0;1;0;0;0;0;0
2020-12-20 09:00:00;7;0;9;6;0;0;1;0;0;0;0;0
2020-12-20 09:15:00;7;0;8;5;2;0;0;0;0;0;0;0
2020-12-20 09:30:00;5;0;9;4;0;0;0;0;0;0;0;0
2020-12-20 09:45:00;9;0;16;6;0;0;0;0;0;0;0;0
2020-12-20 10:00:00;16;0;27;8;0;0;0;0;0;0;0;0
2020-12-20 10:15:00;13;0;21;9;0;0;3;0;0;0;0;0
2020-12-20 10:30:00;12;0;28;5;7;0;1;0;0;0;0;0
2020-12-20 10:45:00;22;0;25;10;0;0;5;0;0;0;0;0
2020-12-20 11:00:00;21;0;29;7;3;0;0;0;0;0;0;0
2020-12-20 11:15:00;18;0;38;9;0;0;0;0;0;0;0;0
2020-12-20 11:30:00;23;0;29;10;1;0;0;0;0;0;0;0
2020-12-20 11:45:00;25;0;32;9;3;0;0;0;0;0;0;0
2020-12-20 12:00:00;32;0;26;10;0;0;4;0;0;0;0;0
2020-12-20 12:15:00;29;0;35;15;0;0;3;0;0;0;0;0
2020-12-20 12:30:00;31;0;38;7;0;0;0;0;0;0;0;0
2020-12-20 12:45:00;34;0;46;15;5;0;2;0;0;0;0;0
2020-12-20 13:00:00;35;0;40;20;2;0;0;12;0;0;0;0
2020-12-20 13:15:00;25;0;38;9;0;0;1;0;0;0;0;0
2020-12-20 13:30:00;34;0;40;12;0;0;0;0;0;0;0;0
2020-12-20 13:45:00;31;0;37;11;0;1;0;0;0;0;0;0
2020-12-20 14:00:00;34;0;28;15;1;0;0;0;0;0;0;0
2020-12-20 14:15:00;35;0;44;10;0;0;1;0;0;0;0;0
2020-12-20 14:30:00;23;0;36;10;4;0;2;0;0;0;0;0
2020-12-20 14:45:00;38;0;49;16;2;0;3;0;0;0;0;0
2020-12-20 15:00:00;35;0;34;8;1;0;5;0;1;0;0;0
2020-12-20 15:15:00;39;0;47;7;0;4;3;0;0;0;0;0
2020-12-20 15:30:00;47;0;45;11;3;0;3;0;0;0;0;0
2020-12-20 15:45:00;41;0;37;11;10;0;6;0;0;0;0;0
2020-12-20 16:00:00;39;0;41;15;0;0;1;0;0;0;0;0
2020-12-20 16:15:00;32;0;44;14;3;1;4;0;0;0;0;0
2020-12-20 16:30:00;41;0;28;10;0;0;2;0;0;0;0;0
2020-12-20 16:45:00;29;0;46;18;0;0;8;0;0;0;0;0
2020-12-20 17:00:00;41;0;47;12;1;0;8;0;0;0;0;0
2020-12-20 17:15:00;46;0;36;8;0;0;4;7;5;0;0;0
2020-12-20 17:30:00;42;0;54;11;0;5;5;0;2;0;0;0
2020-12-20 17:45:00;36;0;32;14;0;0;2;0;0;0;0;0
2020-12-20 18:00:00;42;0;38;22;0;0;0;0;1;0;0;0
2020-12-20 18:15:00;31;0;35;20;11;0;17;0;2;0;0;0
2020-12-20 18:30:00;31;0;29;22;0;0;2;0;0;0;0;0
2020-12-20 18:45:00;28;0;42;17;0;0;1;0;0;0;0;0
2020-12-20 19:00:00;37;0;37;13;0;0;12;0;0;0;0;0
2020-12-20 19:15:00;34;0;30;13;0;0;15;0;0;0;0;0
2020-12-20 19:30:00;27;0;27;6;0;0;1;0;0;0;0;0
2020-12-20 19:45:00;24;0;27;16;0;0;0;0;0;0;0;0
2020-12-20 20:00:00;29;0;25;14;0;0;0;0;0;0;0;0
2020-12-20 20:15:00;34;0;34;8;0;0;0;0;0;0;0;0
2020-12-20 20:30:00;25;0;30;10;0;0;0;1;0;0;0;0
2020-12-20 20:45:00;20;0;16;11;0;0;0;0;0;0;0;0
2020-12-20 21:00:00;23;0;28;14;0;0;0;0;0;0;0;0
2020-12-20 21:15:00;27;0;25;10;0;0;0;0;0;0;0;0
2020-12-20 21:30:00;29;0;31;6;0;0;1;0;0;0;0;0
2020-12-20 21:45:00;15;0;24;5;0;0;0;0;0;0;0;0
2020-12-20 22:00:00;8;0;8;9;0;0;0;0;0;0;0;0
2020-12-20 22:15:00;5;0;11;1;0;0;0;0;0;0;0;0
2020-12-20 22:30:00;4;0;5;4;0;0;2;0;0;0;0;0
2020-12-20 22:45:00;6;0;4;6;0;1;0;0;0;0;0;0
2020-12-20 23:00:00;3;0;1;0;0;0;0;0;0;0;0;0
2020-12-20 23:15:00;4;0;1;3;0;0;0;0;0;0;0;0
2020-12-20 23:30:00;4;0;3;4;0;0;0;0;0;0;0;0
2020-12-20 23:45:00;3;0;0;2;0;0;0;0;0;0;0;0
