DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2020-01-16 00:00:00;0;7;5;2;3;8;1;3;2;0;11;4;4
2020-01-16 00:15:00;0;5;6;3;3;3;2;9;2;0;2;5;1
2020-01-16 00:30:00;0;6;6;2;5;7;0;10;0;1;3;5;3
2020-01-16 00:45:00;0;4;2;2;1;2;1;1;0;1;5;4;4
2020-01-16 01:00:00;0;4;2;0;1;3;0;5;2;1;2;7;4
2020-01-16 01:15:00;0;3;0;0;0;2;1;5;3;2;8;4;3
2020-01-16 01:30:00;0;4;3;1;0;2;0;2;1;1;5;6;1
2020-01-16 01:45:00;0;1;2;0;2;2;2;5;0;1;3;2;2
2020-01-16 02:00:00;0;4;1;1;1;6;1;5;3;0;2;3;2
2020-01-16 02:15:00;0;3;0;0;0;0;0;1;1;1;5;3;0
2020-01-16 02:30:00;0;5;3;0;2;2;1;0;0;0;1;1;0
2020-01-16 02:45:00;0;3;4;0;1;4;0;1;0;1;3;1;0
2020-01-16 03:00:00;0;2;1;0;1;2;0;2;1;2;4;0;0
2020-01-16 03:15:00;0;0;1;0;0;1;0;0;0;0;3;1;0
2020-01-16 03:30:00;0;1;1;0;1;3;0;2;0;0;1;1;2
2020-01-16 03:45:00;0;0;2;0;2;2;2;3;0;1;3;0;2
2020-01-16 04:00:00;0;4;1;0;2;3;0;1;1;1;7;2;1
2020-01-16 04:15:00;0;7;2;0;2;5;1;3;2;0;3;3;1
2020-01-16 04:30:00;0;4;2;5;2;11;1;9;2;0;20;19;3
2020-01-16 04:45:00;0;5;2;0;1;8;9;15;6;2;20;21;3
2020-01-16 05:00:00;0;11;9;1;5;11;8;29;16;2;48;50;11
2020-01-16 05:15:00;0;17;8;3;7;19;9;46;30;4;62;78;10
2020-01-16 05:30:00;0;22;22;2;19;54;10;55;46;2;71;87;31
2020-01-16 05:45:00;0;30;16;3;27;61;20;59;62;6;53;64;28
2020-01-16 06:00:00;0;24;27;1;33;67;23;50;50;1;52;63;20
2020-01-16 06:15:00;0;36;30;2;24;54;17;75;76;5;79;86;27
2020-01-16 06:30:00;0;33;39;3;22;50;17;115;125;5;80;83;41
2020-01-16 06:45:00;0;35;35;5;26;53;16;130;148;6;76;81;39
2020-01-16 07:00:00;0;46;31;3;29;47;10;109;151;8;77;87;36
2020-01-16 07:15:00;0;56;49;6;36;72;18;148;186;8;82;82;57
2020-01-16 07:30:00;0;53;56;5;51;72;33;136;151;6;123;111;82
2020-01-16 07:45:00;0;74;67;9;36;59;17;118;123;6;71;90;67
2020-01-16 08:00:00;0;58;54;8;54;65;16;147;161;4;89;95;64
2020-01-16 08:15:00;0;53;42;7;48;58;22;110;113;15;81;83;82
2020-01-16 08:30:00;0;54;58;9;50;66;17;117;109;13;91;90;58
2020-01-16 08:45:00;0;49;43;4;46;57;24;76;84;8;61;52;56
2020-01-16 09:00:00;0;47;44;7;41;43;18;90;78;6;43;46;35
2020-01-16 09:15:00;0;51;37;7;40;60;16;76;65;10;54;61;58
2020-01-16 09:30:00;0;66;35;7;45;54;16;88;57;17;54;62;42
2020-01-16 09:45:00;0;62;54;4;46;61;31;82;79;14;65;54;53
2020-01-16 10:00:00;0;67;54;5;47;63;16;68;37;16;61;51;55
2020-01-16 10:15:00;0;44;45;9;36;50;20;69;52;17;46;56;42
2020-01-16 10:30:00;0;78;63;7;36;56;26;76;43;11;48;66;47
2020-01-16 10:45:00;0;69;43;9;61;71;17;78;51;9;63;57;55
