DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2020-01-23 00:00:00;0;5;5;2;1;3;2;8;1;1;5;5;6
2020-01-23 00:15:00;0;7;4;1;3;6;1;7;3;2;5;6;4
2020-01-23 00:30:00;0;7;7;1;1;8;0;3;2;0;6;3;2
2020-01-23 00:45:00;0;2;3;2;0;4;0;2;0;1;4;3;3
2020-01-23 01:00:00;0;4;3;0;1;7;1;3;2;0;3;1;0
2020-01-23 01:15:00;0;4;2;0;0;2;1;3;0;0;5;3;0
2020-01-23 01:30:00;0;2;3;1;1;1;1;5;0;1;4;4;5
2020-01-23 01:45:00;0;3;0;0;0;1;0;0;1;0;2;3;3
2020-01-23 02:00:00;0;0;2;0;2;1;0;3;0;0;1;4;2
2020-01-23 02:15:00;0;0;1;0;1;3;0;0;1;0;0;2;1
2020-01-23 02:30:00;0;4;1;0;0;2;1;3;0;0;2;4;1
2020-01-23 02:45:00;0;0;1;1;1;1;0;1;1;0;9;3;0
2020-01-23 03:00:00;0;3;0;0;1;5;0;1;0;1;2;4;2
2020-01-23 03:15:00;0;2;3;0;2;3;1;1;0;0;2;0;0
2020-01-23 03:30:00;0;3;1;0;3;4;2;2;1;0;4;3;1
2020-01-23 03:45:00;0;4;0;0;0;3;0;0;1;1;0;2;0
2020-01-23 04:00:00;0;4;2;0;2;7;2;1;1;0;4;5;1
2020-01-23 04:15:00;0;5;2;0;6;7;1;5;1;0;5;2;2
2020-01-23 04:30:00;0;4;2;1;5;11;3;7;0;0;15;10;3
2020-01-23 04:45:00;0;4;3;1;5;9;2;18;8;1;27;28;7
2020-01-23 05:00:00;0;13;9;1;2;13;4;33;13;3;53;61;9
2020-01-23 05:15:00;0;15;8;1;13;22;17;50;40;4;73;84;14
2020-01-23 05:30:00;0;18;20;2;18;43;12;61;55;3;75;89;20
2020-01-23 05:45:00;0;30;24;0;45;81;24;53;52;4;64;72;24
2020-01-23 06:00:00;0;33;26;1;50;85;29;56;53;3;58;70;20
2020-01-23 06:15:00;0;41;35;3;28;67;12;82;66;4;79;67;26
2020-01-23 06:30:00;0;35;25;2;23;41;12;119;137;2;75;107;36
2020-01-23 06:45:00;0;33;37;4;34;58;16;126;138;6;85;88;40
2020-01-23 07:00:00;0;34;43;4;26;55;13;108;125;5;78;75;44
2020-01-23 07:15:00;0;42;42;7;36;64;10;128;167;4;72;81;49
2020-01-23 07:30:00;0;50;46;10;56;76;22;168;181;7;114;102;74
2020-01-23 07:45:00;0;54;76;10;44;67;27;111;118;13;86;93;82
2020-01-23 08:00:00;0;53;55;12;56;75;10;129;146;8;93;94;79
2020-01-23 08:15:00;0;59;41;7;47;47;14;109;106;5;74;87;49
2020-01-23 08:30:00;0;47;46;5;51;62;30;114;124;7;70;99;58
2020-01-23 08:45:00;0;60;41;2;40;58;22;87;87;12;67;67;41
2020-01-23 09:00:00;0;45;42;10;40;48;15;68;65;13;49;48;35
2020-01-23 09:15:00;0;46;34;7;49;52;17;74;71;8;52;41;37
2020-01-23 09:30:00;0;56;39;8;40;53;25;93;70;11;55;54;43
2020-01-23 09:45:00;0;67;50;11;53;67;16;73;58;9;57;47;55
2020-01-23 10:00:00;0;50;45;8;39;53;17;66;44;5;49;40;42
2020-01-23 10:15:00;0;58;38;9;42;55;25;61;47;8;48;42;47
2020-01-23 10:30:00;0;59;38;5;36;55;18;58;37;7;58;44;42
2020-01-23 10:45:00;0;58;41;9;47;61;20;67;43;12;6;89;40
2020-01-23 11:00:00;0;62;52;17;49;65;24;78;48;13;5;105;47
2020-01-23 11:15:00;0;61;54;9;35;52;23;67;41;5;52;49;52
2020-01-23 11:30:00;0;64;64;12;42;49;15;68;45;11;42;38;40
2020-01-23 11:45:00;0;61;63;18;46;48;19;78;51;17;56;58;54
2020-01-23 12:00:00;0;67;67;9;47;57;19;58;37;18;44;51;44
2020-01-23 12:15:00;0;70;65;11;53;63;30;76;52;14;60;49;45
2020-01-23 12:30:00;0;54;63;11;47;65;19;54;43;9;57;61;44
2020-01-23 12:45:00;0;85;84;12;46;63;33;67;57;9;59;54;45
2020-01-23 13:00:00;0;87;89;13;46;60;29;70;49;17;74;74;45
2020-01-23 13:15:00;0;77;78;12;51;58;34;80;50;11;89;90;50
2020-01-23 13:30:00;0;69;70;9;45;56;19;74;86;10;75;98;46
2020-01-23 13:45:00;0;85;80;8;61;80;27;67;64;12;65;96;37
2020-01-23 14:00:00;0;93;95;10;71;93;26;69;45;10;64;67;42
2020-01-23 14:15:00;0;100;106;4;63;103;26;68;44;20;52;44;39
2020-01-23 14:30:00;0;88;106;14;70;103;27;79;69;10;62;62;41
2020-01-23 14:45:00;0;94;85;8;71;100;26;67;61;11;71;52;57
2020-01-23 15:00:00;0;91;99;11;77;92;30;72;59;21;72;64;58
2020-01-23 15:15:00;0;96;102;16;74;104;27;84;61;14;68;66;49
2020-01-23 15:30:00;0;110;110;15;87;106;36;89;68;15;62;54;51
2020-01-23 15:45:00;0;109;131;8;84;96;33;77;61;9;63;60;64
2020-01-23 16:00:00;0;117;137;18;95;111;44;88;72;19;59;89;59
2020-01-23 16:15:00;0;118;133;18;82;96;37;82;60;21;49;85;55
2020-01-23 16:30:00;0;136;158;18;79;97;31;79;70;20;65;76;51
2020-01-23 16:45:00;0;110;131;17;77;90;30;75;59;14;65;70;52
2020-01-23 17:00:00;0;130;142;21;95;102;54;75;60;18;59;67;55
2020-01-23 17:15:00;0;141;134;17;79;108;44;80;71;15;81;77;51
2020-01-23 17:30:00;0;78;105;14;80;102;36;83;69;9;72;75;50
2020-01-23 17:45:00;0;94;92;15;79;96;29;77;59;11;73;49;57
2020-01-23 18:00:00;0;88;89;14;62;67;31;63;60;9;62;65;53
2020-01-23 18:15:00;0;59;69;14;67;93;35;69;42;17;55;49;43
2020-01-23 18:30:00;0;71;58;10;60;76;16;77;47;6;55;55;37
2020-01-23 18:45:00;0;56;64;5;55;72;21;60;38;7;45;45;42
2020-01-23 19:00:00;0;55;53;2;48;60;15;48;24;9;52;50;35
2020-01-23 19:15:00;0;59;51;2;32;44;14;47;27;5;45;32;27
2020-01-23 19:30:00;0;48;30;4;29;35;15;38;23;6;34;40;24
2020-01-23 19:45:00;0;41;29;6;26;34;7;49;29;5;36;35;33
2020-01-23 20:00:00;0;59;41;8;24;41;15;42;24;7;42;29;29
2020-01-23 20:15:00;0;51;44;14;24;51;15;36;26;7;34;28;16
2020-01-23 20:30:00;0;28;25;7;20;34;8;33;18;1;35;33;26
2020-01-23 20:45:00;0;28;19;4;16;25;16;38;19;5;41;38;20
2020-01-23 21:00:00;0;39;24;4;15;31;14;50;20;3;61;65;34
2020-01-23 21:15:00;0;33;18;2;14;26;8;43;19;5;54;69;16
2020-01-23 21:30:00;0;38;25;6;21;37;3;32;12;0;42;47;19
2020-01-23 21:45:00;0;27;29;2;40;71;17;18;3;3;21;20;10
2020-01-23 22:00:00;0;33;32;6;38;70;16;24;11;2;20;16;18
2020-01-23 22:15:00;0;38;36;3;31;61;21;36;15;3;9;9;4
2020-01-23 22:30:00;0;27;18;4;11;28;5;25;13;2;23;20;8
2020-01-23 22:45:00;0;27;16;4;15;25;7;8;4;0;25;19;10
2020-01-23 23:00:00;0;27;18;6;11;25;4;16;9;3;7;10;5
2020-01-23 23:15:00;0;13;9;2;6;15;5;16;10;3;12;8;6
2020-01-23 23:30:00;0;13;8;3;5;8;1;7;3;4;14;12;7
2020-01-23 23:45:00;0;14;9;0;4;9;2;8;3;0;7;9;6
