DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2020-04-27 00:00:00;4;3;0;0;0;5;2;1;1;0;0;0
2020-04-27 00:15:00;4;3;1;0;1;7;4;3;5;4;0;0
2020-04-27 00:30:00;3;3;1;1;2;4;5;1;1;3;0;0
2020-04-27 00:45:00;7;7;4;0;3;3;3;2;3;3;0;0
2020-04-27 01:00:00;2;3;1;0;0;1;5;4;0;2;0;0
2020-04-27 01:15:00;1;1;0;0;0;3;2;0;1;0;0;0
2020-04-27 01:30:00;2;2;0;0;0;1;0;1;0;0;0;0
2020-04-27 01:45:00;0;1;1;2;3;3;3;2;2;0;0;0
2020-04-27 02:00:00;2;6;1;0;2;2;2;1;2;2;0;0
2020-04-27 02:15:00;1;0;0;1;1;3;2;0;3;1;0;0
2020-04-27 02:30:00;2;0;1;0;1;0;2;1;1;1;0;0
2020-04-27 02:45:00;4;1;0;1;1;0;1;1;0;0;0;0
2020-04-27 03:00:00;2;2;0;0;1;3;1;1;2;1;0;0
2020-04-27 03:15:00;2;0;0;1;2;1;0;0;1;0;0;0
2020-04-27 03:30:00;1;0;0;2;4;2;2;2;1;2;0;0
2020-04-27 03:45:00;1;1;0;0;0;1;2;2;3;2;0;0
2020-04-27 04:00:00;2;1;0;0;0;5;4;0;2;2;0;0
2020-04-27 04:15:00;5;3;1;0;0;5;2;0;4;0;0;0
2020-04-27 04:30:00;8;4;0;1;1;6;5;1;2;1;0;0
2020-04-27 04:45:00;10;7;0;0;0;2;7;5;8;2;0;0
2020-04-27 05:00:00;15;6;0;2;3;8;8;3;5;1;0;0
2020-04-27 05:15:00;26;13;1;6;8;20;10;1;18;9;0;0
2020-04-27 05:30:00;44;17;2;3;6;35;42;14;34;8;1;0
2020-04-27 05:45:00;33;20;2;4;7;49;52;29;33;9;0;0
2020-04-27 06:00:00;25;17;2;8;6;42;44;25;38;23;5;9
2020-04-27 06:15:00;51;21;5;6;11;67;59;37;34;24;1;0
2020-04-27 06:30:00;49;26;2;5;14;82;101;51;56;20;1;6
2020-04-27 06:45:00;63;35;2;12;18;90;107;68;54;17;2;15
2020-04-27 07:00:00;47;28;3;12;17;108;127;82;58;26;2;6
2020-04-27 07:15:00;48;24;4;22;24;156;127;99;52;47;2;0
2020-04-27 07:30:00;51;44;0;14;16;118;122;83;67;43;6;1
2020-04-27 07:45:00;59;25;1;12;27;119;100;64;64;30;2;1
2020-04-27 08:00:00;47;27;8;7;13;96;82;58;47;17;2;2
2020-04-27 08:15:00;45;24;4;5;12;63;67;64;44;14;4;7
2020-04-27 08:30:00;39;29;4;8;10;66;81;39;52;14;2;0
2020-04-27 08:45:00;37;27;2;2;5;65;71;49;47;15;0;1
2020-04-27 09:00:00;51;23;5;7;10;59;65;45;47;20;3;3
2020-04-27 09:15:00;44;25;3;7;12;65;73;53;65;19;3;22
2020-04-27 09:30:00;44;26;3;14;24;57;63;46;54;17;3;4
2020-04-27 09:45:00;45;31;4;6;11;64;68;49;49;19;1;0
2020-04-27 10:00:00;57;27;6;8;11;54;53;36;57;20;1;7
2020-04-27 10:15:00;56;28;3;9;17;45;62;42;59;24;7;6
2020-04-27 10:30:00;61;27;1;16;16;54;57;33;77;19;3;1
2020-04-27 10:45:00;55;29;5;10;8;59;67;44;60;16;7;0
2020-04-27 11:00:00;50;40;9;12;16;49;55;51;46;18;6;2
2020-04-27 11:15:00;53;35;6;9;10;51;59;34;65;15;0;2
2020-04-27 11:30:00;79;54;2;9;13;68;61;43;74;11;14;0
2020-04-27 11:45:00;53;37;3;16;15;49;56;48;56;17;2;2
2020-04-27 12:00:00;70;46;2;12;15;52;50;50;50;17;2;12
2020-04-27 12:15:00;73;50;9;13;22;47;65;46;67;19;1;1
2020-04-27 12:30:00;68;41;4;9;12;46;58;38;57;23;6;15
2020-04-27 12:45:00;69;43;5;15;13;56;63;28;70;22;7;36
2020-04-27 13:00:00;101;64;10;12;16;58;66;50;76;19;9;14
2020-04-27 13:15:00;83;49;2;20;22;61;71;43;69;19;2;10
2020-04-27 13:30:00;84;57;4;12;14;65;62;34;66;21;7;1
2020-04-27 13:45:00;62;40;8;11;17;74;77;46;73;21;6;0
2020-04-27 14:00:00;70;47;5;17;19;63;61;38;49;15;3;3
2020-04-27 14:15:00;89;58;9;12;21;72;77;54;57;19;5;5
