DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2a);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC)
2020-11-09 00:00:00;6;8;7;8;0;0;0;0;0;0;0;0
2020-11-09 00:15:00;7;5;4;8;0;0;0;0;0;0;0;0
2020-11-09 00:30:00;6;4;1;2;0;0;0;0;0;0;0;0
2020-11-09 00:45:00;7;3;8;4;0;0;0;0;0;0;0;0
2020-11-09 01:00:00;10;0;5;3;0;0;0;0;0;0;0;0
2020-11-09 01:15:00;7;4;5;3;0;0;0;0;0;0;0;0
2020-11-09 01:30:00;8;4;4;2;0;0;0;0;0;0;0;0
2020-11-09 01:45:00;1;1;6;5;0;0;0;0;0;0;0;0
2020-11-09 02:00:00;2;1;5;4;0;0;0;0;0;0;0;0
2020-11-09 02:15:00;3;2;3;3;0;0;0;0;0;0;0;0
2020-11-09 02:30:00;4;3;2;5;0;0;0;0;0;0;0;0
2020-11-09 02:45:00;2;0;1;4;0;0;0;0;0;0;0;0
2020-11-09 03:00:00;5;0;0;1;0;0;0;0;0;0;0;0
2020-11-09 03:15:00;2;0;4;5;0;0;0;0;0;0;0;0
2020-11-09 03:30:00;3;3;3;3;0;0;0;0;0;0;0;0
2020-11-09 03:45:00;0;0;0;2;0;0;0;0;0;0;0;0
2020-11-09 04:00:00;3;1;6;6;0;0;0;0;0;0;0;0
2020-11-09 04:15:00;8;1;11;3;0;0;0;0;0;0;0;0
2020-11-09 04:30:00;6;3;8;13;0;0;0;0;0;0;0;0
2020-11-09 04:45:00;23;4;19;16;0;0;0;0;0;0;0;0
2020-11-09 05:00:00;17;4;17;14;0;0;0;0;0;0;0;0
2020-11-09 05:15:00;28;7;20;36;0;0;0;0;1;0;0;0
2020-11-09 05:30:00;69;26;33;57;0;0;0;0;0;0;0;0
2020-11-09 05:45:00;62;31;37;49;0;0;0;0;0;0;0;0
2020-11-09 06:00:00;53;40;60;62;0;0;0;0;0;0;0;0
2020-11-09 06:15:00;63;41;50;69;0;0;0;0;0;0;0;0
2020-11-09 06:30:00;127;61;96;132;0;0;0;0;0;0;0;0
2020-11-09 06:45:00;103;65;61;90;0;2;0;0;1;1;0;0
2020-11-09 07:00:00;104;60;76;108;0;2;0;0;1;0;0;0
2020-11-09 07:15:00;116;63;100;116;2;2;4;0;6;0;0;0
2020-11-09 07:30:00;134;107;117;142;10;1;0;0;10;3;4;0
2020-11-09 07:45:00;129;99;116;127;1;5;0;0;0;7;0;0
2020-11-09 08:00:00;105;88;98;108;5;1;0;0;5;5;0;0
2020-11-09 08:15:00;116;87;100;108;2;0;0;0;2;7;0;0
2020-11-09 08:30:00;88;62;92;87;2;0;0;0;1;6;0;4
2020-11-09 08:45:00;107;75;78;84;2;0;0;0;4;2;0;0
2020-11-09 09:00:00;133;81;86;94;7;1;0;0;3;3;0;0
2020-11-09 09:15:00;125;78;72;92;1;4;0;2;2;1;2;0
2020-11-09 09:30:00;97;84;83;95;3;3;0;0;4;5;0;0
2020-11-09 09:45:00;119;85;86;99;5;0;0;0;1;8;0;0
2020-11-09 10:00:00;120;66;73;96;8;6;1;1;7;11;0;0
2020-11-09 10:15:00;131;83;81;98;3;4;0;0;2;3;0;0
2020-11-09 10:30:00;98;92;90;112;2;6;0;0;0;2;0;0
2020-11-09 10:45:00;108;85;78;104;1;8;0;0;8;2;0;0
2020-11-09 11:00:00;108;69;76;98;3;5;1;2;2;3;0;0
2020-11-09 11:15:00;117;69;104;145;1;6;0;0;4;1;0;0
2020-11-09 11:30:00;127;74;75;113;0;2;0;0;0;0;0;0
2020-11-09 11:45:00;107;83;86;138;2;0;0;0;0;3;0;0
2020-11-09 12:00:00;100;81;88;138;2;2;1;0;2;7;0;0
2020-11-09 12:15:00;106;60;87;126;0;0;0;0;0;0;0;0
2020-11-09 12:30:00;95;52;82;134;0;0;0;0;2;0;0;0
2020-11-09 12:45:00;115;79;87;118;10;17;0;0;12;8;0;0
2020-11-09 13:00:00;118;91;71;107;20;0;17;0;1;14;0;1
2020-11-09 13:15:00;97;65;83;118;1;2;0;1;3;3;1;0
2020-11-09 13:30:00;118;113;90;121;5;5;0;0;5;4;0;0
2020-11-09 13:45:00;113;71;84;103;15;0;0;0;3;36;0;0
2020-11-09 14:00:00;114;72;90;123;1;3;0;1;21;9;0;0
2020-11-09 14:15:00;125;101;104;149;5;4;0;0;1;21;0;0
2020-11-09 14:30:00;113;78;78;138;8;4;0;0;10;4;0;0
2020-11-09 14:45:00;126;94;105;148;1;0;0;0;0;4;0;0
2020-11-09 15:00:00;132;97;80;123;2;1;0;0;8;2;1;0
2020-11-09 15:15:00;116;101;108;153;1;12;0;0;0;2;0;0
2020-11-09 15:30:00;137;114;111;154;12;2;0;0;5;27;0;0
2020-11-09 15:45:00;131;110;112;155;57;10;0;1;4;2;3;0
2020-11-09 16:00:00;150;115;127;161;5;0;0;0;3;3;0;0
2020-11-09 16:15:00;131;95;133;196;1;11;0;1;5;4;0;2
2020-11-09 16:30:00;148;104;105;179;2;31;0;0;9;1;0;0
2020-11-09 16:45:00;142;102;107;162;5;1;0;0;0;4;0;0
2020-11-09 17:00:00;131;111;107;155;1;5;0;1;5;4;0;0
2020-11-09 17:15:00;134;101;104;161;1;0;3;0;5;0;0;1
2020-11-09 17:30:00;107;80;97;127;3;0;0;0;8;1;0;0
2020-11-09 17:45:00;103;78;102;154;3;13;0;0;0;12;0;0
2020-11-09 18:00:00;107;79;102;108;1;4;0;0;1;0;0;0
2020-11-09 18:15:00;85;72;83;110;3;57;0;0;3;1;0;0
2020-11-09 18:30:00;86;50;94;100;0;0;0;0;0;0;0;0
2020-11-09 18:45:00;84;53;81;99;0;4;0;0;0;1;0;0
2020-11-09 19:00:00;74;45;71;108;0;0;0;0;5;0;0;0
2020-11-09 19:15:00;53;40;64;65;0;0;0;0;0;2;0;0
2020-11-09 19:30:00;47;24;64;57;4;0;0;0;1;0;0;0
2020-11-09 19:45:00;38;19;39;51;0;0;0;0;0;1;0;0
2020-11-09 20:00:00;42;32;46;57;0;0;0;0;0;0;0;0
2020-11-09 20:15:00;37;17;34;39;0;0;0;0;0;0;0;0
2020-11-09 20:30:00;34;26;39;43;0;0;0;0;0;0;0;0
2020-11-09 20:45:00;23;12;29;34;0;0;0;0;0;0;0;0
2020-11-09 21:00:00;34;13;21;42;0;0;0;0;0;0;0;0
2020-11-09 21:15:00;23;23;28;38;0;0;0;0;0;0;0;0
2020-11-09 21:30:00;32;16;23;25;0;0;0;0;0;0;0;0
2020-11-09 21:45:00;23;18;23;18;0;0;0;0;0;0;0;0
2020-11-09 22:00:00;28;18;20;17;0;0;0;0;0;0;0;0
2020-11-09 22:15:00;28;18;24;21;0;0;0;0;0;0;0;0
2020-11-09 22:30:00;20;8;10;13;0;0;0;0;0;0;0;0
2020-11-09 22:45:00;16;9;16;20;0;0;0;0;0;0;0;0
2020-11-09 23:00:00;11;9;15;12;0;0;0;0;0;0;0;0
2020-11-09 23:15:00;8;2;12;12;0;0;0;0;0;0;0;0
2020-11-09 23:30:00;8;7;9;5;0;0;0;0;0;0;0;0
2020-11-09 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
