DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2019-08-08 00:00:00;6;6;5;3;8;4;0
2019-08-08 00:15:00;10;7;7;2;9;5;0
2019-08-08 00:30:00;4;1;1;3;4;1;0
2019-08-08 00:45:00;7;5;4;2;8;9;0
2019-08-08 01:00:00;7;7;7;4;5;7;0
2019-08-08 01:15:00;4;5;3;5;6;0;0
2019-08-08 01:30:00;3;4;4;2;5;2;0
2019-08-08 01:45:00;5;4;2;1;9;4;0
2019-08-08 02:00:00;3;2;1;0;1;0;0
2019-08-08 02:15:00;8;10;6;1;6;8;0
2019-08-08 02:30:00;2;4;3;0;5;1;0
2019-08-08 02:45:00;3;2;2;1;5;5;0
2019-08-08 03:00:00;3;4;4;3;3;3;0
2019-08-08 03:15:00;4;3;1;6;3;3;0
2019-08-08 03:30:00;6;5;2;0;8;4;0
2019-08-08 03:45:00;13;11;9;6;8;2;0
2019-08-08 04:00:00;4;2;0;3;12;7;0
2019-08-08 04:15:00;6;8;4;3;8;6;0
2019-08-08 04:30:00;5;6;4;4;10;3;0
2019-08-08 04:45:00;21;15;10;6;8;10;0
2019-08-08 05:00:00;22;10;7;6;22;14;0
2019-08-08 05:15:00;37;23;13;10;27;10;0
2019-08-08 05:30:00;51;35;26;10;33;8;0
2019-08-08 05:45:00;38;28;24;16;56;25;0
2019-08-08 06:00:00;50;26;20;7;32;16;0
2019-08-08 06:15:00;59;47;40;22;62;30;0
2019-08-08 06:30:00;68;40;38;30;73;40;0
2019-08-08 06:45:00;95;56;51;28;103;55;1
2019-08-08 07:00:00;77;51;49;26;69;26;0
2019-08-08 07:15:00;84;57;56;42;82;34;1
2019-08-08 07:30:00;85;47;40;32;72;26;5
2019-08-08 07:45:00;94;51;47;42;87;37;2
2019-08-08 08:00:00;83;57;55;46;69;36;3
2019-08-08 08:15:00;84;61;58;31;66;38;3
2019-08-08 08:30:00;71;41;40;36;65;33;1
2019-08-08 08:45:00;64;42;37;31;70;48;0
2019-08-08 09:00:00;75;63;47;31;70;58;0
2019-08-08 09:15:00;82;50;46;36;80;54;0
2019-08-08 09:30:00;79;59;54;39;71;43;0
2019-08-08 09:45:00;83;59;51;31;59;37;1
2019-08-08 10:00:00;87;37;35;39;80;49;2
2019-08-08 10:15:00;86;55;48;27;76;42;2
2019-08-08 10:30:00;73;45;39;50;80;43;0
2019-08-08 10:45:00;75;53;50;35;79;47;3
2019-08-08 11:00:00;75;38;32;25;71;51;1
2019-08-08 11:15:00;73;55;43;42;80;49;1
2019-08-08 11:30:00;90;55;45;45;94;50;1
2019-08-08 11:45:00;83;49;40;31;77;42;5
2019-08-08 12:00:00;76;51;36;68;86;59;7
2019-08-08 12:15:00;88;62;49;33;96;59;4
2019-08-08 12:30:00;85;56;47;39;95;48;5
2019-08-08 12:45:00;51;41;36;45;101;55;6
2019-08-08 13:00:00;75;41;41;50;87;44;2
2019-08-08 13:15:00;90;68;60;33;81;52;6
2019-08-08 13:30:00;92;52;45;26;87;38;1
2019-08-08 13:45:00;67;48;40;43;81;41;3
2019-08-08 14:00:00;70;45;45;39;88;60;2
2019-08-08 14:15:00;95;60;51;40;99;50;1
2019-08-08 14:30:00;91;54;45;40;125;58;1
2019-08-08 14:45:00;81;47;44;36;96;65;3
2019-08-08 15:00:00;69;47;44;47;109;57;1
2019-08-08 15:15:00;105;62;58;38;103;62;3
2019-08-08 15:30:00;105;73;66;60;98;48;1
2019-08-08 15:45:00;80;49;48;51;111;69;4
2019-08-08 16:00:00;92;53;48;68;120;70;2
2019-08-08 16:15:00;98;52;44;50;110;46;4
2019-08-08 16:30:00;109;59;63;64;106;54;2
2019-08-08 16:45:00;82;57;47;43;106;53;0
2019-08-08 17:00:00;84;48;43;59;117;73;3
2019-08-08 17:15:00;92;57;50;40;100;54;1
2019-08-08 17:30:00;83;47;48;59;111;57;4
2019-08-08 17:45:00;67;50;45;35;87;44;5
2019-08-08 18:00:00;89;61;50;51;83;38;0
2019-08-08 18:15:00;95;61;43;34;91;39;2
2019-08-08 18:30:00;93;57;47;21;75;43;3
2019-08-08 18:45:00;80;62;39;12;46;34;1
2019-08-08 19:00:00;69;44;40;20;85;24;2
2019-08-08 19:15:00;53;37;30;16;52;25;3
2019-08-08 19:30:00;34;29;23;19;50;12;2
2019-08-08 19:45:00;35;18;12;10;42;20;1
2019-08-08 20:00:00;30;22;16;12;37;17;0
2019-08-08 20:15:00;34;29;22;11;48;20;0
2019-08-08 20:30:00;29;15;13;5;34;12;0
2019-08-08 20:45:00;38;23;16;13;26;18;0
2019-08-08 21:00:00;32;26;17;16;27;8;0
2019-08-08 21:15:00;34;24;8;6;26;15;0
2019-08-08 21:30:00;24;15;10;10;24;6;0
2019-08-08 21:45:00;25;17;12;6;28;16;0
2019-08-08 22:00:00;22;13;9;2;40;19;0
2019-08-08 22:15:00;26;16;7;13;45;18;0
2019-08-08 22:30:00;17;10;7;3;19;7;0
2019-08-08 22:45:00;9;7;7;7;14;8;0
2019-08-08 23:00:00;13;9;8;8;16;6;0
2019-08-08 23:15:00;7;4;4;3;8;4;0
2019-08-08 23:30:00;8;4;3;3;14;6;0
2019-08-08 23:45:00;7;11;7;3;19;8;0
