DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2020-08-04 00:00:00;12;4;1;0;0;5;3;0;2
2020-08-04 00:15:00;5;9;3;2;1;4;0;0;0
2020-08-04 00:30:00;8;13;15;3;0;8;8;0;1
2020-08-04 00:45:00;6;7;5;3;3;8;7;0;0
2020-08-04 01:00:00;7;6;7;4;5;5;1;0;0
2020-08-04 01:15:00;13;5;6;1;0;8;7;1;1
2020-08-04 01:30:00;5;0;3;0;0;10;4;2;4
2020-08-04 01:45:00;2;1;1;0;0;3;2;1;1
2020-08-04 02:00:00;6;3;0;0;0;11;3;1;2
2020-08-04 02:15:00;3;7;6;6;2;4;4;1;1
2020-08-04 02:30:00;6;3;1;1;0;6;3;0;2
2020-08-04 02:45:00;4;3;5;2;1;8;7;0;0
2020-08-04 03:00:00;6;3;7;2;0;2;2;0;0
2020-08-04 03:15:00;3;3;2;0;0;3;3;1;1
2020-08-04 03:30:00;2;3;4;1;0;2;2;0;1
2020-08-04 03:45:00;6;4;4;2;2;5;6;0;0
2020-08-04 04:00:00;5;5;6;2;1;8;4;0;2
2020-08-04 04:15:00;7;7;4;4;4;9;4;0;0
2020-08-04 04:30:00;4;7;6;3;2;13;8;0;0
2020-08-04 04:45:00;7;9;9;3;2;17;7;1;1
2020-08-04 05:00:00;11;11;7;1;0;21;7;2;2
2020-08-04 05:15:00;17;16;15;4;0;34;10;2;4
2020-08-04 05:30:00;31;19;14;6;2;47;17;1;4
2020-08-04 05:45:00;48;22;47;20;6;59;56;4;8
2020-08-04 06:00:00;46;31;37;15;3;52;36;4;11
2020-08-04 06:15:00;52;51;63;17;5;66;68;6;11
2020-08-04 06:30:00;50;48;46;10;8;65;58;7;16
2020-08-04 06:45:00;62;64;69;16;8;53;82;5;9
2020-08-04 07:00:00;74;98;69;21;10;64;60;13;17
2020-08-04 07:15:00;77;94;76;21;8;77;71;6;11
2020-08-04 07:30:00;87;103;72;16;10;84;97;12;19
2020-08-04 07:45:00;81;93;66;18;9;84;76;5;15
2020-08-04 08:00:00;69;83;67;21;13;86;65;10;21
2020-08-04 08:15:00;63;70;75;17;13;75;72;10;27
2020-08-04 08:30:00;85;69;62;12;11;77;69;10;11
2020-08-04 08:45:00;76;91;81;14;11;99;76;16;19
2020-08-04 09:00:00;67;81;91;24;12;97;69;7;17
2020-08-04 09:15:00;68;64;56;13;14;80;52;12;19
2020-08-04 09:30:00;91;86;75;18;10;84;50;5;15
2020-08-04 09:45:00;83;81;77;29;14;92;84;10;16
2020-08-04 10:00:00;84;81;74;16;10;106;67;3;10
2020-08-04 10:15:00;81;106;86;20;11;104;76;13;18
2020-08-04 10:30:00;82;89;84;27;17;99;80;11;14
2020-08-04 10:45:00;59;147;71;17;13;88;72;17;21
2020-08-04 11:00:00;58;145;81;23;10;110;86;13;26
2020-08-04 11:15:00;76;149;86;22;11;100;87;19;28
2020-08-04 11:30:00;89;97;72;18;10;106;74;15;18
2020-08-04 11:45:00;92;94;80;23;15;79;81;20;28
2020-08-04 12:00:00;87;82;87;15;16;95;84;11;26
2020-08-04 12:15:00;92;98;70;24;9;94;73;17;25
2020-08-04 12:30:00;85;104;92;26;14;91;76;10;18
2020-08-04 12:45:00;83;111;83;22;14;102;83;14;20
2020-08-04 13:00:00;90;99;84;27;13;100;84;13;16
2020-08-04 13:15:00;89;95;78;23;13;92;86;17;18
2020-08-04 13:30:00;86;88;65;16;11;104;82;8;19
2020-08-04 13:45:00;94;106;84;22;11;109;80;9;18
2020-08-04 14:00:00;96;100;66;17;10;112;85;14;21
2020-08-04 14:15:00;94;95;98;29;17;123;80;24;24
2020-08-04 14:30:00;86;111;90;40;16;126;101;62;23
2020-08-04 14:45:00;103;126;82;29;13;107;72;12;15
2020-08-04 15:00:00;80;104;78;21;13;105;89;20;23
2020-08-04 15:15:00;105;118;95;26;12;120;91;20;29
2020-08-04 15:30:00;102;127;85;28;11;122;105;12;24
2020-08-04 15:45:00;114;149;91;36;15;112;87;13;24
2020-08-04 16:00:00;95;122;79;29;13;123;95;19;23
2020-08-04 16:15:00;124;153;121;23;11;121;107;11;21
2020-08-04 16:30:00;133;160;81;34;16;128;124;24;33
2020-08-04 16:45:00;102;147;84;33;14;111;109;22;19
2020-08-04 17:00:00;134;159;107;32;13;115;104;20;32
2020-08-04 17:15:00;111;133;107;29;12;124;122;16;27
2020-08-04 17:30:00;122;156;99;32;12;121;107;9;24
2020-08-04 17:45:00;94;135;100;32;21;98;91;13;21
2020-08-04 18:00:00;108;127;96;27;13;87;75;11;25
2020-08-04 18:15:00;108;117;96;32;12;98;72;11;32
2020-08-04 18:30:00;88;101;72;23;12;70;70;15;17
2020-08-04 18:45:00;65;94;66;28;14;86;63;14;34
2020-08-04 19:00:00;71;84;67;20;14;62;56;4;12
2020-08-04 19:15:00;54;78;52;20;14;58;35;18;21
2020-08-04 19:30:00;56;64;52;19;12;52;35;7;15
2020-08-04 19:45:00;54;57;43;17;17;48;31;6;17
2020-08-04 20:00:00;60;72;38;20;17;57;29;4;14
2020-08-04 20:15:00;46;45;43;15;17;40;32;5;9
2020-08-04 20:30:00;43;26;37;11;14;32;21;5;12
2020-08-04 20:45:00;27;30;25;9;7;39;23;4;6
2020-08-04 21:00:00;22;35;35;10;7;46;32;5;9
2020-08-04 21:15:00;43;40;35;10;1;42;29;5;15
2020-08-04 21:30:00;27;18;25;7;4;41;23;1;6
2020-08-04 21:45:00;30;33;26;8;7;31;21;2;7
2020-08-04 22:00:00;31;32;32;11;2;32;24;1;2
2020-08-04 22:15:00;16;24;23;8;7;30;20;0;4
2020-08-04 22:30:00;18;14;18;7;2;26;11;2;6
2020-08-04 22:45:00;15;13;15;6;2;13;12;2;3
2020-08-04 23:00:00;24;18;9;1;1;17;9;0;3
2020-08-04 23:15:00;17;13;13;7;6;12;8;6;2
2020-08-04 23:30:00;13;16;12;6;4;15;3;2;3
