DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2020-08-18 00:00:00;11;4;3;1;2;10;2;0;2
2020-08-18 00:15:00;9;9;8;1;0;6;1;2;2
2020-08-18 00:30:00;16;9;6;0;2;7;5;0;1
2020-08-18 00:45:00;11;9;12;4;4;4;10;0;0
2020-08-18 01:00:00;8;5;6;3;2;6;3;0;1
2020-08-18 01:15:00;4;2;2;0;0;4;4;1;2
2020-08-18 01:30:00;7;1;1;0;0;11;7;0;1
2020-08-18 01:45:00;2;3;3;0;0;3;2;0;0
2020-08-18 02:00:00;6;1;2;0;0;7;5;0;0
2020-08-18 02:15:00;6;7;4;1;0;8;5;0;0
2020-08-18 02:30:00;1;2;4;1;1;8;4;0;0
2020-08-18 02:45:00;8;5;4;1;1;8;2;0;0
2020-08-18 03:00:00;3;6;10;2;1;5;7;0;0
2020-08-18 03:15:00;5;3;4;2;2;3;2;0;0
2020-08-18 03:30:00;3;3;5;0;0;8;6;0;3
2020-08-18 03:45:00;4;1;4;1;0;7;4;0;0
2020-08-18 04:00:00;1;1;7;0;0;7;4;1;1
2020-08-18 04:15:00;11;12;5;2;1;6;5;0;0
2020-08-18 04:30:00;6;6;4;2;2;15;6;0;0
2020-08-18 04:45:00;5;6;8;2;2;24;14;2;4
2020-08-18 05:00:00;13;5;8;4;1;11;9;1;0
2020-08-18 05:15:00;20;14;15;5;3;42;19;0;4
2020-08-18 05:30:00;18;23;18;3;3;39;23;2;8
2020-08-18 05:45:00;40;20;38;11;3;58;45;1;7
2020-08-18 06:00:00;30;21;28;8;2;42;24;2;5
2020-08-18 06:15:00;47;37;45;8;3;73;49;7;14
2020-08-18 06:30:00;51;36;59;20;5;45;48;4;6
2020-08-18 06:45:00;73;76;71;13;14;78;69;7;73
2020-08-18 07:00:00;57;65;60;16;11;73;52;5;12
2020-08-18 07:15:00;80;66;60;14;10;84;72;5;12
2020-08-18 07:30:00;77;92;76;11;11;88;71;9;12
2020-08-18 07:45:00;64;90;62;12;7;69;68;9;15
2020-08-18 08:00:00;59;68;49;15;10;63;59;11;23
2020-08-18 08:15:00;65;73;77;15;8;77;78;9;10
2020-08-18 08:30:00;69;68;61;12;11;71;50;9;14
2020-08-18 08:45:00;62;47;77;10;10;72;63;10;21
2020-08-18 09:00:00;56;63;82;14;11;73;74;7;16
2020-08-18 09:15:00;72;70;71;23;14;70;83;7;7
2020-08-18 09:30:00;88;94;68;17;11;74;72;11;23
2020-08-18 09:45:00;83;94;69;16;12;90;62;14;19
2020-08-18 10:00:00;67;75;77;22;12;96;65;12;20
2020-08-18 10:15:00;79;87;81;16;16;100;73;20;24
2020-08-18 10:30:00;82;72;86;17;11;98;67;9;14
2020-08-18 10:45:00;96;105;85;27;16;112;80;11;16
2020-08-18 11:00:00;79;85;91;17;10;108;89;16;19
2020-08-18 11:15:00;102;98;77;16;13;103;89;10;15
2020-08-18 11:30:00;90;83;82;21;12;92;68;6;17
2020-08-18 11:45:00;92;87;71;19;10;95;66;12;18
2020-08-18 12:00:00;93;90;87;22;13;116;88;12;19
2020-08-18 12:15:00;89;85;66;15;13;93;59;12;17
2020-08-18 12:30:00;86;87;88;24;12;109;83;15;22
2020-08-18 12:45:00;82;83;59;20;10;95;71;11;13
