DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2020-05-03 00:00:00;9;8;4;2;1;8;9;4;1;6;1
2020-05-03 00:15:00;12;10;5;4;3;9;2;2;4;8;1
2020-05-03 00:30:00;10;5;0;3;0;4;6;1;2;4;1
2020-05-03 00:45:00;5;3;0;2;2;8;1;2;3;6;5
2020-05-03 01:00:00;8;3;0;1;2;8;6;0;0;1;0
2020-05-03 01:15:00;8;5;0;0;0;6;6;0;1;6;5
2020-05-03 01:30:00;7;3;2;3;2;3;4;0;0;1;0
2020-05-03 01:45:00;7;4;1;4;4;7;7;0;3;6;1
2020-05-03 02:00:00;7;3;1;2;1;3;3;0;0;0;0
2020-05-03 02:15:00;3;5;2;4;4;3;5;0;1;1;0
2020-05-03 02:30:00;4;3;2;1;0;6;4;0;2;4;1
2020-05-03 02:45:00;2;6;1;0;1;2;0;0;0;0;0
2020-05-03 03:00:00;1;2;0;0;0;2;2;1;1;1;1
2020-05-03 03:15:00;2;0;0;1;2;3;1;0;0;0;0
2020-05-03 03:30:00;2;0;0;0;0;2;1;0;0;1;0
2020-05-03 03:45:00;0;1;0;0;0;2;1;1;1;1;0
2020-05-03 04:00:00;2;2;0;1;0;2;1;0;0;0;0
2020-05-03 04:15:00;2;4;1;0;0;0;1;1;1;2;1
2020-05-03 04:30:00;0;1;1;1;0;3;3;0;0;0;0
2020-05-03 04:45:00;5;3;0;1;0;2;0;0;1;1;0
2020-05-03 05:00:00;5;3;0;2;1;3;1;0;0;0;0
2020-05-03 05:15:00;5;3;2;2;1;5;7;0;1;0;0
2020-05-03 05:30:00;5;1;0;2;2;10;9;0;5;1;0
2020-05-03 05:45:00;7;4;1;5;2;8;3;2;3;8;4
2020-05-03 06:00:00;8;6;0;3;5;7;2;1;1;0;0
2020-05-03 06:15:00;10;8;3;1;2;4;0;0;1;3;0
2020-05-03 06:30:00;6;8;2;7;4;4;3;1;1;2;1
2020-05-03 06:45:00;9;5;0;2;1;7;2;2;3;1;0
2020-05-03 07:00:00;4;3;0;8;3;5;0;1;3;7;0
2020-05-03 07:15:00;8;8;5;6;5;4;0;0;3;3;0
2020-05-03 07:30:00;7;4;1;4;4;3;3;2;1;5;2
2020-05-03 07:45:00;8;9;3;14;2;2;4;3;2;8;3
2020-05-03 08:00:00;9;6;3;7;3;9;1;0;3;7;1
2020-05-03 08:15:00;10;7;4;9;2;4;1;4;2;6;0
2020-05-03 08:30:00;8;6;0;3;2;6;4;2;4;6;0
2020-05-03 08:45:00;7;4;4;15;10;5;6;3;10;10;3
2020-05-03 09:00:00;19;10;4;14;1;16;7;4;7;14;2
2020-05-03 09:15:00;19;8;6;16;4;5;4;5;10;17;4
2020-05-03 09:30:00;15;13;7;15;5;10;2;4;8;13;6
2020-05-03 09:45:00;22;11;7;12;7;15;6;1;5;15;7
2020-05-03 10:00:00;26;11;9;23;9;11;5;1;7;25;5
2020-05-03 10:15:00;25;11;5;27;6;16;6;6;7;17;8
2020-05-03 10:30:00;28;23;8;18;8;18;4;4;6;24;9
2020-05-03 10:45:00;27;20;7;21;8;25;14;4;9;17;5
2020-05-03 11:00:00;30;20;13;14;8;15;9;1;9;19;4
2020-05-03 11:15:00;19;20;18;19;13;26;15;4;4;14;4
2020-05-03 11:30:00;32;16;10;18;8;25;16;4;7;18;9
2020-05-03 11:45:00;35;28;10;30;8;33;22;11;12;30;11
2020-05-03 12:00:00;37;28;12;24;11;36;10;7;8;22;7
2020-05-03 12:15:00;29;24;8;20;5;27;16;6;6;22;8
2020-05-03 12:30:00;38;30;10;24;4;24;11;8;4;19;8
2020-05-03 12:45:00;26;25;11;34;11;31;18;6;11;21;6
2020-05-03 13:00:00;
2020-05-03 13:15:00;
2020-05-03 13:30:00;
2020-05-03 13:45:00;
2020-05-03 14:00:00;
2020-05-03 14:15:00;
2020-05-03 14:30:00;
2020-05-03 14:45:00;
2020-05-03 15:00:00;
2020-05-03 15:15:00;
2020-05-03 15:30:00;
2020-05-03 15:45:00;
2020-05-03 16:00:00;
2020-05-03 16:15:00;
2020-05-03 16:30:00;
2020-05-03 16:45:00;
2020-05-03 17:00:00;
2020-05-03 17:15:00;
2020-05-03 17:30:00;
2020-05-03 17:45:00;
2020-05-03 18:00:00;
2020-05-03 18:15:00;
2020-05-03 18:30:00;
2020-05-03 18:45:00;
2020-05-03 19:00:00;
2020-05-03 19:15:00;
2020-05-03 19:30:00;
2020-05-03 19:45:00;
2020-05-03 20:00:00;
2020-05-03 20:15:00;
2020-05-03 20:30:00;
2020-05-03 20:45:00;
2020-05-03 21:00:00;19;14;11;12;3;11;11;4;1;7;2
2020-05-03 21:15:00;28;19;4;9;4;28;15;2;5;14;3
2020-05-03 21:30:00;26;18;6;11;2;25;20;3;4;13;5
2020-05-03 21:45:00;20;9;1;12;6;19;17;2;4;14;4
2020-05-03 22:00:00;17;19;4;7;1;19;11;0;2;7;2
2020-05-03 22:15:00;10;7;2;9;2;15;10;0;5;8;2
2020-05-03 22:30:00;16;12;5;5;1;16;11;3;0;8;2
2020-05-03 22:45:00;16;9;4;7;4;9;10;2;1;5;0
2020-05-03 23:00:00;18;8;4;4;1;9;10;1;2;8;4
2020-05-03 23:15:00;14;6;0;3;3;16;9;2;1;1;0
2020-05-03 23:30:00;11;6;2;9;4;8;5;2;1;5;1
2020-05-03 23:45:00;12;12;1;3;5;3;6;2;0;6;3
