DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2020-05-16 00:00:00;9;1;2;4;4;15;7;0;3;3;1
2020-05-16 00:15:00;16;12;2;10;3;14;7;3;1;7;1
2020-05-16 00:30:00;15;13;3;6;7;8;5;0;4;8;4
2020-05-16 00:45:00;17;11;7;5;0;8;9;3;0;7;6
2020-05-16 01:00:00;12;13;2;8;3;8;6;1;3;7;0
2020-05-16 01:15:00;8;8;1;7;2;14;5;1;0;4;3
2020-05-16 01:30:00;3;2;0;3;1;7;2;1;3;5;3
2020-05-16 01:45:00;8;5;1;6;3;8;8;2;1;3;0
2020-05-16 02:00:00;7;7;0;5;1;8;4;0;2;2;2
2020-05-16 02:15:00;9;8;3;2;0;6;2;2;0;2;1
2020-05-16 02:30:00;11;11;4;1;0;8;7;1;0;1;0
2020-05-16 02:45:00;2;4;3;1;1;5;3;0;0;0;0
2020-05-16 03:00:00;9;2;1;0;0;6;3;0;0;3;1
2020-05-16 03:15:00;5;5;0;1;0;4;6;2;0;3;2
2020-05-16 03:30:00;0;2;3;2;0;3;1;0;1;1;0
2020-05-16 03:45:00;8;2;0;0;1;4;4;0;1;2;1
2020-05-16 04:00:00;3;3;1;1;1;3;1;0;0;1;0
2020-05-16 04:15:00;1;2;0;2;1;6;3;1;1;1;0
2020-05-16 04:30:00;6;5;2;2;2;5;1;0;1;2;1
2020-05-16 04:45:00;13;11;1;0;1;6;6;2;0;1;1
2020-05-16 05:00:00;14;10;1;3;5;7;5;1;2;1;0
2020-05-16 05:15:00;15;8;3;7;4;15;8;0;1;1;1
2020-05-16 05:30:00;13;12;1;49;5;15;21;4;4;4;3
2020-05-16 05:45:00;40;34;4;8;4;11;7;1;2;2;2
2020-05-16 06:00:00;65;68;11;14;3;11;7;5;7;8;3
2020-05-16 06:15:00;44;34;9;45;5;16;5;3;2;13;3
2020-05-16 06:30:00;24;21;8;21;7;24;5;8;10;11;4
2020-05-16 06:45:00;24;19;10;16;5;16;4;2;5;7;0
2020-05-16 07:00:00;23;14;1;17;7;16;10;3;12;13;5
2020-05-16 07:15:00;36;27;5;19;8;28;16;5;17;21;6
2020-05-16 07:30:00;36;29;7;23;16;23;13;4;14;10;4
2020-05-16 07:45:00;51;26;6;60;13;30;15;12;18;24;6
2020-05-16 08:00:00;45;19;9;31;19;31;21;13;10;21;8
2020-05-16 08:15:00;33;30;10;40;19;31;25;10;24;31;7
2020-05-16 08:30:00;36;28;9;51;19;36;20;19;22;37;12
2020-05-16 08:45:00;57;38;12;37;12;44;29;13;13;32;11
2020-05-16 09:00:00;47;22;11;37;21;51;29;14;21;37;15
2020-05-16 09:15:00;58;48;16;39;21;45;33;10;25;33;17
2020-05-16 09:30:00;64;59;17;49;32;62;49;19;21;43;12
2020-05-16 09:45:00;61;60;20;45;25;55;28;22;11;28;11
2020-05-16 10:00:00;61;57;26;57;25;67;55;8;21;56;24
2020-05-16 10:15:00;72;54;17;53;16;55;36;22;29;39;15
2020-05-16 10:30:00;62;66;26;53;23;65;53;15;21;36;19
2020-05-16 10:45:00;68;64;19;41;18;68;44;19;26;47;20
2020-05-16 11:00:00;71;84;21;45;24;79;52;21;30;46;30
2020-05-16 11:15:00;89;76;25;56;23;76;48;23;34;50;19
2020-05-16 11:30:00;97;68;18;39;23;70;61;28;32;51;30
2020-05-16 11:45:00;81;68;21;63;19;72;60;23;40;45;9
2020-05-16 12:00:00;92;86;27;32;20;74;51;25;25;46;20
2020-05-16 12:15:00;82;85;27;40;27;66;56;17;24;52;21
2020-05-16 12:30:00;85;75;32;50;26;71;63;15;21;54;26
2020-05-16 12:45:00;108;88;26;46;25;78;63;20;27;59;18
2020-05-16 13:00:00;87;54;21;44;19;79;70;21;32;50;17
2020-05-16 13:15:00;93;85;28;49;17;70;70;29;27;48;23
2020-05-16 13:30:00;83;66;20;34;28;84;71;15;34;50;19
2020-05-16 13:45:00;80;71;19;43;17;75;52;20;26;46;20
2020-05-16 14:00:00;95;70;31;45;21;79;62;26;25;57;26
2020-05-16 14:15:00;87;82;24;49;18;85;68;19;27;47;15
2020-05-16 14:30:00;100;91;25;51;24;81;71;18;28;46;15
2020-05-16 14:45:00;79;98;22;47;26;72;59;16;23;54;23
2020-05-16 15:00:00;82;69;19;50;25;78;64;13;24;46;18
2020-05-16 15:15:00;94;93;22;45;24;67;50;17;23;35;17
2020-05-16 15:30:00;97;91;23;44;18;72;56;34;21;43;18
2020-05-16 15:45:00;78;79;24;33;21;77;63;19;24;40;14
2020-05-16 16:00:00;75;75;23;35;16;69;51;18;31;32;11
2020-05-16 16:15:00;77;79;29;35;18;79;52;14;25;31;12
2020-05-16 16:30:00;79;72;29;32;20;82;67;19;26;36;11
2020-05-16 16:45:00;62;71;17;40;19;73;53;35;24;40;17
2020-05-16 17:00:00;76;57;28;41;19;75;50;19;16;35;15
2020-05-16 17:15:00;87;77;24;39;17;58;48;11;30;61;29
2020-05-16 17:30:00;83;75;28;48;13;69;52;14;20;43;14
2020-05-16 17:45:00;77;61;28;49;22;71;62;20;20;52;25
2020-05-16 18:00:00;85;68;23;42;15;75;60;21;33;49;19
2020-05-16 18:15:00;72;64;23;40;20;76;59;25;13;47;17
2020-05-16 18:30:00;76;73;21;39;14;72;59;9;21;40;15
2020-05-16 18:45:00;67;63;18;39;16;65;42;16;14;44;8
2020-05-16 19:00:00;80;57;22;90;15;58;42;18;16;38;18
2020-05-16 19:15:00;72;45;16;34;16;62;47;20;19;33;15
2020-05-16 19:30:00;51;38;17;31;19;61;41;18;13;38;14
2020-05-16 19:45:00;56;41;9;25;11;41;26;16;20;34;11
2020-05-16 20:00:00;50;38;26;34;9;54;34;12;11;38;14
2020-05-16 20:15:00;48;38;19;26;11;37;28;17;6;25;9
2020-05-16 20:30:00;37;33;21;25;6;32;22;4;13;31;15
2020-05-16 20:45:00;28;15;9;28;8;26;21;7;13;17;6
2020-05-16 21:00:00;20;17;8;27;10;42;24;8;7;17;5
2020-05-16 21:15:00;0;1;2;0;0;1;2;0;0;1;0
2020-05-16 21:30:00;
2020-05-16 21:45:00;10;9;1;2;2;9;6;2;5;1;0
2020-05-16 22:00:00;33;21;7;21;5;17;13;6;10;19;6
2020-05-16 22:15:00;35;23;6;16;3;18;17;3;5;18;4
2020-05-16 22:30:00;30;23;7;18;6;20;13;6;3;16;4
2020-05-16 22:45:00;24;12;3;10;6;16;6;1;5;8;4
2020-05-16 23:00:00;19;10;4;9;0;20;9;3;2;8;2
2020-05-16 23:15:00;22;15;6;9;2;15;11;5;2;9;2
2020-05-16 23:30:00;26;18;3;9;2;19;15;0;4;11;5
2020-05-16 23:45:00;17;14;7;13;5;13;11;5;4;6;3
