DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(DD4);16(TAFBA);53(TAFBA2);54(TAFBB2);55(TAFBC);56(TAFBD);57(TAFBE)
2019-09-07 00:00:00;4;7;14;3;3;9;0;8;4;5;5;3;3;1;2;0;0;0;0;0;0
2019-09-07 00:15:00;3;20;8;1;2;3;1;7;5;7;8;2;9;3;6;0;0;0;0;0;0
2019-09-07 00:30:00;5;9;6;2;6;9;2;6;10;9;4;1;4;3;2;2;0;0;0;0;0
2019-09-07 00:45:00;7;11;5;2;4;9;0;0;13;8;3;0;9;3;6;0;0;0;0;0;0
2019-09-07 01:00:00;6;7;8;0;4;3;1;0;8;6;2;1;3;2;3;0;0;0;0;0;0
2019-09-07 01:15:00;4;9;8;2;6;10;0;2;13;7;2;0;8;4;1;0;3;0;0;0;0
2019-09-07 01:30:00;4;11;1;3;1;3;0;1;8;13;2;2;6;5;0;0;0;0;0;0;0
2019-09-07 01:45:00;6;10;6;5;1;1;0;1;10;6;1;2;4;3;1;0;0;0;0;0;0
2019-09-07 02:00:00;3;15;3;2;2;0;0;1;7;8;0;2;2;2;0;0;0;0;0;0;0
2019-09-07 02:15:00;3;9;4;2;1;3;2;0;10;10;1;4;2;3;1;0;0;0;0;0;0
2019-09-07 02:30:00;4;7;4;1;3;4;0;0;5;5;1;1;0;0;0;0;0;0;0;0;0
2019-09-07 02:45:00;5;9;3;1;0;4;0;0;7;7;2;1;1;1;0;0;0;0;0;0;0
2019-09-07 03:00:00;5;3;3;4;2;2;0;1;11;6;0;1;6;1;0;0;0;0;0;0;0
2019-09-07 03:15:00;4;7;1;0;2;4;0;0;5;4;0;1;3;2;1;0;0;0;0;0;0
2019-09-07 03:30:00;4;5;5;2;2;4;0;0;6;3;0;0;3;7;0;0;0;0;0;0;0
2019-09-07 03:45:00;4;9;3;4;2;3;1;0;2;2;0;0;3;3;0;0;0;0;0;0;0
2019-09-07 04:00:00;1;3;1;0;0;1;0;0;3;1;0;0;0;1;0;0;0;0;0;0;0
2019-09-07 04:15:00;1;1;0;1;2;1;1;1;2;0;0;1;0;4;0;0;0;0;0;0;0
2019-09-07 04:30:00;1;8;1;0;0;0;0;0;2;5;1;2;0;1;0;0;0;0;0;0;0
2019-09-07 04:45:00;2;8;1;2;1;1;0;0;6;5;2;0;1;0;0;0;0;0;0;0;0
2019-09-07 05:00:00;3;5;4;1;2;1;2;0;6;1;0;0;0;2;0;0;0;0;0;0;0
2019-09-07 05:15:00;5;17;2;2;0;6;2;1;9;8;3;0;3;2;0;0;0;0;0;0;0
