DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(TAFGC)
2019-10-07 00:00:00;2;0;0;0;0;6;1;6;0;3;0
2019-10-07 00:15:00;4;4;1;0;0;7;3;7;2;1;0
2019-10-07 00:30:00;8;6;6;0;0;8;2;8;0;1;0
2019-10-07 00:45:00;4;3;2;0;0;10;4;10;1;3;0
2019-10-07 01:00:00;4;4;1;0;0;3;3;3;1;3;0
2019-10-07 01:15:00;3;1;1;0;0;5;4;5;0;2;0
2019-10-07 01:30:00;9;5;5;0;0;3;5;4;5;5;0
2019-10-07 01:45:00;2;0;0;0;0;0;2;0;0;2;0
2019-10-07 02:00:00;2;2;1;0;0;4;1;4;2;1;0
2019-10-07 02:15:00;4;2;2;0;0;6;4;6;0;1;0
2019-10-07 02:30:00;8;2;2;0;0;7;5;6;0;4;0
2019-10-07 02:45:00;4;3;3;0;0;2;1;2;1;5;0
2019-10-07 03:00:00;4;2;2;0;0;6;1;6;1;0;0
2019-10-07 03:15:00;6;4;2;0;0;3;4;3;4;4;0
2019-10-07 03:30:00;4;7;7;0;0;11;6;11;4;2;0
2019-10-07 03:45:00;10;7;4;0;0;4;3;5;4;7;0
2019-10-07 04:00:00;5;3;3;0;0;4;4;3;0;1;0
2019-10-07 04:15:00;8;3;2;0;0;8;3;8;1;4;0
2019-10-07 04:30:00;16;4;2;0;0;16;7;16;2;4;0
2019-10-07 04:45:00;21;6;2;0;0;12;3;12;0;0;0
2019-10-07 05:00:00;33;5;3;0;1;29;4;29;6;4;0
2019-10-07 05:15:00;49;6;3;0;0;28;5;28;3;2;0
2019-10-07 05:30:00;87;6;4;0;0;41;7;40;2;3;0
2019-10-07 05:45:00;101;7;4;0;0;50;13;50;4;3;0
2019-10-07 06:00:00;92;6;3;0;0;58;16;58;4;12;0
2019-10-07 06:15:00;132;8;6;1;0;53;9;53;7;8;0
2019-10-07 06:30:00;189;12;9;0;0;93;8;94;6;4;0
2019-10-07 06:45:00;210;5;3;0;0;70;18;68;1;2;0
2019-10-07 07:00:00;194;4;2;1;1;68;14;67;8;9;0
2019-10-07 07:15:00;219;0;0;0;0;65;16;65;5;5;0
2019-10-07 07:30:00;277;1;1;0;0;77;11;76;4;1;0
2019-10-07 07:45:00;227;6;3;0;0;70;11;70;3;5;0
2019-10-07 08:00:00;210;2;1;0;3;80;17;79;4;6;0
2019-10-07 08:15:00;158;3;3;0;2;60;20;60;4;7;1
2019-10-07 08:30:00;166;4;4;0;4;85;18;85;7;5;0
2019-10-07 08:45:00;137;3;4;0;2;67;20;67;16;7;0
2019-10-07 09:00:00;118;3;0;0;3;68;40;68;16;13;0
2019-10-07 09:15:00;124;5;5;1;4;84;40;83;34;17;0
