DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DE3);12(DE4);13(TAFBA);14(TAFBB);15(TAFBC);16(TAFBD)
2020-02-14 00:00:00;11;26;24;0;7;25;1;1;2;2;2;2;0;0;0;0
2020-02-14 00:15:00;18;19;27;0;8;16;0;1;5;4;4;4;0;0;0;0
2020-02-14 00:30:00;4;15;18;2;5;20;1;1;1;1;1;1;0;0;0;0
2020-02-14 00:45:00;17;16;20;1;1;15;0;2;3;3;3;3;0;0;0;0
2020-02-14 01:00:00;11;8;15;1;3;10;0;1;5;4;4;3;0;0;0;0
2020-02-14 01:15:00;11;7;269;1;3;7;0;0;1;1;1;1;0;0;0;0
2020-02-14 01:30:00;8;10;15;0;0;10;0;0;0;0;0;0;0;0;0;0
2020-02-14 01:45:00;6;7;7;0;1;8;0;1;2;3;3;3;0;0;0;0
2020-02-14 02:00:00;12;6;10;0;3;6;1;1;3;2;2;2;0;0;0;0
2020-02-14 02:15:00;9;8;11;1;1;8;0;0;0;0;0;0;0;0;0;0
2020-02-14 02:30:00;6;6;14;2;3;8;0;2;1;1;1;1;0;0;0;0
2020-02-14 02:45:00;4;4;6;0;9;7;1;0;1;1;1;1;0;0;0;0
2020-02-14 03:00:00;4;6;7;0;2;6;0;0;1;1;0;0;0;0;0;0
2020-02-14 03:15:00;7;8;12;1;1;6;0;1;1;1;1;1;0;0;0;0
2020-02-14 03:30:00;6;9;16;0;2;9;0;1;3;3;3;3;0;0;0;0
2020-02-14 03:45:00;4;4;7;0;4;5;0;1;1;1;2;1;0;0;0;0
2020-02-14 04:00:00;8;12;18;1;3;8;0;0;0;0;0;0;0;0;0;0
2020-02-14 04:15:00;11;11;12;1;4;12;0;1;5;5;5;4;0;0;0;0
2020-02-14 04:30:00;15;13;17;0;4;15;1;0;5;5;5;5;0;0;0;0
2020-02-14 04:45:00;12;12;19;0;0;10;0;5;0;0;0;0;0;0;0;0
2020-02-14 05:00:00;17;37;30;2;8;35;1;10;12;13;14;15;0;0;0;0
2020-02-14 05:15:00;39;39;35;4;19;36;1;19;11;12;12;11;0;0;0;0
2020-02-14 05:30:00;33;55;40;0;16;63;3;20;44;38;40;41;0;0;0;0
