DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DE3);12(DE4);13(TAFBA);14(TAFBB);15(TAFBC);16(TAFBD)
2020-02-28 00:00:00;17;8;8;0;4;18;5;1;5;5;4;4;0;0;0;0
2020-02-28 00:15:00;17;20;0;3;6;21;0;5;7;7;7;7;0;0;0;0
2020-02-28 00:30:00;13;18;0;0;5;18;0;2;5;5;4;4;0;0;0;0
2020-02-28 00:45:00;7;11;10;0;3;9;0;2;6;6;6;6;0;0;0;0
2020-02-28 01:00:00;11;0;17;0;1;14;0;0;1;1;1;1;0;0;0;0
2020-02-28 01:15:00;13;4;0;0;4;7;0;0;1;1;2;2;0;0;0;0
2020-02-28 01:30:00;17;10;0;0;0;9;0;2;1;1;2;2;0;0;0;0
2020-02-28 01:45:00;9;8;0;0;0;8;1;0;2;2;2;3;0;0;0;0
2020-02-28 02:00:00;9;7;0;2;3;7;0;2;0;0;0;0;0;0;0;0
2020-02-28 02:15:00;9;9;0;2;1;7;2;1;0;0;0;0;0;0;0;0
2020-02-28 02:30:00;7;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2020-02-28 02:45:00;6;3;8;1;7;2;0;1;1;1;1;1;0;0;0;0
2020-02-28 03:00:00;10;5;17;0;1;6;1;1;0;0;0;0;0;0;0;0
2020-02-28 03:15:00;7;7;5;2;1;5;0;2;1;1;1;1;0;0;0;0
2020-02-28 03:30:00;8;8;5;0;4;7;1;1;1;1;1;1;0;0;0;0
2020-02-28 03:45:00;8;9;12;1;2;9;0;1;1;1;1;1;0;0;0;0
2020-02-28 04:00:00;11;3;16;1;3;5;0;1;4;3;3;3;0;0;0;0
2020-02-28 04:15:00;8;267;263;0;3;13;0;0;5;7;4;4;0;0;0;0
2020-02-28 04:30:00;6;12;16;2;4;8;1;0;4;4;4;4;0;0;0;0
2020-02-28 04:45:00;12;17;24;0;6;15;2;2;2;3;2;2;0;0;0;0
2020-02-28 05:00:00;22;19;31;1;13;23;0;6;10;8;8;8;0;0;0;0
2020-02-28 05:15:00;43;36;45;3;13;31;2;13;11;11;9;9;0;0;0;0
2020-02-28 05:30:00;43;52;40;2;15;51;1;16;31;31;32;31;2;0;0;0
2020-02-28 05:45:00;55;78;50;3;17;81;2;13;40;39;37;39;0;0;0;0
2020-02-28 06:00:00;53;74;50;12;26;76;0;17;34;35;35;35;0;0;0;0
2020-02-28 06:15:00;75;76;64;10;32;79;1;20;42;42;39;41;0;0;0;0
2020-02-28 06:30:00;81;99;43;12;22;101;0;37;39;38;41;39;0;0;0;0
2020-02-28 06:45:00;93;164;89;9;42;162;4;33;59;61;65;61;0;0;0;0
2020-02-28 07:00:00;116;132;55;10;37;124;6;41;66;60;62;63;5;0;0;0
2020-02-28 07:15:00;102;155;70;16;29;149;5;51;60;57;56;61;0;0;5;0
2020-02-28 07:30:00;121;154;81;19;33;140;3;57;54;57;56;59;0;0;0;0
2020-02-28 07:45:00;133;124;76;32;36;118;10;44;60;61;58;56;1;1;6;1
2020-02-28 08:00:00;129;130;80;15;32;112;4;51;53;52;52;54;0;0;0;0
2020-02-28 08:15:00;135;131;82;25;51;124;4;42;70;66;62;61;7;0;0;0
