DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DA3);8(TA1);9(TA2);10(TA3);11(TAFBAC1);12(TAFBAC2);13(TAFBAC3);14(TAFBB)
2020-03-22 00:00:00;2;0;0;0;0;5;5;0;0;0;0;0;0;0
2020-03-22 00:15:00;1;0;1;2;4;9;0;0;0;0;0;0;0;0
2020-03-22 00:30:00;6;0;2;3;2;4;5;0;0;0;0;0;0;0
2020-03-22 00:45:00;1;0;0;0;4;0;2;0;0;0;0;0;0;0
2020-03-22 01:00:00;3;0;0;0;0;4;4;0;0;0;0;0;0;0
2020-03-22 01:15:00;2;0;0;1;2;2;3;0;0;0;0;0;0;0
2020-03-22 01:30:00;2;0;0;0;1;2;0;0;0;0;0;0;0;0
2020-03-22 01:45:00;3;0;0;0;2;4;2;0;0;0;0;0;0;0
2020-03-22 02:00:00;1;0;0;0;1;5;2;0;0;0;0;0;0;0
2020-03-22 02:15:00;0;0;0;0;0;4;3;0;0;0;0;0;0;0
2020-03-22 02:30:00;1;0;0;0;2;2;2;0;0;0;0;0;0;0
2020-03-22 02:45:00;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2020-03-22 03:00:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-22 03:15:00;1;0;0;0;1;3;3;0;0;0;0;0;0;0
2020-03-22 03:30:00;2;0;0;0;0;0;1;0;0;0;0;0;0;0
2020-03-22 03:45:00;1;0;0;1;1;1;2;0;0;0;0;0;0;0
2020-03-22 04:00:00;2;0;0;0;0;1;2;0;0;0;0;0;0;0
2020-03-22 04:15:00;3;0;0;0;0;2;2;0;0;0;0;0;0;0
2020-03-22 04:30:00;1;0;0;0;0;4;0;0;0;0;0;0;0;0
2020-03-22 04:45:00;1;0;0;0;1;3;4;0;0;0;0;0;0;0
2020-03-22 05:00:00;2;0;0;0;5;10;3;0;0;0;0;0;0;0
2020-03-22 05:15:00;8;1;1;1;1;5;8;0;0;0;0;0;0;0
2020-03-22 05:30:00;6;0;2;1;0;6;11;0;0;0;0;0;0;0
2020-03-22 05:45:00;12;3;0;0;2;3;19;0;0;0;0;0;0;0
2020-03-22 06:00:00;8;3;1;1;1;7;8;0;0;0;0;0;0;0
2020-03-22 06:15:00;9;1;2;0;3;9;7;0;0;0;0;0;0;0
2020-03-22 06:30:00;8;2;1;2;3;6;14;0;0;0;0;0;0;0
2020-03-22 06:45:00;7;2;5;3;4;9;5;0;0;0;0;0;0;0
2020-03-22 07:00:00;6;1;2;2;7;11;12;0;0;0;0;0;0;0
2020-03-22 07:15:00;4;2;1;5;4;16;6;0;0;0;0;0;0;0
2020-03-22 07:30:00;6;3;0;2;3;4;8;0;0;0;0;0;0;0
2020-03-22 07:45:00;5;8;3;5;5;14;11;0;0;0;0;0;0;0
2020-03-22 08:00:00;5;2;3;5;6;6;6;0;0;0;0;0;0;0
2020-03-22 08:15:00;8;3;4;9;3;3;15;0;0;0;0;0;0;0
2020-03-22 08:30:00;6;2;3;5;6;11;13;0;0;0;0;0;0;0
2020-03-22 08:45:00;6;4;5;8;4;8;21;0;0;0;0;0;0;0
2020-03-22 09:00:00;10;6;7;9;8;11;14;0;0;2;0;0;0;0
2020-03-22 09:15:00;10;3;4;5;2;16;16;0;0;0;0;0;0;0
2020-03-22 09:30:00;6;7;7;8;11;14;19;0;0;3;0;0;0;0
2020-03-22 09:45:00;8;8;3;6;11;18;17;1;0;1;0;0;0;0
2020-03-22 10:00:00;9;5;6;7;9;19;17;2;0;1;0;0;0;0
2020-03-22 10:15:00;13;7;8;9;11;16;19;1;0;0;0;0;0;0
2020-03-22 10:30:00;16;7;3;5;6;14;25;0;0;7;1;1;1;0
2020-03-22 10:45:00;15;5;8;8;18;25;23;0;2;0;0;0;0;0
2020-03-22 11:00:00;17;12;14;6;9;29;26;4;0;1;1;1;1;0
2020-03-22 11:15:00;14;8;10;11;16;25;21;4;0;0;0;0;0;0
2020-03-22 11:30:00;15;12;6;12;9;17;25;0;0;0;0;0;0;0
2020-03-22 11:45:00;15;8;13;11;15;42;22;1;0;3;0;0;0;0
2020-03-22 12:00:00;12;12;8;8;24;30;30;7;0;4;0;0;0;0
2020-03-22 12:15:00;13;10;10;8;17;30;30;1;0;2;0;0;0;0
2020-03-22 12:30:00;13;13;8;7;21;24;30;21;0;9;0;0;0;0
2020-03-22 12:45:00;26;9;8;7;9;23;37;1;0;7;0;0;0;0
2020-03-22 13:00:00;19;10;11;10;19;35;38;4;0;1;0;0;0;0
2020-03-22 13:15:00;17;9;11;14;15;32;26;0;0;0;0;0;0;0
2020-03-22 13:30:00;16;7;10;12;17;34;27;5;0;0;0;0;0;0
2020-03-22 13:45:00;17;11;17;12;20;23;34;8;0;0;0;0;0;0
2020-03-22 14:00:00;18;10;14;12;17;35;35;0;0;0;0;0;0;0
2020-03-22 14:15:00;21;10;12;10;16;28;33;2;0;4;2;2;2;0
2020-03-22 14:30:00;10;16;18;10;17;39;26;8;0;9;0;0;0;0
2020-03-22 14:45:00;22;16;16;10;16;31;33;11;0;2;0;0;0;2
2020-03-22 15:00:00;14;19;22;16;19;21;26;2;0;0;0;0;0;0
2020-03-22 15:15:00;15;10;10;14;16;31;26;0;0;1;0;0;0;0
2020-03-22 15:30:00;25;15;23;20;15;34;38;3;0;0;0;0;0;0
2020-03-22 15:45:00;19;12;25;13;18;21;22;0;0;1;0;0;0;0
2020-03-22 16:00:00;17;12;17;13;19;33;33;3;0;5;3;3;3;0
2020-03-22 16:15:00;17;13;14;15;12;19;32;4;0;0;0;0;0;14
2020-03-22 16:30:00;17;2;20;18;19;39;21;3;0;0;13;13;13;0
2020-03-22 16:45:00;16;7;17;11;17;32;27;27;0;3;0;0;0;0
2020-03-22 17:00:00;23;11;11;19;9;33;27;2;0;0;0;0;0;0
2020-03-22 17:15:00;20;8;15;13;15;39;22;1;0;0;0;0;0;0
2020-03-22 17:30:00;18;6;7;8;13;38;26;0;0;1;0;0;0;0
2020-03-22 17:45:00;28;7;13;14;21;30;31;0;0;1;0;0;0;0
2020-03-22 18:00:00;23;8;11;13;8;29;29;0;0;2;0;0;0;0
2020-03-22 18:15:00;24;4;10;13;8;36;35;0;0;0;0;0;0;0
2020-03-22 18:30:00;23;9;10;10;10;32;35;0;0;0;0;0;0;0
2020-03-22 18:45:00;17;6;14;3;11;23;23;0;0;0;0;0;0;0
2020-03-22 19:00:00;22;4;8;10;14;21;24;0;0;0;0;0;0;0
2020-03-22 19:15:00;16;10;7;2;13;36;25;0;0;0;0;0;0;0
2020-03-22 19:30:00;15;3;7;3;10;25;23;0;0;0;0;0;0;0
2020-03-22 19:45:00;21;2;7;3;6;21;23;0;0;0;0;0;0;0
2020-03-22 20:00:00;14;1;10;3;7;26;23;0;0;0;0;0;0;0
2020-03-22 20:15:00;11;3;5;3;11;23;14;0;0;0;0;0;0;0
2020-03-22 20:30:00;9;0;3;1;9;25;13;0;0;0;0;0;0;0
2020-03-22 20:45:00;9;0;1;1;8;19;17;0;0;0;0;0;0;0
2020-03-22 21:00:00;14;1;4;2;5;10;19;0;0;0;0;0;0;0
2020-03-22 21:15:00;9;2;1;2;7;14;14;0;0;0;0;0;0;0
2020-03-22 21:30:00;14;1;1;0;9;14;17;0;0;0;0;0;0;0
2020-03-22 21:45:00;7;4;3;4;4;15;14;0;0;0;0;0;0;0
2020-03-22 22:00:00;9;1;1;1;6;15;9;0;0;0;0;0;0;0
2020-03-22 22:15:00;5;3;2;0;5;11;18;0;0;0;0;0;0;0
2020-03-22 22:30:00;10;3;1;2;4;14;8;0;0;0;0;0;0;0
2020-03-22 22:45:00;3;5;4;5;0;2;7;0;0;0;0;0;0;0
2020-03-22 23:00:00;4;2;2;0;5;5;9;0;0;0;0;0;0;0
2020-03-22 23:15:00;1;0;0;1;1;5;2;0;0;0;0;0;0;0
2020-03-22 23:30:00;1;1;0;0;0;6;6;0;0;0;0;0;0;0
2020-03-22 23:45:00;0;0;0;0;0;2;2;0;0;0;0;0;0;0
