DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2020-01-27 00:00:00;4;3;1;5;3;11;11;3
2020-01-27 00:15:00;9;7;2;1;1;5;10;5
2020-01-27 00:30:00;1;6;2;3;3;8;6;5
2020-01-27 00:45:00;6;9;1;2;3;9;7;6
2020-01-27 01:00:00;6;4;1;6;4;7;3;3
2020-01-27 01:15:00;4;6;9;3;1;4;3;1
2020-01-27 01:30:00;3;7;6;6;5;8;6;0
2020-01-27 01:45:00;4;5;5;5;5;7;8;5
2020-01-27 02:00:00;6;1;0;0;1;1;1;0
2020-01-27 02:15:00;4;2;3;3;0;4;4;2
2020-01-27 02:30:00;2;3;1;4;5;6;4;0
2020-01-27 02:45:00;3;5;4;6;5;8;6;3
2020-01-27 03:00:00;3;3;0;0;0;0;4;6
2020-01-27 03:15:00;3;2;1;4;1;3;5;4
2020-01-27 03:30:00;4;2;0;2;2;2;3;0
2020-01-27 03:45:00;5;3;2;5;7;5;8;4
2020-01-27 04:00:00;8;3;1;2;1;8;4;1
2020-01-27 04:15:00;10;9;6;5;6;11;7;5
2020-01-27 04:30:00;21;10;5;9;10;13;10;6
2020-01-27 04:45:00;22;10;18;9;9;19;22;9
2020-01-27 05:00:00;26;18;20;11;6;20;35;15
2020-01-27 05:15:00;27;30;22;16;13;33;41;22
2020-01-27 05:30:00;47;39;36;19;19;46;44;27
2020-01-27 05:45:00;60;55;57;36;36;99;75;40
2020-01-27 06:00:00;44;34;60;25;31;90;64;40
2020-01-27 06:15:00;54;66;63;41;50;133;83;54
2020-01-27 06:30:00;72;70;58;48;67;163;105;78
2020-01-27 06:45:00;80;81;59;83;113;204;98;93
2020-01-27 07:00:00;59;78;60;52;91;182;112;111
2020-01-27 07:15:00;82;95;59;99;107;194;125;149
2020-01-27 07:30:00;76;87;66;119;140;191;100;90
2020-01-27 07:45:00;80;104;56;144;152;207;97;93
2020-01-27 08:00:00;80;111;58;110;126;211;96;95
2020-01-27 08:15:00;74;107;43;192;113;194;88;92
2020-01-27 08:30:00;67;80;41;87;97;181;79;91
2020-01-27 08:45:00;79;84;34;97;85;171;91;78
2020-01-27 09:00:00;69;83;43;87;79;129;74;72
2020-01-27 09:15:00;58;77;37;66;61;131;76;80
2020-01-27 09:30:00;72;64;33;44;63;119;83;103
2020-01-27 09:45:00;74;82;30;40;56;110;74;84
2020-01-27 10:00:00;64;82;37;40;48;105;68;68
2020-01-27 10:15:00;83;88;36;38;47;104;73;81
2020-01-27 10:30:00;69;78;31;41;60;112;64;77
2020-01-27 10:45:00;65;79;40;44;54;112;81;75
2020-01-27 11:00:00;71;79;36;48;51;103;77;72
2020-01-27 11:15:00;66;74;39;38;44;104;78;76
2020-01-27 11:30:00;70;91;46;29;48;91;79;73
2020-01-27 11:45:00;69;89;29;34;46;83;77;90
2020-01-27 12:00:00;80;78;47;30;54;99;81;88
2020-01-27 12:15:00;74;80;28;44;48;103;73;83
2020-01-27 12:30:00;81;84;38;38;49;94;81;92
2020-01-27 12:45:00;79;81;31;125;59;114;79;87
2020-01-27 13:00:00;71;92;50;97;58;105;75;80
2020-01-27 13:15:00;77;88;42;93;50;100;90;104
2020-01-27 13:30:00;76;93;45;56;58;120;77;94
2020-01-27 13:45:00;75;92;36;123;56;112;66;81
2020-01-27 14:00:00;69;105;43;56;53;123;78;90
2020-01-27 14:15:00;71;95;39;59;57;113;75;110
2020-01-27 14:30:00;76;107;45;99;59;135;94;94
2020-01-27 14:45:00;76;97;43;65;50;129;64;84
2020-01-27 15:00:00;91;97;54;123;51;124;84;101
2020-01-27 15:15:00;83;86;37;59;62;134;78;99
2020-01-27 15:30:00;99;114;69;101;60;140;88;125
2020-01-27 15:45:00;106;108;55;154;51;128;85;118
2020-01-27 16:00:00;116;115;87;56;55;125;102;137
2020-01-27 16:15:00;112;122;72;41;66;124;113;140
2020-01-27 16:30:00;108;120;96;53;62;150;106;135
2020-01-27 16:45:00;105;113;76;55;69;145;100;141
2020-01-27 17:00:00;107;132;59;44;55;137;126;174
2020-01-27 17:15:00;121;108;85;39;49;128;116;155
2020-01-27 17:30:00;89;98;62;47;55;135;107;129
2020-01-27 17:45:00;76;93;63;37;42;104;108;120
2020-01-27 18:00:00;77;89;55;42;45;112;97;129
2020-01-27 18:15:00;81;69;57;23;37;92;90;104
2020-01-27 18:30:00;58;80;43;26;35;88;79;90
2020-01-27 18:45:00;46;66;47;17;22;58;81;103
2020-01-27 19:00:00;46;49;28;18;21;50;72;83
2020-01-27 19:15:00;49;49;23;20;27;50;61;57
2020-01-27 19:30:00;36;38;29;15;18;46;61;61
2020-01-27 19:45:00;28;29;26;18;19;40;53;53
2020-01-27 20:00:00;34;41;26;25;18;42;54;39
2020-01-27 20:15:00;26;31;19;14;9;28;49;40
2020-01-27 20:30:00;23;29;18;17;15;36;32;31
2020-01-27 20:45:00;19;24;16;14;12;30;31;20
2020-01-27 21:00:00;31;22;18;14;11;25;32;18
2020-01-27 21:15:00;28;28;16;15;8;32;31;24
2020-01-27 21:30:00;32;25;18;8;7;21;28;16
2020-01-27 21:45:00;22;24;13;13;12;26;21;14
2020-01-27 22:00:00;34;29;15;18;15;28;16;21
2020-01-27 22:15:00;31;26;15;14;9;30;33;20
