DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(TAFGB);7(TAFBB);8(TAFBC);9(SKC)
2020-07-31 00:00:00;13;2;17;0;0;0;0;0;0
2020-07-31 00:15:00;13;4;20;0;0;0;0;0;0
2020-07-31 00:30:00;10;7;18;1;1;0;0;0;0
2020-07-31 00:45:00;11;9;21;0;0;0;0;0;0
2020-07-31 01:00:00;7;6;20;0;0;0;0;0;0
2020-07-31 01:15:00;8;4;10;0;0;0;0;0;0
2020-07-31 01:30:00;10;4;11;0;0;0;0;0;0
2020-07-31 01:45:00;8;3;9;0;0;0;0;0;0
2020-07-31 02:00:00;10;3;6;1;1;0;0;0;0
2020-07-31 02:15:00;7;5;8;2;2;0;0;0;0
2020-07-31 02:30:00;6;7;4;0;0;0;0;0;0
2020-07-31 02:45:00;3;7;7;0;0;0;0;0;0
2020-07-31 03:00:00;8;6;4;1;1;0;0;0;0
2020-07-31 03:15:00;5;5;6;0;0;0;0;0;0
2020-07-31 03:30:00;4;4;9;0;0;0;0;0;0
2020-07-31 03:45:00;4;2;8;0;0;0;0;0;0
2020-07-31 04:00:00;12;6;9;0;0;0;0;0;0
2020-07-31 04:15:00;12;1;13;0;0;0;0;0;0
2020-07-31 04:30:00;9;7;18;1;1;0;0;0;0
2020-07-31 04:45:00;18;8;30;0;0;0;0;0;0
2020-07-31 05:00:00;31;8;46;0;0;0;0;0;0
2020-07-31 05:15:00;45;16;91;0;0;0;0;0;0
2020-07-31 05:30:00;43;14;98;1;1;0;0;0;0
2020-07-31 05:45:00;59;19;114;1;1;0;0;0;0
2020-07-31 06:00:00;81;23;101;1;1;0;0;0;0
2020-07-31 06:15:00;79;40;137;1;1;0;0;0;0
2020-07-31 06:30:00;82;31;138;2;1;0;0;0;0
2020-07-31 06:45:00;76;40;130;1;1;0;0;0;0
2020-07-31 07:00:00;77;29;155;1;1;0;0;0;0
2020-07-31 07:15:00;75;43;171;2;2;1;0;0;0
2020-07-31 07:30:00;86;52;183;1;1;0;0;0;0
2020-07-31 07:45:00;109;46;216;1;1;1;0;0;0
2020-07-31 08:00:00;94;43;161;1;1;3;0;0;0
2020-07-31 08:15:00;80;48;180;1;1;1;0;0;0
2020-07-31 08:30:00;121;59;198;3;3;3;0;0;0
2020-07-31 08:45:00;114;57;223;1;1;1;0;0;0
2020-07-31 09:00:00;107;65;177;2;3;0;0;0;0
2020-07-31 09:15:00;133;62;222;2;2;1;0;0;0
2020-07-31 09:30:00;140;75;171;1;1;0;0;0;0
2020-07-31 09:45:00;141;68;228;3;2;4;0;0;0
2020-07-31 10:00:00;139;60;231;0;0;3;0;0;0
2020-07-31 10:15:00;154;64;206;3;3;2;0;0;0
2020-07-31 10:30:00;154;72;218;2;3;2;0;0;0
2020-07-31 10:45:00;152;77;235;1;2;5;0;0;0
2020-07-31 11:00:00;154;73;191;1;1;1;0;0;0
2020-07-31 11:15:00;152;67;220;5;5;2;0;0;0
2020-07-31 11:30:00;169;87;194;2;2;3;0;0;0
2020-07-31 11:45:00;180;87;229;2;2;3;0;0;0
2020-07-31 12:00:00;162;83;211;2;2;1;0;0;0
2020-07-31 12:15:00;185;79;205;0;0;1;0;0;0
2020-07-31 12:30:00;173;80;230;1;1;0;0;0;0
2020-07-31 12:45:00;168;71;230;1;1;1;0;0;0
2020-07-31 13:00:00;170;81;223;2;1;0;0;0;0
2020-07-31 13:15:00;163;88;224;1;3;1;0;0;0
2020-07-31 13:30:00;185;89;234;2;2;1;0;0;0
2020-07-31 13:45:00;172;76;233;2;2;2;0;0;0
2020-07-31 14:00:00;161;68;205;2;1;0;0;0;0
2020-07-31 14:15:00;155;62;221;2;2;1;0;0;0
2020-07-31 14:30:00;181;70;232;2;2;1;0;0;0
2020-07-31 14:45:00;161;76;216;2;2;2;0;0;0
2020-07-31 15:00:00;179;68;186;1;1;1;0;0;0
2020-07-31 15:15:00;140;54;200;1;1;0;0;0;0
2020-07-31 15:30:00;168;71;194;1;1;0;0;0;0
2020-07-31 15:45:00;151;65;212;3;4;2;0;0;0
2020-07-31 16:00:00;156;64;185;1;3;1;0;0;0
2020-07-31 16:15:00;156;85;198;3;3;4;0;0;0
2020-07-31 16:30:00;153;68;221;1;1;0;0;0;0
2020-07-31 16:45:00;131;68;249;1;1;0;0;0;0
2020-07-31 17:00:00;155;78;225;3;3;0;0;0;0
2020-07-31 17:15:00;156;86;213;1;1;1;0;0;0
2020-07-31 17:30:00;149;72;205;0;0;3;0;0;0
2020-07-31 17:45:00;131;65;186;4;6;1;0;0;0
2020-07-31 18:00:00;129;71;192;1;1;1;0;0;0
2020-07-31 18:15:00;134;80;184;5;5;2;0;0;0
2020-07-31 18:30:00;128;53;190;1;1;4;0;0;0
