DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(TAFGB);7(TAFBB);8(TAFBC);9(SKC)
2020-07-17 00:00:00;10;4;11;0;0;0;0;0;0
2020-07-17 00:15:00;14;10;18;0;0;0;0;0;0
2020-07-17 00:30:00;13;9;14;2;2;0;0;0;0
2020-07-17 00:45:00;10;2;8;0;0;0;0;0;0
2020-07-17 01:00:00;12;5;9;0;0;0;0;0;0
2020-07-17 01:15:00;3;2;11;0;0;0;0;0;0
2020-07-17 01:30:00;4;4;8;0;0;0;0;0;0
2020-07-17 01:45:00;6;5;6;0;0;0;0;0;0
2020-07-17 02:00:00;6;6;9;0;0;0;0;0;0
2020-07-17 02:15:00;9;5;4;0;0;0;0;0;0
2020-07-17 02:30:00;5;2;2;0;0;0;0;0;0
2020-07-17 02:45:00;3;2;6;0;0;0;0;0;0
2020-07-17 03:00:00;4;0;1;0;0;0;0;0;0
2020-07-17 03:15:00;4;7;9;1;1;0;0;0;0
2020-07-17 03:30:00;4;2;7;0;0;0;0;0;0
2020-07-17 03:45:00;2;2;8;0;0;0;0;0;0
2020-07-17 04:00:00;12;3;5;0;0;0;0;0;0
2020-07-17 04:15:00;6;5;14;0;0;0;0;0;0
2020-07-17 04:30:00;10;1;16;0;0;0;0;0;0
2020-07-17 04:45:00;15;7;32;0;0;0;0;0;0
2020-07-17 05:00:00;32;11;73;0;0;0;0;0;0
2020-07-17 05:15:00;48;18;136;0;0;0;0;0;0
2020-07-17 05:30:00;40;15;124;1;1;0;0;0;0
2020-07-17 05:45:00;74;20;99;1;1;0;0;0;0
2020-07-17 06:00:00;96;34;99;1;1;1;0;0;0
2020-07-17 06:15:00;106;36;155;1;1;0;0;0;0
2020-07-17 06:30:00;81;49;146;1;1;0;0;0;0
2020-07-17 06:45:00;83;45;161;1;1;0;0;0;0
2020-07-17 07:00:00;78;34;172;1;1;0;0;0;0
2020-07-17 07:15:00;80;55;184;5;5;1;0;0;0
2020-07-17 07:30:00;92;51;212;1;1;1;0;0;0
2020-07-17 07:45:00;111;63;211;1;1;0;0;0;0
2020-07-17 08:00:00;82;57;173;1;1;0;0;0;0
2020-07-17 08:15:00;82;41;182;1;1;3;0;0;0
2020-07-17 08:30:00;94;51;209;2;2;0;0;0;0
2020-07-17 08:45:00;106;63;236;2;2;2;0;0;0
