DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(TAFGB);7(TAFBB);8(TAFBC);9(SKC)
2020-07-10 00:00:00;10;7;9;1;0;0;0;0;0
2020-07-10 00:15:00;17;7;21;0;0;0;0;0;0
2020-07-10 00:30:00;12;6;9;0;0;0;0;0;0
2020-07-10 00:45:00;7;4;22;0;0;0;0;0;0
2020-07-10 01:00:00;5;3;8;0;0;0;0;0;0
2020-07-10 01:15:00;9;4;9;0;0;0;0;0;0
2020-07-10 01:30:00;8;2;13;0;0;0;0;0;0
2020-07-10 01:45:00;10;4;6;0;0;0;0;0;0
2020-07-10 02:00:00;10;5;11;1;1;0;0;0;0
2020-07-10 02:15:00;6;3;6;0;0;0;0;0;0
2020-07-10 02:30:00;3;0;3;0;0;0;0;0;0
2020-07-10 02:45:00;6;2;9;0;0;0;0;0;0
2020-07-10 03:00:00;4;0;4;0;0;0;0;0;0
2020-07-10 03:15:00;8;3;8;1;1;0;0;0;0
2020-07-10 03:30:00;5;4;7;0;0;0;0;0;0
2020-07-10 03:45:00;4;5;7;0;0;0;0;0;0
2020-07-10 04:00:00;8;5;8;0;0;0;0;0;0
2020-07-10 04:15:00;7;4;14;0;0;0;0;0;0
2020-07-10 04:30:00;7;3;22;0;0;0;0;0;0
2020-07-10 04:45:00;11;5;37;0;0;0;0;0;0
2020-07-10 05:00:00;27;7;83;1;1;0;0;0;0
2020-07-10 05:15:00;41;17;121;1;1;0;0;0;0
2020-07-10 05:30:00;51;22;110;1;1;0;0;0;0
2020-07-10 05:45:00;56;12;86;0;0;0;0;0;0
2020-07-10 06:00:00;71;27;99;1;1;0;0;0;0
2020-07-10 06:15:00;110;31;136;1;2;1;0;0;0
2020-07-10 06:30:00;97;46;147;1;1;0;0;0;0
2020-07-10 06:45:00;69;38;153;2;1;0;0;0;0
2020-07-10 07:00:00;90;46;195;1;1;0;0;0;0
2020-07-10 07:15:00;85;49;163;6;6;0;0;0;0
2020-07-10 07:30:00;101;55;212;3;2;1;0;0;0
2020-07-10 07:45:00;105;58;226;0;0;1;0;0;0
2020-07-10 08:00:00;83;42;178;1;1;0;0;0;0
2020-07-10 08:15:00;103;52;179;1;1;1;0;0;0
2020-07-10 08:30:00;111;66;211;1;1;1;0;0;0
2020-07-10 08:45:00;118;62;186;1;1;1;0;0;0
2020-07-10 09:00:00;110;72;198;1;1;0;0;0;0
2020-07-10 09:15:00;132;52;200;1;1;2;0;0;0
2020-07-10 09:30:00;122;58;200;0;0;0;0;0;0
2020-07-10 09:45:00;134;79;209;2;2;0;0;0;0
2020-07-10 10:00:00;130;65;219;0;0;1;0;0;0
2020-07-10 10:15:00;153;71;197;4;4;1;0;0;0
2020-07-10 10:30:00;129;67;197;1;2;2;0;0;0
2020-07-10 10:45:00;167;94;203;1;1;1;0;0;0
2020-07-10 11:00:00;148;54;195;2;2;4;0;0;0
2020-07-10 11:15:00;146;63;214;1;1;3;0;0;0
