DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DD1);7(DE1);8(DE2);9(TAFBC);10(TAFGDE);11(TAFBDE);12(DC3);13(TARDB);14(TARDC);15(TARDD)
2020-05-28 00:00:00;13;8;1;0;0;0;18;17;0;0;0;0;0;0;0
2020-05-28 00:15:00;22;15;0;1;0;0;16;15;0;0;0;1;0;0;0
2020-05-28 00:30:00;15;9;0;0;0;0;11;13;0;0;0;0;0;0;0
2020-05-28 00:45:00;8;3;1;0;0;0;24;20;0;0;0;0;0;0;0
2020-05-28 01:00:00;8;15;0;0;0;0;11;13;0;0;0;0;0;0;0
2020-05-28 01:15:00;10;6;0;0;0;0;16;15;0;0;0;0;0;0;0
2020-05-28 01:30:00;12;9;0;0;1;0;9;11;0;0;0;1;0;0;0
2020-05-28 01:45:00;4;2;1;0;0;0;17;13;0;0;0;0;0;0;0
2020-05-28 02:00:00;4;3;0;0;0;0;9;6;0;0;0;0;0;0;0
2020-05-28 02:15:00;11;2;0;0;0;0;9;9;0;0;0;0;0;0;0
2020-05-28 02:30:00;4;3;0;0;0;0;2;2;0;0;0;0;0;0;0
2020-05-28 02:45:00;5;8;0;0;0;0;13;11;0;0;0;0;0;0;0
2020-05-28 03:00:00;5;5;1;0;0;0;11;9;0;0;0;0;0;0;0
2020-05-28 03:15:00;3;4;1;0;0;0;11;8;0;0;0;0;0;0;0
2020-05-28 03:30:00;3;2;0;0;0;0;8;7;0;0;0;0;0;0;0
2020-05-28 03:45:00;9;4;0;0;0;0;13;12;0;0;0;0;0;0;0
2020-05-28 04:00:00;7;4;0;0;0;0;14;13;0;0;0;0;0;0;0
2020-05-28 04:15:00;11;4;0;0;1;0;27;20;0;0;0;1;0;0;0
2020-05-28 04:30:00;12;14;0;0;0;0;28;26;0;0;0;0;0;0;0
2020-05-28 04:45:00;25;15;1;0;0;0;27;25;0;0;0;0;0;0;0
2020-05-28 05:00:00;41;37;0;1;0;0;55;43;0;0;0;0;0;0;0
2020-05-28 05:15:00;82;56;0;0;0;0;70;59;0;0;0;0;0;0;0
2020-05-28 05:30:00;78;91;1;0;0;0;54;90;0;0;0;0;0;0;0
2020-05-28 05:45:00;65;65;0;0;1;1;53;83;0;0;0;1;0;0;0
2020-05-28 06:00:00;49;79;1;1;4;2;66;126;0;0;0;5;0;0;0
2020-05-28 06:15:00;72;86;0;0;0;0;72;137;0;0;0;2;0;0;4
2020-05-28 06:30:00;46;63;0;0;1;0;24;59;0;0;0;1;0;0;0
2020-05-28 06:45:00;81;119;3;1;3;3;72;139;0;0;0;5;1;0;0
2020-05-28 07:00:00;92;132;9;1;6;1;85;153;0;0;0;9;0;0;0
2020-05-28 07:15:00;88;135;7;0;7;6;48;172;0;0;0;10;0;0;2
2020-05-28 07:30:00;95;132;8;2;13;2;55;172;0;0;0;13;1;0;1
2020-05-28 07:45:00;105;128;9;4;7;5;64;158;6;0;0;9;0;0;0
2020-05-28 08:00:00;94;104;6;0;14;5;79;177;0;0;0;13;0;0;0
2020-05-28 08:15:00;86;107;5;2;6;1;67;172;0;0;0;9;0;0;0
2020-05-28 08:30:00;74;99;7;0;8;1;80;154;0;0;0;9;0;0;3
2020-05-28 08:45:00;86;103;3;0;24;3;81;170;0;0;0;10;0;0;1
2020-05-28 09:00:00;77;92;7;2;8;3;76;157;0;0;0;7;0;0;8
2020-05-28 09:15:00;103;117;5;1;11;1;75;153;0;0;0;14;0;0;1
2020-05-28 09:30:00;96;127;6;1;8;2;74;172;0;0;0;7;0;0;0
2020-05-28 09:45:00;47;53;3;0;1;1;47;86;0;0;0;1;0;0;0
2020-05-28 10:00:00;80;100;13;2;3;4;64;169;0;0;0;3;0;0;0
2020-05-28 10:15:00;79;105;7;2;10;1;61;161;0;0;0;13;0;0;1
2020-05-28 10:30:00;89;117;9;1;5;2;90;185;0;0;0;5;0;0;0
2020-05-28 10:45:00;91;117;17;1;7;3;65;183;0;0;0;9;0;0;0
2020-05-28 11:00:00;50;65;5;2;13;4;72;202;0;0;0;13;0;0;0
2020-05-28 11:15:00;53;83;10;2;10;3;66;187;0;0;0;11;0;0;5
2020-05-28 11:30:00;76;85;13;1;4;5;82;192;0;0;0;7;0;0;0
2020-05-28 11:45:00;83;104;4;2;9;1;55;162;0;0;0;8;0;0;0
