DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(DD2);8(DE1);9(TAFGB);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-04-18 00:00:00;3;3;0;6;2;0;0;1;0;0;0;0;0
2020-04-18 00:15:00;1;5;4;4;8;0;0;0;0;0;0;0;0
2020-04-18 00:30:00;2;6;5;8;4;0;0;2;0;0;0;0;0
2020-04-18 00:45:00;3;4;2;11;5;0;0;0;0;0;0;0;0
2020-04-18 01:00:00;1;5;4;10;9;0;0;0;0;0;0;0;0
2020-04-18 01:15:00;1;7;4;4;3;1;0;0;0;0;0;0;0
2020-04-18 01:30:00;0;2;3;3;4;0;0;0;0;0;0;0;0
2020-04-18 01:45:00;0;2;2;4;3;0;0;0;0;0;0;0;0
2020-04-18 02:00:00;0;4;3;5;3;2;0;0;0;0;0;0;0
2020-04-18 02:15:00;0;1;1;5;4;0;0;0;0;0;0;0;0
2020-04-18 02:30:00;2;2;3;5;4;0;0;0;0;0;0;0;0
2020-04-18 02:45:00;1;0;1;2;0;1;0;0;0;0;0;0;0
2020-04-18 03:00:00;1;0;0;3;3;0;0;0;0;0;0;0;0
2020-04-18 03:15:00;0;2;2;2;2;0;0;0;0;0;0;0;0
2020-04-18 03:30:00;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-18 03:45:00;1;2;0;3;1;0;0;0;0;0;0;0;0
2020-04-18 04:00:00;1;1;0;4;1;0;0;0;0;0;0;0;0
2020-04-18 04:15:00;0;4;3;6;3;0;0;0;0;0;0;0;0
2020-04-18 04:30:00;0;4;0;5;0;0;0;0;0;0;0;0;0
2020-04-18 04:45:00;2;0;3;6;4;0;0;0;0;0;0;0;0
2020-04-18 05:00:00;1;2;3;5;3;0;0;0;0;0;0;0;0
2020-04-18 05:15:00;1;7;4;6;4;0;0;0;0;0;0;0;0
2020-04-18 05:30:00;4;14;3;15;9;1;0;0;0;0;0;0;0
2020-04-18 05:45:00;10;15;7;16;10;6;0;0;0;0;0;0;0
2020-04-18 06:00:00;2;7;4;15;8;1;0;0;0;0;0;0;0
2020-04-18 06:15:00;7;7;8;22;8;0;0;0;0;0;0;0;0
2020-04-18 06:30:00;7;7;9;19;8;4;0;0;0;0;0;0;0
2020-04-18 06:45:00;9;17;7;19;14;4;0;0;0;0;0;0;0
2020-04-18 07:00:00;10;12;12;16;14;2;0;0;0;0;0;0;0
2020-04-18 07:15:00;12;13;16;22;15;4;0;0;0;0;0;0;0
2020-04-18 07:30:00;12;14;14;18;12;7;0;0;0;0;0;0;0
2020-04-18 07:45:00;14;18;13;18;14;11;0;1;0;0;0;0;0
2020-04-18 08:00:00;12;17;21;24;15;11;0;0;0;0;0;0;0
2020-04-18 08:15:00;18;21;20;28;16;23;0;0;1;0;0;0;0
2020-04-18 08:30:00;11;17;25;27;17;16;0;0;1;0;0;0;0
2020-04-18 08:45:00;19;34;23;54;28;21;0;3;1;0;0;0;0
2020-04-18 09:00:00;18;26;19;47;30;12;0;0;2;0;0;0;0
2020-04-18 09:15:00;21;37;32;50;37;11;0;0;6;0;0;0;0
2020-04-18 09:30:00;28;30;31;58;36;25;0;0;1;0;0;0;0
2020-04-18 09:45:00;22;34;43;71;41;17;0;0;0;0;0;0;0
2020-04-18 10:00:00;23;45;39;68;44;22;0;1;0;0;0;3;0
2020-04-18 10:15:00;36;43;34;63;43;16;0;1;7;2;0;0;2
2020-04-18 10:30:00;38;47;30;61;40;18;0;1;2;0;0;0;0
2020-04-18 10:45:00;37;39;33;67;50;25;0;0;7;0;0;0;0
2020-04-18 11:00:00;28;44;35;66;47;17;0;1;1;0;0;0;0
2020-04-18 11:15:00;31;41;36;63;40;18;0;2;1;0;0;2;0
2020-04-18 11:30:00;25;33;43;73;66;24;0;0;5;0;0;0;0
2020-04-18 11:45:00;33;39;27;76;54;20;0;1;2;0;0;0;0
2020-04-18 12:00:00;24;42;49;72;50;20;0;0;8;0;3;1;0
2020-04-18 12:15:00;27;42;39;57;61;17;0;0;3;0;2;0;0
2020-04-18 12:30:00;31;43;43;79;60;11;0;0;7;0;3;0;0
2020-04-18 12:45:00;30;43;43;67;51;20;0;0;3;0;0;0;0
2020-04-18 13:00:00;28;37;39;70;49;14;0;0;15;0;0;0;0
2020-04-18 13:15:00;35;48;43;72;91;24;0;0;3;0;0;0;0
2020-04-18 13:30:00;30;53;33;63;108;20;0;1;1;0;0;0;0
2020-04-18 13:45:00;21;44;31;80;60;14;0;2;5;0;0;0;0
2020-04-18 14:00:00;25;48;34;69;59;20;0;1;2;0;0;0;0
2020-04-18 14:15:00;27;53;36;71;46;9;0;1;1;0;0;0;0
2020-04-18 14:30:00;30;55;33;64;49;8;0;0;1;0;0;0;0
2020-04-18 14:45:00;32;39;38;71;51;13;0;1;3;0;0;6;0
2020-04-18 15:00:00;21;46;35;64;60;12;0;1;0;0;0;1;0
2020-04-18 15:15:00;34;43;24;73;56;15;0;0;3;0;0;0;0
2020-04-18 15:30:00;29;46;28;68;54;5;0;1;10;0;0;0;0
2020-04-18 15:45:00;27;39;28;55;57;15;0;0;18;0;0;0;0
2020-04-18 16:00:00;29;52;31;72;57;12;0;0;4;0;0;0;1
2020-04-18 16:15:00;40;56;35;73;57;6;0;0;8;1;0;0;0
2020-04-18 16:30:00;26;50;32;66;49;17;0;1;3;0;0;1;0
2020-04-18 16:45:00;33;52;34;79;59;13;0;1;6;1;0;0;0
2020-04-18 17:00:00;33;35;24;80;62;11;0;0;4;0;0;0;0
2020-04-18 17:15:00;36;54;44;72;55;20;0;0;1;0;0;0;0
2020-04-18 17:30:00;21;36;36;56;49;10;0;0;4;0;0;3;5
2020-04-18 17:45:00;28;43;29;65;49;8;0;1;18;0;0;0;0
2020-04-18 18:00:00;26;38;24;53;46;6;0;0;7;0;0;0;0
2020-04-18 18:15:00;17;40;25;47;37;9;0;0;10;0;0;0;0
2020-04-18 18:30:00;23;31;28;53;40;12;0;0;6;0;0;0;0
2020-04-18 18:45:00;25;32;32;55;37;8;0;0;0;0;0;0;0
2020-04-18 19:00:00;24;27;26;56;58;12;0;0;21;0;2;0;0
2020-04-18 19:15:00;23;30;25;56;49;8;0;0;8;0;0;0;0
2020-04-18 19:30:00;18;27;23;54;35;17;0;1;29;0;1;0;0
2020-04-18 19:45:00;22;34;31;57;37;9;0;1;0;2;0;0;0
2020-04-18 20:00:00;18;28;26;55;50;8;0;0;4;0;0;0;0
2020-04-18 20:15:00;13;30;19;42;19;5;0;1;0;0;0;0;0
2020-04-18 20:30:00;10;15;17;38;24;3;0;0;2;0;1;0;0
2020-04-18 20:45:00;13;29;14;31;25;6;0;0;0;0;0;0;0
2020-04-18 21:00:00;5;10;12;32;16;0;0;1;2;0;0;0;0
2020-04-18 21:15:00;6;16;18;25;11;1;0;0;0;0;0;0;0
2020-04-18 21:30:00;3;10;13;21;13;4;0;1;0;0;0;0;0
2020-04-18 21:45:00;5;11;12;18;12;2;0;0;0;0;0;0;0
2020-04-18 22:00:00;5;13;11;21;11;0;0;0;4;0;0;0;0
2020-04-18 22:15:00;4;4;5;21;16;2;0;0;0;0;0;0;0
2020-04-18 22:30:00;4;7;5;22;8;0;0;0;3;0;0;0;0
2020-04-18 22:45:00;2;13;4;14;7;2;0;0;0;0;0;0;0
2020-04-18 23:00:00;4;10;7;15;16;2;0;0;0;0;0;0;0
2020-04-18 23:15:00;3;9;4;7;4;0;0;0;0;0;0;0;0
2020-04-18 23:30:00;6;4;2;8;8;0;0;0;0;0;0;0;0
2020-04-18 23:45:00;3;1;4;5;6;1;0;0;0;0;0;0;0
