DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DE3);12(DE4);13(TAFBA);14(TAFBB);15(TAFBC);16(TAFBD)
2020-11-16 00:00:00;3;7;8;1;1;6;1;0;0;0;0;0;0;0;0;0
2020-11-16 00:15:00;6;6;6;0;1;7;1;1;1;1;1;1;0;0;0;0
2020-11-16 00:30:00;5;11;9;0;2;11;0;2;5;5;4;5;0;0;0;0
2020-11-16 00:45:00;6;17;15;1;0;15;0;4;0;0;0;0;0;0;0;0
2020-11-16 01:00:00;10;2;5;1;2;3;1;1;2;3;2;2;0;0;0;0
2020-11-16 01:15:00;2;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0
2020-11-16 01:30:00;7;5;6;0;0;5;0;0;3;3;3;4;0;0;0;0
2020-11-16 01:45:00;9;3;2;1;0;3;0;0;1;1;1;1;0;0;0;0
2020-11-16 02:00:00;6;5;4;0;1;6;2;1;0;0;0;0;0;0;0;0
2020-11-16 02:15:00;4;4;4;0;4;6;1;0;3;3;3;2;0;0;0;0
2020-11-16 02:30:00;6;6;6;0;1;7;1;1;0;0;0;0;0;0;0;0
2020-11-16 02:45:00;2;4;4;0;3;4;1;2;2;2;1;2;0;0;0;0
2020-11-16 03:00:00;3;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0
2020-11-16 03:15:00;4;5;5;1;6;5;0;0;1;2;1;1;0;0;0;0
2020-11-16 03:30:00;5;2;5;0;3;1;0;2;2;2;3;2;0;0;0;0
2020-11-16 03:45:00;3;4;8;0;4;4;0;0;3;4;3;3;0;0;0;0
2020-11-16 04:00:00;2;3;3;0;2;5;0;0;1;1;1;1;0;0;0;0
2020-11-16 04:15:00;3;6;9;0;3;10;0;0;3;3;3;3;0;0;0;0
2020-11-16 04:30:00;12;10;18;2;4;9;1;1;3;3;3;3;0;0;0;0
2020-11-16 04:45:00;13;17;22;2;1;12;2;8;2;1;1;1;0;0;0;0
2020-11-16 05:00:00;15;16;24;1;4;15;1;4;10;9;9;9;0;0;0;0
2020-11-16 05:15:00;36;33;41;3;5;33;1;17;18;19;17;18;0;0;0;0
2020-11-16 05:30:00;51;72;59;1;15;64;2;15;44;43;44;46;0;0;0;0
2020-11-16 05:45:00;40;75;44;1;22;75;0;9;27;26;24;21;0;2;1;0
2020-11-16 06:00:00;58;57;50;10;30;53;1;15;24;23;20;23;0;0;0;0
2020-11-16 06:15:00;76;58;43;5;38;59;1;23;33;37;37;36;0;0;0;0
2020-11-16 06:30:00;76;95;52;9;33;95;3;22;44;46;45;41;0;0;0;0
2020-11-16 06:45:00;86;120;56;9;45;124;6;34;45;48;45;44;1;0;0;0
2020-11-16 07:00:00;129;134;76;27;29;150;3;48;56;56;58;56;0;0;1;0
2020-11-16 07:15:00;168;146;79;17;54;142;9;49;52;54;47;46;0;0;0;3
2020-11-16 07:30:00;189;172;95;43;59;155;19;68;56;52;52;54;0;0;2;1
2020-11-16 07:45:00;180;199;92;53;57;172;15;83;91;86;76;83;0;0;3;0
2020-11-16 08:00:00;148;179;79;31;50;156;6;73;84;80;80;82;1;0;0;0
2020-11-16 08:15:00;131;157;80;37;49;142;6;49;75;76;74;102;0;0;0;0
2020-11-16 08:30:00;136;143;73;39;61;124;17;58;58;57;55;58;0;0;2;0
2020-11-16 08:45:00;138;119;78;32;45;103;9;40;62;61;58;58;0;0;1;0
2020-11-16 09:00:00;125;162;80;34;48;156;14;50;56;54;57;58;0;0;2;0
2020-11-16 09:15:00;120;156;63;28;44;138;6;38;57;61;61;56;0;0;0;1
2020-11-16 09:30:00;148;164;96;34;54;150;5;52;59;61;56;59;0;0;0;0
2020-11-16 09:45:00;144;172;95;41;54;157;9;45;72;76;314;65;0;0;0;0
2020-11-16 10:00:00;136;187;98;36;33;160;19;56;72;74;67;67;0;1;0;0
2020-11-16 10:15:00;196;189;89;48;53;178;11;46;60;60;55;54;1;0;0;0
2020-11-16 10:30:00;150;166;94;39;56;150;20;57;44;47;43;45;0;0;0;0
2020-11-16 10:45:00;163;182;94;41;53;166;9;55;75;76;65;70;0;0;0;0
