DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(TAFBA);10(TAFBB);11(TAFBC)
2020-08-22 00:00:00;3;7;0;19;0;11;2;6;0;0;0
2020-08-22 00:15:00;7;10;0;27;9;19;7;12;0;0;0
2020-08-22 00:30:00;4;9;0;20;4;16;2;7;0;0;0
2020-08-22 00:45:00;5;11;0;21;2;15;2;3;0;0;0
2020-08-22 01:00:00;1;2;0;10;1;6;0;2;0;0;0
2020-08-22 01:15:00;4;7;0;15;0;10;4;6;0;0;0
2020-08-22 01:30:00;2;9;0;9;3;7;7;6;0;0;0
2020-08-22 01:45:00;3;6;0;6;1;5;0;2;0;0;0
2020-08-22 02:00:00;1;4;0;10;2;8;0;3;0;0;0
2020-08-22 02:15:00;3;8;0;11;2;7;3;4;0;0;0
2020-08-22 02:30:00;5;12;0;2;0;2;0;0;0;0;0
2020-08-22 02:45:00;2;3;0;3;0;2;0;0;0;0;0
2020-08-22 03:00:00;0;5;0;3;0;3;2;2;0;0;0
2020-08-22 03:15:00;0;1;0;6;0;5;2;3;0;0;0
2020-08-22 03:30:00;1;4;0;2;0;1;0;0;0;0;0
2020-08-22 03:45:00;2;5;0;7;0;6;0;2;0;0;0
2020-08-22 04:00:00;0;0;0;4;0;3;0;2;0;0;0
2020-08-22 04:15:00;0;3;0;7;1;5;0;0;0;0;0
2020-08-22 04:30:00;3;6;0;4;0;3;0;0;0;0;0
2020-08-22 04:45:00;0;2;0;7;0;5;0;2;0;0;0
2020-08-22 05:00:00;1;1;0;1;1;2;1;2;0;0;0
2020-08-22 05:15:00;3;7;0;10;0;9;3;4;0;0;0
2020-08-22 05:30:00;7;4;0;3;0;2;1;3;0;0;0
2020-08-22 05:45:00;3;6;0;6;1;5;2;1;0;0;0
2020-08-22 06:00:00;4;5;0;6;0;4;0;0;0;0;0
2020-08-22 06:15:00;7;11;0;8;1;5;1;3;0;0;0
2020-08-22 06:30:00;14;15;0;12;0;10;0;2;0;0;0
2020-08-22 06:45:00;16;12;0;17;2;13;2;2;0;0;0
2020-08-22 07:00:00;12;13;0;16;1;11;1;3;0;0;0
2020-08-22 07:15:00;21;11;0;13;1;10;2;5;0;0;0
2020-08-22 07:30:00;14;16;0;17;2;14;4;5;0;0;0
2020-08-22 07:45:00;24;28;0;18;5;13;0;7;0;0;0
2020-08-22 08:00:00;15;16;0;30;6;23;3;3;0;0;0
2020-08-22 08:15:00;21;17;0;22;1;13;3;5;7;0;0
2020-08-22 08:30:00;33;30;0;31;6;26;6;10;0;0;0
2020-08-22 08:45:00;34;27;0;23;3;22;3;6;7;0;0
2020-08-22 09:00:00;40;23;0;33;5;19;4;6;0;0;0
2020-08-22 09:15:00;42;41;0;43;1;31;4;8;0;0;0
2020-08-22 09:30:00;53;41;0;44;6;34;5;7;0;0;0
2020-08-22 09:45:00;47;33;0;40;3;28;4;12;0;0;0
2020-08-22 10:00:00;46;41;0;59;8;46;3;12;0;0;0
2020-08-22 10:15:00;47;42;0;55;7;42;2;4;0;0;0
2020-08-22 10:30:00;52;52;0;36;5;23;3;6;0;0;0
2020-08-22 10:45:00;36;44;0;67;3;36;2;9;0;0;0
2020-08-22 11:00:00;41;39;0;50;1;45;7;10;0;0;0
2020-08-22 11:15:00;49;40;0;63;6;44;8;15;9;0;0
2020-08-22 11:30:00;44;48;0;61;4;33;5;9;0;5;0
