DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2020-06-04 00:00:00;9;9;4;2;0;7;7;1;1;4;2
2020-06-04 00:15:00;10;8;3;2;1;13;7;3;1;0;1
2020-06-04 00:30:00;5;4;1;5;3;6;4;0;3;0;0
2020-06-04 00:45:00;5;4;1;2;0;6;1;1;2;4;1
2020-06-04 01:00:00;3;2;1;2;2;11;6;1;1;2;2
2020-06-04 01:15:00;9;6;2;2;1;10;6;0;0;3;2
2020-06-04 01:30:00;9;7;1;2;1;6;8;3;1;1;1
2020-06-04 01:45:00;9;7;1;0;1;7;3;1;0;1;0
2020-06-04 02:00:00;5;5;1;1;1;5;3;1;0;0;0
2020-06-04 02:15:00;5;3;1;0;0;8;8;0;0;0;0
2020-06-04 02:30:00;8;10;2;0;0;3;2;1;0;1;1
2020-06-04 02:45:00;3;4;0;0;0;4;3;1;0;5;4
2020-06-04 03:00:00;6;2;0;1;0;4;2;0;1;1;0
2020-06-04 03:15:00;7;4;1;1;0;4;5;1;0;0;0
2020-06-04 03:30:00;4;3;0;1;1;4;1;0;0;0;0
2020-06-04 03:45:00;10;7;1;2;1;9;2;0;1;1;1
2020-06-04 04:00:00;6;5;0;3;3;3;1;0;0;0;0
2020-06-04 04:15:00;4;5;3;3;2;11;13;2;0;0;0
2020-06-04 04:30:00;8;4;1;2;4;18;7;3;2;1;1
2020-06-04 04:45:00;22;12;4;5;3;54;18;0;1;4;3
2020-06-04 05:00:00;30;14;1;10;4;77;70;1;2;8;5
2020-06-04 05:15:00;29;28;9;16;9;138;131;5;7;11;7
2020-06-04 05:30:00;48;45;15;27;16;95;105;2;2;21;12
2020-06-04 05:45:00;97;99;15;24;26;101;80;9;15;18;7
2020-06-04 06:00:00;41;55;7;14;5;23;26;1;7;6;3
2020-06-04 06:15:00;13;13;3;5;4;32;24;5;3;4;1
2020-06-04 06:30:00;66;78;26;47;19;108;124;14;19;34;11
2020-06-04 06:45:00;57;68;20;42;23;105;105;12;16;23;12
2020-06-04 07:00:00;55;51;9;33;8;86;91;13;7;19;7
2020-06-04 07:15:00;62;61;15;53;20;76;81;13;24;37;14
2020-06-04 07:30:00;62;60;14;70;25;97;116;17;8;22;10
2020-06-04 07:45:00;63;77;8;58;35;84;85;19;27;31;16
2020-06-04 08:00:00;65;67;15;49;22;71;76;15;20;36;13
2020-06-04 08:30:00;71;58;13;59;31;85;68;22;27;32;7
2020-06-04 08:45:00;72;58;11;65;28;59;68;20;25;40;18
2020-06-04 09:00:00;61;68;21;59;29;60;73;18;21;42;13
2020-06-04 09:15:00;75;67;27;54;17;70;75;24;33;50;19
2020-06-04 09:30:00;63;70;22;46;34;71;73;17;29;48;18
2020-06-04 09:45:00;74;82;25;49;23;71;74;25;31;42;18
2020-06-04 10:00:00;72;69;27;39;22;62;60;22;19;36;19
2020-06-04 10:15:00;82;77;16;57;24;74;72;22;27;50;23
2020-06-04 10:30:00;80;97;23;58;15;69;83;19;24;50;18
2020-06-04 10:45:00;93;93;29;55;27;74;61;32;27;58;26
2020-06-04 11:00:00;80;79;28;53;24;71;60;29;28;45;17
2020-06-04 11:15:00;75;91;35;48;24;72;71;22;32;43;24
2020-06-04 11:30:00;78;86;29;66;23;67;79;28;26;52;25
2020-06-04 11:45:00;70;77;18;35;15;63;62;19;24;59;29
2020-06-04 12:00:00;86;101;29;42;22;65;55;24;32;57;23
2020-06-04 12:15:00;78;107;19;39;30;73;59;23;37;56;25
2020-06-04 12:30:00;90;97;27;36;22;67;70;25;20;44;20
2020-06-04 12:45:00;91;90;29;34;18;79;76;16;26;52;16
2020-06-04 13:00:00;82;99;36;49;19;74;100;13;24;46;24
2020-06-04 13:15:00;92;104;33;38;19;92;96;18;19;48;20
2020-06-04 13:30:00;90;102;26;54;19;115;116;13;26;60;22
2020-06-04 13:45:00;94;102;27;46;13;101;110;22;23;55;23
2020-06-04 14:00:00;125;142;28;54;16;97;83;18;27;44;15
2020-06-04 14:15:00;146;156;30;52;24;81;78;22;40;70;19
2020-06-04 14:30:00;159;187;34;57;32;62;74;25;22;70;19
2020-06-04 14:45:00;175;202;38;50;19;80;71;21;28;60;20
2020-06-04 15:00:00;157;178;39;51;27;72;65;23;41;70;22
2020-06-04 15:15:00;141;169;24;53;20;69;70;34;34;60;23
2020-06-04 15:30:00;144;164;34;55;31;74;71;24;30;60;21
2020-06-04 15:45:00;137;161;37;64;22;82;75;24;42;63;19
2020-06-04 16:00:00;145;165;25;51;27;89;89;26;41;58;22
2020-06-04 16:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-04 16:30:00;143;153;44;44;33;85;72;28;42;58;27
2020-06-04 16:45:00;138;161;35;67;20;105;91;34;40;77;26
2020-06-04 17:00:00;134;158;33;76;28;83;71;29;43;83;22
2020-06-04 17:15:00;135;148;33;60;22;90;94;26;28;52;18
