DATUM;1(DA1);2(DA2);3(DA3);4(DAL1);5(DB1);6(DB2);7(DB3);8(DBL1);9(DBL2);10(DC1);11(DCL1);12(DCL2);13(DD1);14(DD2);15(DD3);16(DDL1);17(DEG21);18(DEG22);19(DEG23);20(DEG24);21(DEG25);22(DEG26);23(DEG27);24(DEG28)
2020-11-20 00:00:00;0;1;3;2;0;4;2;4;6;1;0;0;4;8;4;0;0;0;21;0;0;0;0;0
2020-11-20 00:15:00;3;5;6;4;2;5;2;1;4;5;3;1;5;9;5;0;0;0;30;0;0;0;0;0
2020-11-20 00:30:00;0;0;2;0;0;5;9;1;5;1;5;2;8;12;4;0;0;0;30;0;0;0;0;0
2020-11-20 00:45:00;2;2;1;2;0;6;4;0;1;1;3;6;4;8;4;0;0;0;30;0;0;0;0;0
2020-11-20 01:00:00;1;1;0;2;2;5;4;2;2;2;4;1;1;6;6;1;0;0;35;0;0;0;0;0
2020-11-20 01:15:00;0;0;1;0;0;0;3;1;2;0;4;0;2;5;3;0;0;0;39;0;0;0;0;0
2020-11-20 01:30:00;0;1;1;1;1;4;4;1;2;2;5;2;8;18;10;0;0;0;39;0;0;0;0;0
2020-11-20 01:45:00;0;2;1;1;0;2;4;0;2;0;3;1;1;6;5;0;0;0;36;0;0;0;0;0
2020-11-20 02:00:00;0;0;0;0;0;1;2;1;1;0;3;0;4;11;8;0;0;0;39;0;0;0;0;0
2020-11-20 02:15:00;0;1;0;0;0;2;2;0;3;2;3;0;4;9;7;0;0;0;39;0;0;0;0;0
2020-11-20 02:30:00;0;0;0;0;0;6;5;1;2;0;1;0;1;6;6;0;0;0;39;0;0;0;0;0
2020-11-20 02:45:00;0;0;1;0;2;8;2;1;2;0;1;0;3;11;9;0;0;0;39;0;0;0;0;0
2020-11-20 03:00:00;0;0;0;0;2;4;2;0;6;1;1;0;4;7;5;1;0;0;39;0;0;0;0;0
2020-11-20 03:15:00;0;0;0;0;0;2;2;1;5;0;4;1;2;6;6;1;0;0;39;0;0;0;0;0
2020-11-20 03:30:00;1;0;0;0;2;5;4;0;3;1;5;0;4;7;4;0;0;0;36;0;0;0;0;0
2020-11-20 03:45:00;0;1;3;1;1;7;6;1;5;0;5;2;6;11;8;1;0;0;39;0;0;0;0;0
2020-11-20 04:00:00;0;1;1;1;1;4;3;4;1;0;5;0;2;6;3;0;0;0;39;0;0;0;0;0
2020-11-20 04:15:00;0;0;0;2;2;6;4;0;4;1;6;2;12;19;10;1;0;0;39;0;0;0;0;0
2020-11-20 04:30:00;1;2;0;1;0;4;1;3;7;0;7;3;6;16;14;1;0;0;39;0;0;0;0;0
2020-11-20 04:45:00;1;3;1;1;3;12;4;3;2;2;14;8;10;29;23;2;0;0;39;0;0;0;0;0
2020-11-20 05:00:00;1;0;4;1;1;16;12;3;7;7;30;34;29;50;33;1;0;0;30;0;0;0;0;0
2020-11-20 05:15:00;1;4;3;1;0;27;17;6;6;2;52;53;34;62;46;4;0;0;30;0;0;0;0;0
2020-11-20 05:30:00;5;4;4;7;0;27;28;16;13;14;43;39;36;76;67;2;0;0;30;0;0;0;0;0
2020-11-20 05:45:00;2;6;7;6;7;20;27;21;20;14;30;33;62;97;70;1;0;0;30;0;0;0;0;0
2020-11-20 06:00:00;7;10;19;12;9;36;29;22;25;20;36;33;87;109;64;6;0;0;30;0;0;0;0;0
2020-11-20 06:15:00;5;7;16;8;12;33;26;18;24;28;44;47;61;91;84;8;0;0;30;0;0;0;0;0
2020-11-20 06:30:00;6;10;18;16;10;51;43;22;25;27;54;66;59;82;80;7;0;0;30;0;0;0;0;0
2020-11-20 06:45:00;8;7;10;11;14;51;53;24;26;32;62;52;50;79;69;11;0;0;30;0;0;0;0;0
2020-11-20 07:00:00;5;12;27;15;23;59;52;25;25;42;62;58;56;92;81;25;0;0;30;0;0;0;0;0
2020-11-20 07:15:00;12;20;22;17;46;80;69;42;34;88;77;73;74;99;84;33;0;0;30;0;0;0;0;0
2020-11-20 07:30:00;20;41;49;34;68;71;78;52;47;96;80;74;80;88;79;53;0;0;30;0;0;0;0;0
2020-11-20 07:45:00;29;25;32;32;42;76;78;49;39;59;62;55;86;98;94;42;0;0;30;0;0;0;0;0
2020-11-20 08:00:00;17;13;21;20;28;45;57;26;28;39;53;40;55;74;69;27;0;0;27;0;0;0;0;0
2020-11-20 08:15:00;8;14;22;14;23;63;59;36;28;41;46;46;57;82;72;18;0;0;30;0;0;0;0;0
2020-11-20 08:30:00;12;17;23;11;22;57;45;32;32;41;54;44;60;81;71;19;0;0;30;0;0;0;0;0
2020-11-20 08:45:00;16;14;21;20;29;54;60;36;34;34;50;46;77;94;86;20;0;0;30;0;0;0;0;0
2020-11-20 09:00:00;22;13;23;11;19;44;52;30;32;44;45;41;69;109;77;11;0;0;30;0;0;0;0;0
2020-11-20 09:15:00;17;20;18;16;20;54;60;30;29;27;53;37;64;90;85;9;0;0;30;0;0;0;0;0
2020-11-20 09:30:00;13;18;25;16;18;58;69;45;37;29;47;37;72;99;90;26;0;0;30;0;0;0;0;0
2020-11-20 09:45:00;14;13;24;17;23;58;54;41;36;36;65;47;82;90;86;22;0;0;30;0;0;0;0;0
2020-11-20 10:00:00;17;20;31;21;17;53;49;47;41;28;54;43;69;117;93;17;0;0;30;0;0;0;0;0
2020-11-20 10:15:00;15;14;25;15;20;63;69;48;36;32;68;55;75;95;93;17;0;0;30;0;0;0;0;0
2020-11-20 10:30:00;24;24;36;23;17;53;56;38;41;35;50;44;79;89;77;17;0;0;30;0;0;0;0;0
2020-11-20 10:45:00;12;23;31;23;24;65;70;42;37;34;63;53;73;103;93;23;0;0;30;0;0;0;0;0
