DATUM;1(DA1);2(DA2);3(DC);4(DB);5(TAFGA);6(TAFGC)
2019-10-30 00:00:00;3;1;3;0;0;0
2019-10-30 00:15:00;2;0;4;0;0;0
2019-10-30 00:30:00;3;0;4;0;0;0
2019-10-30 00:45:00;2;0;2;0;0;0
2019-10-30 01:00:00;4;1;1;0;0;0
2019-10-30 01:15:00;3;0;4;0;0;0
2019-10-30 01:30:00;0;0;3;0;0;0
2019-10-30 01:45:00;2;0;7;0;0;0
2019-10-30 02:00:00;2;0;2;0;0;0
2019-10-30 02:15:00;1;0;3;0;0;0
2019-10-30 02:30:00;3;0;2;0;0;0
2019-10-30 02:45:00;5;1;3;0;0;0
2019-10-30 03:00:00;4;0;4;0;0;0
2019-10-30 03:15:00;3;0;9;0;0;0
2019-10-30 03:30:00;2;0;5;1;0;0
2019-10-30 03:45:00;2;0;3;0;0;0
2019-10-30 04:00:00;1;0;3;0;0;0
2019-10-30 04:15:00;4;2;4;0;0;0
2019-10-30 04:30:00;0;0;6;0;0;0
2019-10-30 04:45:00;2;11;10;0;0;0
2019-10-30 05:00:00;2;34;40;1;3;6
2019-10-30 05:15:00;6;62;92;3;14;8
2019-10-30 05:30:00;7;74;85;13;14;8
2019-10-30 05:45:00;25;23;48;57;6;12
2019-10-30 06:00:00;17;18;36;55;7;13
2019-10-30 06:15:00;23;32;58;13;7;10
2019-10-30 06:30:00;18;38;68;10;11;3
2019-10-30 06:45:00;24;16;55;5;8;4
2019-10-30 07:00:00;20;10;51;1;2;4
2019-10-30 07:15:00;21;19;44;1;3;3
2019-10-30 07:30:00;38;16;68;5;5;6
2019-10-30 07:45:00;34;9;51;2;1;3
2019-10-30 08:00:00;35;6;64;4;5;1
2019-10-30 08:15:00;18;7;48;1;0;1
2019-10-30 08:30:00;25;3;40;0;1;0
2019-10-30 08:45:00;25;1;42;2;0;2
2019-10-30 09:00:00;30;2;54;5;1;1
2019-10-30 09:15:00;26;2;40;4;0;0
2019-10-30 09:30:00;42;4;36;2;0;1
2019-10-30 09:45:00;39;0;42;1;0;0
2019-10-30 10:00:00;31;3;43;5;0;0
2019-10-30 10:15:00;39;0;50;2;1;0
2019-10-30 10:30:00;32;1;50;1;5;0
2019-10-30 10:45:00;41;3;39;3;0;1
2019-10-30 11:00:00;35;1;40;3;0;0
2019-10-30 11:15:00;35;2;42;4;0;0
2019-10-30 11:30:00;31;2;50;7;1;2
2019-10-30 11:45:00;32;1;58;3;1;1
2019-10-30 12:00:00;49;3;54;11;0;4
2019-10-30 12:15:00;35;2;49;3;0;2
2019-10-30 12:30:00;27;3;57;7;0;0
2019-10-30 12:45:00;38;8;76;7;5;6
2019-10-30 13:00:00;37;15;78;3;1;8
2019-10-30 13:15:00;29;55;112;4;7;24
2019-10-30 13:30:00;43;70;116;5;3;22
2019-10-30 13:45:00;44;60;110;25;9;16
2019-10-30 14:00:00;52;18;74;62;12;15
2019-10-30 14:15:00;62;3;65;120;19;7
2019-10-30 14:30:00;47;1;65;44;10;3
2019-10-30 14:45:00;47;2;42;24;3;5
2019-10-30 15:00:00;38;6;49;39;18;11
2019-10-30 15:15:00;77;2;44;28;8;3
2019-10-30 15:30:00;56;2;62;21;0;14
2019-10-30 15:45:00;71;1;44;14;11;7
2019-10-30 16:00:00;37;0;39;23;8;2
2019-10-30 16:15:00;61;0;45;12;5;6
2019-10-30 16:30:00;56;3;58;15;3;0
2019-10-30 16:45:00;33;2;48;11;3;1
2019-10-30 17:00:00;40;1;44;12;8;1
2019-10-30 17:15:00;42;1;57;8;2;0
2019-10-30 17:30:00;40;3;61;9;1;3
2019-10-30 17:45:00;33;0;42;7;1;3
2019-10-30 18:00:00;32;1;57;4;4;0
2019-10-30 18:15:00;25;0;39;7;2;0
2019-10-30 18:30:00;27;1;37;6;0;0
2019-10-30 18:45:00;17;2;42;3;0;0
2019-10-30 19:00:00;21;0;35;4;0;0
2019-10-30 19:15:00;14;2;37;3;0;0
2019-10-30 19:30:00;15;0;26;1;0;0
2019-10-30 19:45:00;10;1;29;0;0;0
2019-10-30 20:00:00;14;1;29;2;0;1
2019-10-30 20:15:00;13;0;22;4;0;2
2019-10-30 20:30:00;15;5;19;0;0;0
2019-10-30 20:45:00;10;2;29;5;2;0
2019-10-30 21:00:00;18;13;39;3;3;0
2019-10-30 21:15:00;12;45;63;2;13;6
2019-10-30 21:30:00;6;16;53;31;2;14
2019-10-30 21:45:00;23;3;24;114;7;10
2019-10-30 22:00:00;31;1;14;109;6;8
2019-10-30 22:15:00;15;1;15;22;0;1
2019-10-30 22:30:00;6;0;10;2;0;0
2019-10-30 22:45:00;11;0;20;2;0;0
2019-10-30 23:00:00;5;0;9;1;0;0
2019-10-30 23:15:00;7;0;4;0;0;0
2019-10-30 23:30:00;4;0;7;0;0;0
2019-10-30 23:45:00;3;0;8;1;0;0
