DATUM;1(DA1);2(DA2);3(DC);4(DB);5(TAFGA);6(TAFGC)
2019-10-02 00:00:00;5;0;8;4;0;0
2019-10-02 00:15:00;7;0;5;0;0;0
2019-10-02 00:30:00;7;1;8;6;0;0
2019-10-02 00:45:00;11;2;4;3;0;0
2019-10-02 01:00:00;4;0;5;8;0;0
2019-10-02 01:15:00;7;0;4;2;0;0
2019-10-02 01:30:00;4;0;4;0;0;0
2019-10-02 01:45:00;9;2;6;1;0;0
2019-10-02 02:00:00;2;0;6;0;0;0
2019-10-02 02:15:00;4;1;7;0;0;0
2019-10-02 02:30:00;1;1;5;0;0;0
2019-10-02 02:45:00;4;1;4;0;0;0
2019-10-02 03:00:00;4;0;3;0;0;0
2019-10-02 03:15:00;3;0;8;0;0;0
2019-10-02 03:30:00;4;1;6;1;0;0
2019-10-02 03:45:00;4;0;5;0;0;0
2019-10-02 04:00:00;5;0;7;0;0;0
2019-10-02 04:15:00;9;1;7;0;0;0
2019-10-02 04:30:00;6;2;18;1;0;0
2019-10-02 04:45:00;10;6;25;0;0;0
2019-10-02 05:00:00;27;18;103;0;10;9
2019-10-02 05:15:00;56;32;235;4;7;7
2019-10-02 05:30:00;69;50;217;14;4;5
2019-10-02 05:45:00;141;40;142;68;8;26
2019-10-02 06:00:00;109;10;126;72;7;7
2019-10-02 06:15:00;80;17;136;20;9;3
2019-10-02 06:30:00;104;23;170;9;6;3
2019-10-02 06:45:00;98;11;184;5;7;18
2019-10-02 07:00:00;110;7;181;3;8;6
2019-10-02 07:15:00;124;15;164;1;14;4
2019-10-02 07:30:00;116;12;170;4;3;20
2019-10-02 07:45:00;141;6;155;1;2;33
2019-10-02 08:00:00;139;7;152;3;2;9
2019-10-02 08:15:00;134;7;166;0;2;7
2019-10-02 08:30:00;101;4;111;0;0;3
2019-10-02 08:45:00;84;3;112;7;2;15
2019-10-02 09:00:00;53;4;70;5;1;4
2019-10-02 09:15:00;69;0;87;3;0;0
2019-10-02 09:30:00;71;4;81;2;0;1
2019-10-02 09:45:00;52;1;88;1;0;11
2019-10-02 10:00:00;63;1;97;3;0;1
2019-10-02 10:15:00;82;2;80;4;0;3
2019-10-02 10:30:00;72;0;95;4;0;2
2019-10-02 10:45:00;81;0;96;2;1;0
2019-10-02 11:00:00;73;1;100;1;1;6
2019-10-02 11:15:00;84;1;83;1;3;0
2019-10-02 11:30:00;104;0;86;7;12;0
2019-10-02 11:45:00;79;3;80;3;1;4
2019-10-02 12:00:00;93;3;77;10;0;1
2019-10-02 12:15:00;105;4;88;8;4;4
2019-10-02 12:30:00;86;2;75;6;2;3
2019-10-02 12:45:00;88;11;97;7;1;11
2019-10-02 13:00:00;112;12;137;6;5;11
2019-10-02 13:15:00;115;43;176;12;5;15
2019-10-02 13:30:00;105;51;195;10;20;41
2019-10-02 13:45:00;134;58;186;22;5;18
2019-10-02 14:00:00;149;12;132;67;21;19
2019-10-02 14:15:00;87;5;107;138;21;10
2019-10-02 14:30:00;157;8;122;51;28;5
2019-10-02 14:45:00;123;1;105;33;23;3
2019-10-02 15:00:00;139;0;112;38;7;3
2019-10-02 15:15:00;207;1;128;28;14;3
2019-10-02 15:30:00;159;2;104;22;4;7
2019-10-02 15:45:00;158;4;133;14;15;5
2019-10-02 16:00:00;143;3;95;25;17;7
2019-10-02 16:15:00;172;6;133;17;3;3
2019-10-02 16:30:00;165;3;116;22;5;1
2019-10-02 16:45:00;126;0;151;15;1;7
2019-10-02 17:00:00;140;0;121;7;8;1
2019-10-02 17:15:00;136;2;152;13;2;6
2019-10-02 17:30:00;123;0;113;9;1;4
2019-10-02 17:45:00;111;4;127;4;2;1
2019-10-02 18:00:00;92;1;110;11;0;0
2019-10-02 18:15:00;105;1;99;6;4;0
2019-10-02 18:30:00;76;1;77;14;0;1
2019-10-02 18:45:00;87;0;81;2;0;0
2019-10-02 19:00:00;65;1;62;1;0;0
2019-10-02 19:15:00;68;0;72;2;1;0
2019-10-02 19:30:00;52;1;45;0;0;0
2019-10-02 19:45:00;68;0;50;0;2;0
2019-10-02 20:00:00;59;1;62;2;0;0
2019-10-02 20:15:00;41;0;40;2;0;0
2019-10-02 20:30:00;46;2;36;3;0;0
2019-10-02 20:45:00;47;9;64;3;1;2
2019-10-02 21:00:00;51;11;118;2;15;1
2019-10-02 21:15:00;34;25;160;5;8;7
2019-10-02 21:30:00;57;23;128;37;4;21
2019-10-02 21:45:00;77;2;75;79;3;12
2019-10-02 22:00:00;123;4;47;149;1;15
2019-10-02 22:15:00;42;2;28;43;0;1
2019-10-02 22:30:00;41;0;30;12;2;1
2019-10-02 22:45:00;27;1;20;2;0;0
2019-10-02 23:00:00;25;0;27;2;0;0
2019-10-02 23:15:00;21;0;13;2;5;0
2019-10-02 23:30:00;22;0;15;1;0;0
2019-10-02 23:45:00;27;0;20;1;0;0
