DATUM;1(DA1);2(DA2);3(DA3);4(DC4);5(DC1);6(DC2);7(DD1);8(DD2);9(DE1);10(DE2);11(DF1);12(DH1);13(DB1)
2020-06-02 00:00:00;2;2;1;0;7;5;6;1;1;0;1;0;0
2020-06-02 00:15:00;1;4;0;0;5;10;4;2;3;0;0;0;0
2020-06-02 00:30:00;3;1;0;0;3;5;6;4;3;2;0;0;0
2020-06-02 00:45:00;0;0;0;0;3;2;5;3;1;0;0;0;0
2020-06-02 01:00:00;2;3;1;1;2;5;1;1;0;0;0;0;0
2020-06-02 01:15:00;0;1;0;0;1;1;3;1;1;1;0;0;0
2020-06-02 01:30:00;2;0;0;0;1;1;1;2;0;0;0;0;0
2020-06-02 01:45:00;3;1;0;0;0;2;4;3;0;0;0;0;0
2020-06-02 02:00:00;4;2;0;0;2;0;0;0;0;1;0;0;0
2020-06-02 02:15:00;0;0;0;0;0;3;5;2;1;0;0;0;0
2020-06-02 02:30:00;0;1;0;0;1;1;1;2;0;0;0;0;0
2020-06-02 02:45:00;3;4;1;0;3;4;2;1;0;1;1;0;0
2020-06-02 03:00:00;3;1;0;0;4;4;3;2;0;0;0;0;0
2020-06-02 03:15:00;2;0;0;0;0;0;0;1;0;0;0;0;0
2020-06-02 03:30:00;3;0;0;0;1;1;3;1;1;0;0;0;0
2020-06-02 03:45:00;4;1;0;0;1;1;1;1;0;1;4;0;0
2020-06-02 04:00:00;4;0;0;0;1;0;3;2;2;0;1;0;0
2020-06-02 04:15:00;0;1;1;0;5;3;5;2;1;0;0;0;0
2020-06-02 04:30:00;3;2;0;0;3;4;4;2;5;0;1;0;0
2020-06-02 04:45:00;0;2;1;1;9;9;6;1;4;0;0;0;0
2020-06-02 05:00:00;4;3;0;0;14;15;23;15;1;2;2;0;1
2020-06-02 05:15:00;1;1;0;0;18;12;35;30;4;1;3;0;0
2020-06-02 05:30:00;4;4;0;0;18;17;53;32;16;7;3;0;0
2020-06-02 05:45:00;9;7;1;3;21;20;49;33;23;8;6;1;0
2020-06-02 06:00:00;7;7;0;1;15;19;30;26;28;3;0;0;1
2020-06-02 06:15:00;18;7;1;0;20;14;35;32;28;12;3;2;2
2020-06-02 06:30:00;11;11;4;1;33;37;65;56;26;8;1;0;1
2020-06-02 06:45:00;13;11;3;3;49;42;78;57;49;21;6;8;1
2020-06-02 07:00:00;16;8;1;0;40;38;58;41;36;14;1;2;2
2020-06-02 07:15:00;12;8;0;5;42;43;64;43;49;22;3;2;2
2020-06-02 07:30:00;24;11;1;5;49;49;71;44;62;34;2;2;0
2020-06-02 07:45:00;20;12;0;5;47;62;46;48;41;23;3;1;1
2020-06-02 08:00:00;27;12;0;5;60;64;51;29;51;18;9;1;1
2020-06-02 08:15:00;22;14;2;4;44;43;41;31;49;19;3;1;0
2020-06-02 08:30:00;27;14;1;0;42;47;52;23;56;26;4;3;1
2020-06-02 08:45:00;17;14;0;2;42;47;53;20;52;19;5;2;1
2020-06-02 09:00:00;18;20;2;3;35;36;55;24;60;22;4;1;1
2020-06-02 09:15:00;31;12;0;3;49;40;57;25;49;18;2;1;0
2020-06-02 09:30:00;29;19;0;3;50;43;66;23;33;13;2;3;0
2020-06-02 09:45:00;28;26;1;0;48;52;70;22;55;20;7;1;0
2020-06-02 10:00:00;26;17;1;5;53;54;55;20;43;15;9;2;53
2020-06-02 10:15:00;35;21;3;5;50;56;55;29;50;19;6;0;1
2020-06-02 10:30:00;38;21;2;6;57;50;53;23;47;19;7;0;0
2020-06-02 10:45:00;36;31;0;4;50;61;57;22;47;17;7;2;2
2020-06-02 11:00:00;37;25;0;2;48;45;68;26;41;14;5;1;2
2020-06-02 11:15:00;33;23;4;3;46;43;58;16;48;18;4;1;1
2020-06-02 11:45:00;37;23;1;6;51;62;69;34;43;18;7;1;1
2020-06-02 12:00:00;38;25;1;4;71;61;57;39;47;19;4;1;1
2020-06-02 12:15:00;36;25;2;2;60;50;58;27;42;21;4;1;1
2020-06-02 12:30:00;30;21;3;2;63;75;49;27;36;12;2;1;2
2020-06-02 12:45:00;44;30;2;5;59;64;54;27;50;15;6;1;1
2020-06-02 13:00:00;22;22;0;0;58;59;60;13;38;18;9;2;0
2020-06-02 13:15:00;41;21;1;3;58;67;45;32;45;19;6;2;3
2020-06-02 13:30:00;37;15;2;2;48;64;73;39;40;19;4;0;2
2020-06-02 13:45:00;36;25;0;4;58;77;54;35;42;18;4;0;2
2020-06-02 14:00:00;33;25;2;4;56;64;70;37;47;21;4;2;0
2020-06-02 14:15:00;37;30;2;2;91;102;54;24;55;22;8;1;2
2020-06-02 14:30:00;29;23;0;1;84;96;59;28;44;27;6;0;0
2020-06-02 14:45:00;41;20;0;2;95;109;77;33;52;22;1;1;0
2020-06-02 15:00:00;43;29;1;2;79;76;48;30;52;17;5;1;0
2020-06-02 15:15:00;46;29;3;1;76;82;63;29;48;22;9;1;2
2020-06-02 15:30:00;51;31;3;3;92;96;66;38;45;24;9;1;3
2020-06-02 15:45:00;40;36;6;3;78;76;62;41;57;23;7;2;1
2020-06-02 16:00:00;55;45;4;5;80;82;60;26;48;20;5;4;2
2020-06-02 16:15:00;64;43;5;7;85;109;68;35;39;29;2;6;1
2020-06-02 16:30:00;40;35;0;2;93;91;53;38;47;24;3;0;1
2020-06-02 16:45:00;36;39;0;5;71;80;65;29;54;20;5;1;0
2020-06-02 17:00:00;49;42;4;4;74;104;68;33;39;24;6;1;1
2020-06-02 17:15:00;35;29;2;1;73;78;68;24;47;24;6;2;0
