DATUM;1(DA1);2(DA2);3(DA3);4(DC4);5(DC1);6(DC2);7(DD1);8(DD2);9(DE1);10(DE2);11(DF1);12(DH1);13(DB1)
2020-06-16 00:00:00;1;0;0;0;1;2;3;0;1;2;0;0;0
2020-06-16 00:15:00;1;1;0;0;7;7;4;0;1;0;1;0;0
2020-06-16 00:30:00;1;2;0;0;2;3;5;2;0;0;42;0;0
2020-06-16 00:45:00;3;4;0;0;6;7;7;3;1;0;0;0;0
2020-06-16 01:00:00;1;3;3;0;2;2;2;1;0;0;0;0;0
2020-06-16 01:15:00;1;0;0;0;2;2;2;1;1;0;6;0;0
2020-06-16 01:30:00;0;1;0;0;2;1;2;1;1;0;274;0;0
2020-06-16 01:45:00;3;1;0;0;2;3;1;0;1;0;1631;0;0
2020-06-16 02:00:00;0;0;0;0;2;1;2;0;0;0;669;0;0
2020-06-16 02:15:00;0;0;0;0;0;1;2;3;2;0;361;0;0
2020-06-16 02:30:00;1;0;0;0;2;0;2;2;0;0;82;0;0
2020-06-16 03:00:00;3;0;0;0;4;4;2;0;0;0;1941;0;5
2020-06-16 03:15:00;1;0;0;0;0;3;0;0;0;0;1582;0;0
2020-06-16 03:30:00;0;0;0;0;3;1;1;0;5;0;1266;0;0
2020-06-16 03:45:00;1;1;0;0;1;1;1;1;0;0;518;0;0
2020-06-16 04:00:00;1;2;1;1;2;5;4;0;0;1;1107;0;0
2020-06-16 04:15:00;1;1;0;0;4;4;3;2;0;0;1454;0;0
2020-06-16 04:30:00;2;1;0;0;6;4;9;2;5;2;1547;0;0
2020-06-16 04:45:00;1;0;0;1;16;11;9;2;3;1;1304;0;4
2020-06-16 05:00:00;4;2;2;0;15;18;33;22;2;5;667;0;0
2020-06-16 05:15:00;2;8;0;0;16;12;52;37;6;4;380;0;0
2020-06-16 05:30:00;7;4;0;0;22;31;75;46;15;8;4;0;0
2020-06-16 05:45:00;7;6;0;1;38;42;62;40;29;10;3;1;0
2020-06-16 06:00:00;14;5;0;1;41;39;55;35;29;11;7;0;1
2020-06-16 06:15:00;17;11;1;0;43;40;70;54;38;15;6;1;4
2020-06-16 06:30:00;12;15;2;3;48;44;95;89;36;16;2;4;1
2020-06-16 06:45:00;15;8;3;5;49;43;103;77;50;20;6;5;1
2020-06-16 07:00:00;25;14;1;5;57;53;106;56;73;35;5;1;2
2020-06-16 07:15:00;27;15;2;1;51;67;118;77;106;44;9;1;3
2020-06-16 07:30:00;29;21;0;4;64;70;86;100;111;59;3;0;0
2020-06-16 07:45:00;38;33;2;8;84;82;94;87;92;56;26;2;1
2020-06-16 08:00:00;31;13;0;6;68;79;118;70;69;28;7;1;2
2020-06-16 08:15:00;29;16;1;7;67;55;105;57;119;41;3;0;1
2020-06-16 08:30:00;32;13;1;2;55;52;99;60;58;34;7;4;0
2020-06-16 08:45:00;25;20;2;6;52;59;92;47;64;27;2;0;1
2020-06-16 09:00:00;33;15;1;5;56;56;80;28;72;22;5;1;1
2020-06-16 09:15:00;26;17;1;5;44;57;95;33;59;25;1;0;2
2020-06-16 09:30:00;37;30;2;4;56;60;67;44;57;28;0;2;3
2020-06-16 09:45:00;53;24;1;4;56;61;85;34;68;24;8;0;2
2020-06-16 10:00:00;45;20;0;2;55;46;76;28;52;34;5;0;1
2020-06-16 10:15:00;39;18;2;4;57;62;87;25;53;23;6;0;1
2020-06-16 10:30:00;54;28;2;0;58;54;79;29;51;18;6;1;0
2020-06-16 10:45:00;45;34;2;5;59;59;87;30;50;23;8;1;1
2020-06-16 11:00:00;40;28;0;4;68;61;71;41;56;23;4;2;1
2020-06-16 11:15:00;50;31;2;3;62;67;73;41;42;25;7;1;2
2020-06-16 11:30:00;54;29;0;3;65;67;80;26;54;24;6;0;0
2020-06-16 11:45:00;44;29;3;4;66;74;81;39;44;20;3;4;0
2020-06-16 12:00:00;38;27;1;2;70;64;80;39;49;26;6;1;2
2020-06-16 12:15:00;52;30;0;0;65;61;72;33;45;17;6;2;3
2020-06-16 12:30:00;35;20;1;3;68;68;67;34;60;20;5;1;4
2020-06-16 12:45:00;41;32;1;4;60;61;83;53;43;21;10;1;4
2020-06-16 13:00:00;52;41;2;1;82;81;80;37;40;18;6;1;1
2020-06-16 13:15:00;62;55;6;0;81;89;93;49;44;16;5;1;8
2020-06-16 13:30:00;50;37;2;2;63;69;83;45;58;23;7;0;0
2020-06-16 13:45:00;41;23;0;2;78;69;88;39;51;23;7;0;0
2020-06-16 14:00:00;37;23;2;4;88;96;86;37;49;19;4;2;1
2020-06-16 14:15:00;48;38;2;2;117;135;82;47;49;22;9;0;1
2020-06-16 14:30:00;40;31;1;2;163;150;106;52;64;23;8;3;1
2020-06-16 14:45:00;46;28;2;4;156;177;90;38;55;37;3;2;2
2020-06-16 15:00:00;60;42;1;3;134;160;96;43;62;27;6;1;2
2020-06-16 15:15:00;54;41;5;2;134;145;89;47;64;38;6;7;3
2020-06-16 15:30:00;62;43;2;3;148;164;78;43;67;28;8;2;2
2020-06-16 15:45:00;59;46;3;1;133;153;92;41;63;31;8;4;1
2020-06-16 16:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-16 16:15:00;62;52;1;2;114;101;104;49;58;26;3;1;1
2020-06-16 16:30:00;57;57;6;3;116;116;87;47;53;26;6;0;4
2020-06-16 16:45:00;59;42;2;4;101;109;86;50;60;31;9;1;1
2020-06-16 17:00:00;46;47;2;8;105;110;99;50;50;31;7;0;1
2020-06-16 17:15:00;62;53;2;2;83;88;95;57;68;30;13;0;2
2020-06-16 17:30:00;48;32;1;3;79;83;81;44;54;27;8;1;2
2020-06-16 17:45:00;51;29;1;1;73;96;75;47;39;28;2;1;1
2020-06-16 18:00:00;32;34;1;3;80;79;79;39;30;20;2;2;1
2020-06-16 18:15:00;33;32;1;2;80;67;74;42;48;22;2;1;2
2020-06-16 18:30:00;39;28;1;8;66;58;75;28;34;20;5;1;2
2020-06-16 18:45:00;32;25;0;2;52;62;60;34;37;20;6;1;1
2020-06-16 19:00:00;24;24;1;1;46;54;56;29;34;22;1;2;0
2020-06-16 19:15:00;26;16;1;2;45;43;58;32;30;18;1;1;1
2020-06-16 19:30:00;19;20;0;2;40;49;50;30;25;13;4;0;0
2020-06-16 19:45:00;24;10;0;1;33;37;35;22;43;14;1;1;0
2020-06-16 20:00:00;21;21;2;0;33;44;41;19;28;14;2;0;2
2020-06-16 20:15:00;22;12;2;3;41;38;34;16;33;12;3;0;0
2020-06-16 20:30:00;17;12;1;1;30;31;43;16;21;12;1;2;4
2020-06-16 20:45:00;15;9;1;3;25;28;43;19;21;7;5;0;0
2020-06-16 21:00:00;20;12;0;3;42;35;54;16;26;9;6;0;0
2020-06-16 21:15:00;17;8;0;1;18;28;44;25;18;2;15;1;0
2020-06-16 21:30:00;16;10;1;0;15;17;34;10;19;5;4;0;0
2020-06-16 21:45:00;14;12;1;0;23;27;32;16;14;5;9;0;0
2020-06-16 22:00:00;8;9;0;1;28;39;30;14;9;8;2;0;0
2020-06-16 22:15:00;12;10;0;0;24;37;27;12;14;3;0;0;0
2020-06-16 22:30:00;9;10;1;1;20;26;29;13;6;2;0;0;0
2020-06-16 22:45:00;3;4;1;1;8;11;14;9;9;3;0;0;0
2020-06-16 23:00:00;6;3;0;0;14;18;11;12;11;4;1;0;0
2020-06-16 23:15:00;4;3;0;0;12;14;10;6;2;2;0;0;0
2020-06-16 23:30:00;1;3;0;0;7;11;18;3;6;2;1;0;0
