DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(DF1);10(DF2);11(D11RES);12(D12RES);13(D13RES);14(D14RES)
2020-12-26 00:00:00;0;1;0;0;2;0;3;1;0;0;0;0;0;0
2020-12-26 00:15:00;1;3;3;0;2;1;0;0;0;0;0;0;0;0
2020-12-26 00:30:00;1;1;3;0;1;1;0;0;1;0;0;0;0;0
2020-12-26 00:45:00;0;2;1;0;1;1;1;0;0;2;0;0;0;0
2020-12-26 01:00:00;1;1;1;0;0;1;1;0;2;0;0;0;0;0
2020-12-26 01:15:00;0;2;0;0;1;0;0;0;0;1;0;0;0;0
2020-12-26 01:30:00;0;0;1;0;0;0;0;0;1;0;0;0;0;0
2020-12-26 01:45:00;0;0;0;0;1;0;2;0;0;1;0;0;0;0
2020-12-26 02:00:00;1;0;1;0;1;0;0;0;0;0;0;0;0;0
2020-12-26 02:15:00;0;0;1;0;0;1;0;0;1;0;0;0;0;0
2020-12-26 02:30:00;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2020-12-26 02:45:00;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-26 03:00:00;0;2;1;0;0;0;0;0;0;0;0;0;0;0
2020-12-26 03:15:00;0;0;1;0;0;0;0;0;0;1;0;0;0;0
2020-12-26 03:30:00;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-12-26 03:45:00;2;1;0;0;1;1;1;0;0;0;0;0;0;0
2020-12-26 04:00:00;0;0;0;0;0;0;2;2;0;0;0;0;0;0
2020-12-26 04:15:00;1;0;1;0;1;0;1;0;0;0;0;0;0;0
2020-12-26 04:30:00;0;0;1;0;1;1;0;0;0;0;0;0;0;0
2020-12-26 04:45:00;2;0;1;0;1;0;1;0;2;0;0;0;0;0
2020-12-26 05:00:00;4;1;2;0;2;2;2;0;3;3;0;0;0;0
2020-12-26 05:15:00;1;3;5;0;5;3;4;0;0;2;0;0;0;0
2020-12-26 05:30:00;1;7;11;0;3;5;8;2;1;4;0;0;0;0
2020-12-26 05:45:00;2;7;10;3;2;5;2;0;3;2;0;0;0;0
2020-12-26 06:00:00;1;2;2;1;4;2;0;0;5;3;0;0;0;0
2020-12-26 06:15:00;3;4;8;3;4;4;4;1;2;1;0;0;0;0
2020-12-26 06:30:00;4;3;8;0;5;1;6;3;1;4;0;0;0;0
2020-12-26 06:45:00;1;1;3;0;6;4;6;2;1;3;0;0;0;0
2020-12-26 07:00:00;1;4;8;2;1;1;5;0;1;2;0;0;0;0
2020-12-26 07:15:00;5;6;9;2;9;6;2;1;3;0;0;0;0;0
2020-12-26 07:30:00;3;6;13;4;4;5;6;1;3;2;0;0;0;0
2020-12-26 07:45:00;3;4;6;0;10;4;3;1;2;3;0;0;0;0
2020-12-26 08:00:00;4;2;6;1;8;3;2;0;4;3;0;0;0;0
2020-12-26 08:15:00;5;3;8;2;6;7;1;3;2;2;0;0;0;0
2020-12-26 08:30:00;1;4;7;2;11;4;6;2;12;5;0;0;0;0
2020-12-26 08:45:00;12;5;6;2;6;2;5;0;11;9;0;0;0;0
2020-12-26 09:00:00;10;10;13;2;15;4;3;1;7;11;0;0;0;0
2020-12-26 09:15:00;12;8;7;1;7;11;10;4;11;13;0;0;0;0
2020-12-26 09:30:00;11;11;18;4;19;14;7;3;11;11;0;0;0;0
2020-12-26 09:45:00;22;17;21;2;11;21;8;3;21;19;0;0;0;0
2020-12-26 10:00:00;13;12;16;10;18;22;7;6;32;11;0;0;0;0
2020-12-26 10:15:00;22;14;24;10;23;17;11;5;22;18;0;0;0;0
2020-12-26 10:30:00;28;11;31;13;32;17;10;3;21;14;0;0;0;0
2020-12-26 10:45:00;37;25;28;10;27;16;9;5;24;20;0;0;0;0
2020-12-26 11:00:00;27;23;41;22;34;13;13;3;27;29;0;0;0;0
2020-12-26 11:15:00;25;26;45;19;32;15;11;6;37;23;0;0;0;0
2020-12-26 11:30:00;33;32;47;21;36;24;10;5;41;41;0;0;0;0
2020-12-26 11:45:00;51;43;43;22;31;34;17;4;31;29;0;0;0;0
2020-12-26 12:00:00;41;31;44;18;30;25;11;7;34;31;0;0;0;0
2020-12-26 12:15:00;27;20;47;20;33;21;10;6;36;38;0;0;0;0
2020-12-26 12:30:00;37;29;37;15;32;27;15;9;40;23;0;0;0;0
2020-12-26 12:45:00;44;29;35;14;37;30;13;6;24;30;0;0;0;0
2020-12-26 13:00:00;42;37;31;11;29;29;11;4;26;22;0;0;0;0
2020-12-26 13:15:00;36;30;39;16;32;19;12;3;27;26;0;0;0;0
2020-12-26 13:30:00;25;25;44;18;35;21;15;5;32;33;0;0;0;0
2020-12-26 13:45:00;35;37;43;20;34;28;22;7;30;30;0;0;0;0
2020-12-26 14:00:00;35;24;45;17;40;37;14;5;39;25;0;0;0;0
2020-12-26 14:15:00;44;32;37;19;39;36;12;10;38;35;0;0;0;0
2020-12-26 14:30:00;46;31;48;24;55;30;15;6;37;34;0;0;0;0
2020-12-26 14:45:00;31;29;37;14;38;34;9;8;28;28;0;0;0;0
2020-12-26 15:00:00;45;33;38;18;38;35;16;4;35;30;0;0;0;0
2020-12-26 15:15:00;49;33;47;17;34;25;14;5;36;38;0;0;0;0
2020-12-26 15:30:00;50;34;40;16;37;21;16;5;28;28;0;0;0;0
2020-12-26 15:45:00;46;34;39;11;42;42;9;3;39;35;0;0;0;0
2020-12-26 16:00:00;43;31;37;15;42;27;17;9;36;23;0;0;0;0
2020-12-26 16:15:00;36;22;41;18;32;23;18;5;26;22;0;0;0;0
2020-12-26 16:30:00;31;30;37;15;37;18;12;5;27;24;0;0;0;0
2020-12-26 16:45:00;43;28;33;11;37;32;12;4;22;31;0;0;0;0
2020-12-26 17:00:00;43;28;45;19;37;28;14;6;23;31;0;0;0;0
2020-12-26 17:15:00;32;32;42;19;30;29;12;9;18;20;0;0;0;0
2020-12-26 17:30:00;26;17;47;18;41;26;20;3;16;26;0;0;0;0
2020-12-26 17:45:00;31;19;34;16;28;27;11;8;25;23;0;0;0;0
2020-12-26 18:00:00;34;24;39;13;25;23;13;4;17;21;0;0;0;0
2020-12-26 18:15:00;26;21;29;10;31;19;17;2;18;18;0;0;0;0
2020-12-26 18:30:00;25;13;30;11;33;14;12;1;19;16;0;0;0;0
2020-12-26 18:45:00;22;14;32;11;18;25;7;6;16;14;0;0;0;0
2020-12-26 19:00:00;17;18;29;14;22;16;10;7;19;15;0;0;0;0
2020-12-26 19:15:00;19;9;27;10;28;20;10;4;17;19;0;0;0;0
2020-12-26 19:30:00;17;16;33;10;27;12;12;4;12;20;0;0;0;0
2020-12-26 19:45:00;18;23;35;11;33;23;11;3;16;13;0;0;0;0
2020-12-26 20:00:00;19;18;27;4;39;20;15;8;11;19;0;0;0;0
2020-12-26 20:15:00;25;20;32;10;20;21;13;1;22;19;0;0;0;0
2020-12-26 20:30:00;34;30;38;9;30;17;10;5;24;28;0;0;0;0
2020-12-26 20:45:00;34;18;36;14;21;17;13;4;22;23;0;0;0;0
2020-12-26 21:00:00;11;15;12;2;8;6;3;2;7;7;0;0;0;0
2020-12-26 21:15:00;6;6;8;1;6;2;6;3;4;8;0;0;0;0
2020-12-26 21:30:00;3;1;3;0;1;0;1;1;3;3;0;0;0;0
2020-12-26 21:45:00;2;6;10;0;6;2;4;0;2;1;0;0;0;0
2020-12-26 22:00:00;3;3;4;0;3;1;3;0;7;4;0;0;0;0
2020-12-26 22:15:00;2;0;3;0;3;5;2;0;1;2;0;0;0;0
2020-12-26 22:30:00;1;1;7;0;4;1;3;0;2;1;0;0;0;0
2020-12-26 22:45:00;1;3;2;0;4;4;0;1;2;2;0;0;0;0
2020-12-26 23:00:00;2;1;3;0;1;1;2;1;2;1;0;0;0;0
2020-12-26 23:15:00;1;2;4;0;1;0;0;1;2;1;0;0;0;0
2020-12-26 23:30:00;0;1;2;0;0;0;0;0;1;0;0;0;0;0
2020-12-26 23:45:00;2;0;5;0;3;2;2;0;2;0;0;0;0;0
