DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(TAFGA);10(TAFBA);11(TAFGB);12(TAFBB);13(TAFBC)
2019-10-30 00:00:00;0;11;5;16;3;0;1;1;0;0;0;0;0
2019-10-30 00:15:00;0;4;3;13;12;0;0;0;0;0;0;0;0
2019-10-30 00:30:00;1;13;3;13;1;0;0;0;0;0;0;0;0
2019-10-30 00:45:00;0;8;2;10;3;0;0;0;0;0;0;0;0
2019-10-30 01:00:00;0;11;2;13;6;0;0;0;0;0;0;0;0
2019-10-30 01:15:00;0;10;3;13;6;0;0;0;0;0;0;0;0
2019-10-30 01:30:00;0;8;3;12;1;0;0;0;0;0;0;0;0
2019-10-30 01:45:00;0;6;1;9;1;0;0;0;0;0;0;0;0
2019-10-30 02:00:00;0;12;3;7;2;0;0;0;0;0;0;0;0
2019-10-30 02:15:00;0;8;1;6;2;1;0;0;0;0;0;0;0
2019-10-30 02:30:00;0;9;2;5;3;1;0;0;0;0;0;0;0
2019-10-30 02:45:00;0;7;2;8;6;0;2;2;0;0;0;0;0
2019-10-30 03:00:00;0;3;1;4;3;0;0;0;0;0;0;0;0
2019-10-30 03:15:00;0;6;4;7;3;0;0;0;0;0;0;0;0
2019-10-30 03:30:00;0;6;5;15;3;0;0;0;0;0;0;0;0
2019-10-30 03:45:00;0;8;2;19;6;2;0;0;0;0;0;0;0
2019-10-30 04:00:00;1;21;6;7;7;0;0;1;0;0;0;0;0
2019-10-30 04:15:00;1;26;2;16;1;1;0;0;0;0;0;0;0
2019-10-30 04:30:00;2;14;12;25;4;0;1;2;0;0;0;0;0
2019-10-30 04:45:00;1;20;5;41;21;0;0;1;0;0;0;0;0
2019-10-30 05:00:00;0;32;22;98;67;2;0;1;0;0;0;0;0
2019-10-30 05:15:00;0;55;33;133;115;0;2;2;0;0;0;0;0
2019-10-30 05:30:00;8;58;45;124;118;2;0;1;0;0;0;0;0
2019-10-30 05:45:00;9;113;78;109;123;7;2;4;0;0;0;0;0
2019-10-30 06:00:00;12;115;103;138;147;13;4;3;0;0;0;0;0
2019-10-30 06:15:00;6;73;75;163;158;11;7;13;4;0;0;0;0
2019-10-30 06:30:00;14;84;78;130;150;10;14;12;7;2;0;0;0
2019-10-30 06:45:00;14;78;94;125;146;14;18;18;0;0;11;0;0
2019-10-30 07:00:00;21;69;70;128;140;21;9;10;0;0;0;0;0
2019-10-30 07:15:00;21;82;71;118;119;29;17;17;1;0;0;0;0
2019-10-30 07:30:00;35;74;72;113;130;35;12;18;0;0;4;0;0
2019-10-30 07:45:00;41;87;94;100;99;56;7;10;23;0;12;0;0
2019-10-30 08:00:00;42;77;66;76;95;45;13;17;3;0;0;0;0
2019-10-30 08:15:00;33;70;71;128;107;38;19;26;4;0;5;0;0
2019-10-30 08:30:00;43;75;73;99;126;35;19;24;16;4;2;0;0
2019-10-30 08:45:00;34;72;72;110;108;25;25;30;9;0;16;0;0
2019-10-30 09:00:00;26;58;60;102;96;23;23;33;4;2;8;0;0
2019-10-30 09:15:00;30;84;88;115;106;28;21;27;2;0;9;0;0
2019-10-30 09:30:00;39;67;63;101;99;28;18;26;8;3;10;0;0
2019-10-30 09:45:00;28;76;55;93;72;26;22;30;12;0;2;0;0
2019-10-30 10:00:00;42;78;68;87;80;23;26;37;8;3;7;4;0
2019-10-30 10:15:00;42;90;67;86;90;19;38;42;4;0;7;0;0
2019-10-30 10:30:00;44;86;77;103;86;22;28;35;3;0;1;2;0
2019-10-30 10:45:00;42;92;96;96;95;21;18;30;9;3;3;0;0
2019-10-30 11:00:00;26;97;101;79;72;32;32;46;9;0;18;0;4
2019-10-30 11:15:00;37;90;84;102;80;17;34;36;9;10;4;6;0
2019-10-30 11:30:00;32;88;85;91;80;23;32;43;9;1;25;0;0
2019-10-30 11:45:00;28;94;98;88;67;25;35;38;8;0;4;0;0
2019-10-30 12:00:00;31;87;112;95;80;17;30;40;19;0;5;0;0
2019-10-30 12:15:00;39;114;119;95;67;27;23;32;16;0;12;0;2
2019-10-30 12:30:00;38;112;105;94;83;17;38;24;4;0;13;0;0
2019-10-30 12:45:00;42;98;109;90;90;23;25;41;22;9;0;0;0
2019-10-30 13:00:00;29;101;112;107;109;17;40;39;16;5;8;0;0
2019-10-30 13:15:00;34;118;118;110;188;18;21;29;5;0;5;0;0
