DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2019-11-05 00:00:00;6;2;0;5;0;2;1;0;0
2019-11-05 00:15:00;3;3;3;5;1;9;1;1;1
2019-11-05 00:30:00;3;2;3;5;1;4;1;1;1
2019-11-05 00:45:00;4;0;2;5;1;6;3;1;1
2019-11-05 01:00:00;3;3;0;4;2;4;1;1;1
2019-11-05 01:15:00;4;1;1;5;2;3;4;4;4
2019-11-05 01:30:00;2;1;0;2;0;2;1;2;2
2019-11-05 01:45:00;4;1;0;2;0;5;2;1;1
2019-11-05 02:00:00;2;2;0;2;2;3;0;5;5
2019-11-05 02:15:00;0;1;1;1;0;2;1;4;4
2019-11-05 02:30:00;4;2;1;2;0;0;1;4;4
2019-11-05 02:45:00;2;0;1;7;1;1;2;5;5
2019-11-05 03:00:00;3;0;0;4;1;4;2;6;6
2019-11-05 03:15:00;0;1;0;3;0;1;0;6;6
2019-11-05 03:30:00;1;1;1;3;1;2;2;3;3
2019-11-05 03:45:00;4;3;0;1;0;6;2;5;5
2019-11-05 04:00:00;5;2;1;6;1;6;2;3;3
2019-11-05 04:15:00;2;4;1;9;4;3;2;6;6
2019-11-05 04:30:00;8;3;3;8;2;8;7;2;2
2019-11-05 04:45:00;13;3;1;19;5;9;7;7;7
2019-11-05 05:00:00;20;9;2;22;6;21;20;3;3
2019-11-05 05:15:00;40;17;6;19;13;31;32;6;6
2019-11-05 05:30:00;52;25;2;31;23;42;45;8;8
2019-11-05 05:45:00;41;19;12;42;28;54;70;14;15
2019-11-05 06:00:00;39;24;11;45;42;61;66;16;15
2019-11-05 06:15:00;50;25;11;44;41;83;105;23;23
2019-11-05 06:30:00;57;35;9;36;24;138;162;21;22
2019-11-05 06:45:00;59;36;10;46;49;145;159;27;26
2019-11-05 07:00:00;74;28;14;38;34;199;208;24;24
2019-11-05 07:15:00;60;34;17;31;44;126;143;17;17
2019-11-05 07:30:00;66;40;22;41;39;144;121;21;21
2019-11-05 07:45:00;79;55;31;41;31;162;163;23;24
2019-11-05 08:00:00;73;52;26;29;33;117;140;19;18
2019-11-05 08:15:00;69;36;17;23;19;126;113;19;19
2019-11-05 08:30:00;55;48;25;36;31;90;103;19;19
2019-11-05 08:45:00;79;53;15;39;32;85;86;15;15
2019-11-05 09:00:00;70;36;14;47;38;59;53;21;21
2019-11-05 09:15:00;56;36;16;46;31;75;80;24;24
2019-11-05 09:30:00;50;36;17;43;34;68;78;24;25
2019-11-05 09:45:00;47;33;14;42;40;60;68;11;10
2019-11-05 10:00:00;63;44;16;47;49;67;68;20;20
2019-11-05 10:15:00;74;39;15;48;41;62;73;21;21
2019-11-05 10:30:00;75;40;19;49;37;59;65;24;24
2019-11-05 10:45:00;73;51;13;44;52;74;65;13;13
2019-11-05 11:00:00;64;37;17;41;41;58;65;20;21
2019-11-05 11:15:00;63;47;23;62;56;62;61;17;17
2019-11-05 11:30:00;69;61;22;56;48;42;47;10;9
2019-11-05 11:45:00;57;49;16;60;54;49;52;16;16
2019-11-05 12:00:00;61;51;21;63;55;60;66;17;17
2019-11-05 12:15:00;85;66;14;67;65;54;63;23;23
2019-11-05 12:30:00;84;56;15;47;47;59;62;15;14
2019-11-05 12:45:00;88;61;21;68;58;38;52;20;20
2019-11-05 13:00:00;94;88;22;52;58;64;70;18;18
2019-11-05 13:15:00;106;107;21;58;67;73;74;19;19
2019-11-05 13:30:00;82;72;14;69;73;83;92;13;13
2019-11-05 13:45:00;93;79;14;58;81;78;77;17;17
2019-11-05 14:00:00;109;75;13;68;66;77;91;7;7
2019-11-05 14:15:00;100;79;18;88;81;63;78;11;11
2019-11-05 14:30:00;92;111;20;94;88;82;97;14;14
2019-11-05 14:45:00;107;109;24;92;95;84;80;19;19
2019-11-05 15:00:00;109;78;26;92;89;79;80;13;14
2019-11-05 15:15:00;110;93;20;73;98;81;85;12;11
2019-11-05 15:30:00;100;110;20;110;89;88;85;18;18
2019-11-05 15:45:00;115;117;22;98;76;87;80;17;19
2019-11-05 16:00:00;141;137;19;88;92;70;77;27;25
2019-11-05 16:15:00;169;158;21;102;91;92;87;32;32
2019-11-05 16:30:00;122;131;13;103;96;98;83;42;41
2019-11-05 16:45:00;136;156;20;98;92;106;80;23;23
2019-11-05 17:00:00;139;121;23;105;92;100;87;23;23
2019-11-05 17:15:00;120;109;19;68;76;100;91;14;15
2019-11-05 17:30:00;130;144;14;82;80;79;80;15;15
2019-11-05 17:45:00;126;94;19;70;63;75;75;20;20
2019-11-05 18:00:00;99;85;19;75;69;82;83;13;13
2019-11-05 18:15:00;92;78;11;67;63;70;64;11;11
2019-11-05 18:30:00;86;62;26;64;51;60;70;11;11
2019-11-05 18:45:00;71;51;15;48;54;72;61;10;11
2019-11-05 19:00:00;75;50;15;46;44;53;59;12;11
2019-11-05 19:15:00;56;39;13;42;36;50;41;14;14
2019-11-05 19:30:00;61;29;8;35;18;39;36;9;9
2019-11-05 19:45:00;48;27;13;40;23;36;40;4;5
2019-11-05 20:00:00;69;37;12;34;27;42;33;5;4
2019-11-05 20:15:00;50;28;7;38;32;36;39;7;7
2019-11-05 20:30:00;49;24;18;25;13;37;30;7;7
2019-11-05 20:45:00;31;18;14;34;20;25;26;5;5
2019-11-05 21:00:00;60;18;13;41;21;29;27;4;4
2019-11-05 21:15:00;43;15;11;46;21;24;19;7;7
2019-11-05 21:30:00;54;19;14;32;25;22;17;6;7
2019-11-05 21:45:00;44;22;9;56;43;20;14;3;2
2019-11-05 22:00:00;37;23;8;82;65;24;39;2;2
2019-11-05 22:15:00;30;10;3;57;36;19;23;8;9
2019-11-05 22:30:00;26;9;5;27;16;19;13;3;2
2019-11-05 22:45:00;28;9;3;12;6;12;8;4;4
2019-11-05 23:00:00;23;6;6;20;7;10;9;1;1
2019-11-05 23:15:00;13;5;1;12;4;17;10;0;0
2019-11-05 23:30:00;15;4;2;8;3;8;3;4;4
2019-11-05 23:45:00;13;6;3;5;3;20;7;1;1
