DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2019-11-09 00:00:00;11;8;2;11;3;15;8;3;3;8;2
2019-11-09 00:15:00;18;15;9;8;3;23;8;1;7;14;1
2019-11-09 00:30:00;21;10;4;10;5;17;13;3;7;11;3
2019-11-09 00:45:00;13;5;7;4;2;19;8;0;4;9;1
2019-11-09 01:00:00;16;4;2;10;4;11;7;1;1;5;3
2019-11-09 01:15:00;14;5;1;4;3;22;12;1;1;2;2
2019-11-09 01:30:00;15;15;4;2;0;9;11;2;1;5;3
2019-11-09 01:45:00;16;15;1;2;2;14;9;2;2;3;0
2019-11-09 02:00:00;12;9;6;5;1;9;5;2;2;8;2
2019-11-09 02:15:00;15;16;2;2;2;6;3;2;2;5;0
2019-11-09 02:30:00;7;5;2;3;1;2;6;2;1;4;1
2019-11-09 02:45:00;7;10;4;0;0;14;8;3;1;4;1
2019-11-09 03:00:00;10;7;0;2;2;8;4;0;2;4;2
2019-11-09 03:15:00;8;8;3;3;2;3;4;1;1;3;0
2019-11-09 03:30:00;6;3;2;2;1;7;5;1;1;2;1
2019-11-09 03:45:00;9;8;0;1;1;7;1;0;0;2;0
2019-11-09 04:00:00;10;5;0;3;2;11;5;1;1;3;2
2019-11-09 04:15:00;5;3;0;1;0;12;6;1;3;4;1
2019-11-09 04:30:00;8;6;3;6;4;10;2;1;0;4;2
2019-11-09 04:45:00;10;7;1;4;6;5;3;4;1;3;1
2019-11-09 05:00:00;14;6;1;4;2;16;9;3;4;3;2
2019-11-09 05:15:00;19;9;7;3;0;20;10;1;1;2;1
2019-11-09 05:30:00;34;26;8;13;4;30;24;4;2;8;6
2019-11-09 05:45:00;46;58;14;5;3;20;12;4;4;5;2
2019-11-09 06:00:00;75;68;13;14;6;25;22;4;5;10;6
2019-11-09 06:15:00;35;31;11;14;6;30;21;3;3;6;4
2019-11-09 06:30:00;24;27;4;16;6;28;21;3;4;8;4
2019-11-09 06:45:00;24;21;5;13;4;22;13;4;5;10;5
2019-11-09 07:00:00;34;27;6;23;6;28;18;7;5;15;6
2019-11-09 07:15:00;30;38;6;21;6;30;18;5;14;19;11
2019-11-09 07:30:00;33;31;7;29;11;35;37;8;8;13;5
2019-11-09 07:45:00;55;36;8;30;8;42;23;9;23;16;5
2019-11-09 08:00:00;48;34;6;35;12;38;23;8;14;25;8
