DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2020-07-07 00:00:00;15;4;3;6;2;0
2020-07-07 00:15:00;17;5;7;8;1;1
2020-07-07 00:30:00;16;5;6;8;1;2
2020-07-07 00:45:00;13;2;9;3;1;1
2020-07-07 01:00:00;0;0;2;6;0;1
2020-07-07 01:15:00;10;0;5;6;2;2
2020-07-07 01:30:00;5;1;4;4;0;0
2020-07-07 01:45:00;7;2;3;3;0;1
2020-07-07 02:00:00;4;0;3;8;0;1
2020-07-07 02:15:00;6;2;3;1;0;1
2020-07-07 02:30:00;6;1;1;6;0;0
2020-07-07 02:45:00;12;3;2;4;1;0
2020-07-07 03:00:00;9;0;2;3;0;2
2020-07-07 03:15:00;2;1;3;0;0;1
2020-07-07 03:30:00;6;2;2;5;0;0
2020-07-07 03:45:00;7;0;1;5;0;0
2020-07-07 04:00:00;8;1;6;2;1;3
2020-07-07 04:15:00;10;1;6;6;1;4
2020-07-07 04:30:00;17;3;7;7;0;10
2020-07-07 04:45:00;37;13;7;16;1;4
2020-07-07 05:00:00;69;41;11;16;4;7
2020-07-07 05:15:00;63;51;18;38;2;10
2020-07-07 05:30:00;96;85;19;59;6;12
2020-07-07 05:45:00;64;67;40;76;1;9
2020-07-07 06:00:00;79;62;44;84;6;14
2020-07-07 06:15:00;103;86;38;79;5;15
2020-07-07 06:30:00;120;122;41;86;7;16
2020-07-07 06:45:00;108;111;51;97;5;28
2020-07-07 07:00:00;123;116;47;67;5;24
2020-07-07 07:15:00;150;140;57;103;4;32
2020-07-07 07:30:00;150;159;77;128;13;39
2020-07-07 07:45:00;152;160;81;124;15;50
2020-07-07 08:00:00;137;134;71;121;12;61
2020-07-07 08:15:00;135;118;79;95;13;36
2020-07-07 08:30:00;131;127;70;96;12;35
2020-07-07 08:45:00;128;103;56;115;13;35
2020-07-07 09:00:00;106;87;62;103;10;32
2020-07-07 09:15:00;133;101;69;97;10;32
2020-07-07 09:30:00;115;95;62;106;9;38
2020-07-07 09:45:00;134;101;81;116;7;34
2020-07-07 10:00:00;124;87;62;101;13;25
2020-07-07 10:15:00;120;77;82;114;11;32
2020-07-07 10:30:00;129;118;72;121;9;33
2020-07-07 10:45:00;136;102;74;160;18;34
2020-07-07 11:00:00;118;88;65;112;19;28
2020-07-07 11:15:00;135;119;84;139;15;35
2020-07-07 11:30:00;127;75;71;135;11;35
2020-07-07 11:45:00;118;111;80;137;15;39
2020-07-07 12:00:00;113;97;90;139;16;42
2020-07-07 12:15:00;120;89;83;125;17;39
2020-07-07 12:30:00;135;106;63;121;16;38
2020-07-07 12:45:00;119;112;92;145;18;39
2020-07-07 13:00:00;129;112;64;128;13;37
2020-07-07 13:15:00;111;109;69;117;8;36
2020-07-07 13:30:00;139;135;83;118;11;38
2020-07-07 13:45:00;135;124;85;152;12;46
2020-07-07 14:00:00;126;110;92;160;11;34
2020-07-07 14:15:00;121;112;126;174;10;40
2020-07-07 14:30:00;134;104;109;185;14;35
2020-07-07 14:45:00;143;116;130;175;17;36
2020-07-07 15:00:00;129;102;88;147;19;42
2020-07-07 15:15:00;141;110;111;160;19;40
2020-07-07 15:30:00;136;100;108;154;15;36
2020-07-07 15:45:00;110;84;89;151;10;31
2020-07-07 16:00:00;130;126;121;165;9;29
2020-07-07 16:15:00;140;118;129;206;17;33
2020-07-07 16:30:00;136;113;136;201;18;57
2020-07-07 16:45:00;148;128;115;201;21;35
2020-07-07 17:00:00;136;113;134;208;19;51
2020-07-07 17:15:00;156;132;115;213;21;42
2020-07-07 17:30:00;150;130;113;197;17;51
2020-07-07 17:45:00;163;117;109;178;21;42
2020-07-07 18:00:00;139;112;90;163;18;42
2020-07-07 18:15:00;136;109;93;163;21;47
2020-07-07 18:30:00;119;100;78;117;16;32
2020-07-07 18:45:00;122;79;66;105;13;37
2020-07-07 19:00:00;92;79;67;100;13;24
2020-07-07 19:15:00;88;70;66;117;18;36
2020-07-07 19:30:00;93;81;55;99;8;31
2020-07-07 19:45:00;98;60;35;78;8;35
2020-07-07 20:00:00;77;53;42;60;3;23
2020-07-07 20:15:00;86;52;65;79;7;12
2020-07-07 20:30:00;83;55;48;56;5;14
2020-07-07 20:45:00;83;61;53;66;5;9
2020-07-07 21:00:00;83;60;39;47;5;14
2020-07-07 21:15:00;86;64;47;61;1;12
2020-07-07 21:30:00;52;41;45;63;3;14
2020-07-07 21:45:00;60;26;52;89;10;13
2020-07-07 22:00:00;48;27;49;100;8;9
2020-07-07 22:15:00;51;22;42;89;5;9
2020-07-07 22:30:00;53;30;17;46;7;11
2020-07-07 22:45:00;41;19;21;33;3;4
2020-07-07 23:00:00;35;9;15;27;2;6
2020-07-07 23:15:00;31;11;14;25;1;1
2020-07-07 23:30:00;21;8;11;23;1;4
