DATUM;1(DA1);2(DA2);3(DB1A);4(DB1B);5(DC1);6(DC2);7(DD2A);8(DD2B);9(DD1);10(DE1);11(DE2);12(DE3);13(DF1);14(DF2);15(DF3);16(TAFG1);17(TAFG2)
2019-08-30 00:00:00;10;8;0;0;20;3;1;1;0;0;10;9;3;22;3;0;0
2019-08-30 00:15:00;14;11;0;0;18;8;0;0;0;0;12;13;7;26;6;0;0
2019-08-30 00:30:00;8;9;0;0;14;6;1;1;0;0;9;8;7;17;6;0;0
2019-08-30 00:45:00;9;4;0;0;13;3;2;2;2;0;8;5;4;16;4;0;0
2019-08-30 01:00:00;9;13;0;0;18;8;2;2;1;0;9;12;8;24;9;0;0
2019-08-30 01:15:00;11;4;0;0;14;3;0;0;0;0;11;4;4;16;4;0;0
2019-08-30 01:30:00;8;4;0;0;7;2;0;0;0;0;8;3;3;9;3;0;0
2019-08-30 01:45:00;6;2;0;0;2;2;2;2;2;0;5;3;2;4;2;0;0
2019-08-30 02:00:00;6;4;0;0;5;2;1;1;0;0;7;3;1;6;2;0;0
2019-08-30 02:15:00;7;3;0;0;2;1;1;1;1;0;6;3;1;3;1;1;0
2019-08-30 02:30:00;10;2;0;0;7;2;1;1;1;0;11;2;2;9;2;0;0
2019-08-30 02:45:00;9;5;0;0;11;3;1;1;1;0;9;5;3;14;3;0;0
2019-08-30 03:00:00;3;3;0;0;12;4;3;2;1;0;2;3;4;15;5;0;0
2019-08-30 03:15:00;6;2;0;0;8;1;0;0;0;0;6;2;1;9;1;0;0
2019-08-30 03:30:00;9;2;0;0;6;5;0;0;0;1;9;2;5;11;5;0;0
2019-08-30 03:45:00;10;7;1;1;11;1;0;0;0;0;9;7;2;11;2;0;0
2019-08-30 04:00:00;13;3;0;0;11;0;1;1;1;0;12;4;0;12;0;0;0
2019-08-30 04:15:00;10;3;1;0;9;4;0;0;0;0;9;3;4;12;4;0;0
2019-08-30 04:30:00;30;5;1;0;16;5;1;1;1;0;28;5;5;23;5;0;0
2019-08-30 04:45:00;28;9;0;1;21;3;5;5;2;2;26;8;3;22;3;0;0
2019-08-30 05:00:00;18;5;1;0;18;8;4;4;2;0;17;7;7;25;7;0;0
2019-08-30 05:15:00;37;30;0;2;32;11;3;3;3;5;31;31;11;40;11;0;0
2019-08-30 05:30:00;46;36;1;0;59;18;6;6;5;1;39;35;20;71;20;0;0
2019-08-30 05:45:00;71;44;2;2;56;18;2;2;3;8;67;37;19;66;17;0;0
2019-08-30 06:00:00;59;36;3;0;52;26;3;3;4;3;53;37;24;76;24;0;0
2019-08-30 06:15:00;66;59;0;0;74;35;3;3;1;2;55;61;34;102;35;0;0
2019-08-30 06:30:00;84;98;0;1;78;49;4;6;0;2;79;92;46;112;46;0;2
2019-08-30 06:45:00;126;148;5;2;87;50;13;14;4;0;101;155;47;124;46;0;2
2019-08-30 07:00:00;109;121;3;1;79;62;7;8;2;0;95;123;57;124;59;0;0
2019-08-30 07:15:00;121;140;2;1;93;69;16;18;8;7;99;145;72;142;69;0;1
2019-08-30 07:30:00;103;164;5;1;88;59;16;16;4;1;90;162;59;130;60;0;0
2019-08-30 07:45:00;150;199;1;1;83;67;9;9;5;2;119;217;65;129;64;0;1
2019-08-30 08:00:00;120;166;1;1;77;43;17;16;6;4;113;165;46;109;44;0;1
2019-08-30 08:15:00;117;155;2;0;78;60;11;12;10;2;103;159;56;120;56;0;0
2019-08-30 08:30:00;103;138;2;0;89;56;15;15;8;3;89;143;53;135;53;0;0
2019-08-30 08:45:00;111;172;4;4;90;60;9;9;6;3;96;177;64;135;61;0;0
2019-08-30 09:00:00;103;128;2;2;98;67;11;11;5;4;92;132;76;142;70;0;0
2019-08-30 09:15:00;115;131;4;0;104;78;13;15;16;4;110;139;81;171;83;0;2
2019-08-30 09:30:00;111;121;2;0;117;75;11;12;10;2;103;126;77;173;75;11;0
2019-08-30 09:45:00;115;110;3;2;121;72;12;12;7;8;91;112;71;166;69;0;0
2019-08-30 10:00:00;108;104;3;0;103;68;21;23;12;4;97;111;70;156;68;0;9
2019-08-30 10:15:00;117;102;3;0;119;93;20;19;11;2;115;110;106;185;104;0;4
2019-08-30 10:30:00;107;107;7;2;124;81;15;15;10;7;104;105;80;180;81;1;0
2019-08-30 10:45:00;122;127;4;2;129;95;19;19;7;5;112;133;105;198;96;0;0
2019-08-30 11:00:00;95;125;3;3;111;71;20;18;7;5;86;127;62;165;64;0;3
2019-08-30 11:15:00;120;122;5;1;138;88;15;16;10;2;112;130;96;200;92;0;3
2019-08-30 11:30:00;126;117;2;1;138;96;18;17;7;2;118;120;100;201;101;3;3
2019-08-30 11:45:00;119;130;0;1;136;102;17;18;9;0;101;130;110;211;107;1;0
2019-08-30 12:00:00;135;140;6;2;174;115;26;26;23;3;120;146;121;259;119;1;10
2019-08-30 12:15:00;113;137;6;1;160;108;16;16;14;4;105;140;108;239;109;0;1
2019-08-30 12:30:00;111;136;3;4;156;107;25;24;11;8;97;148;106;220;103;0;0
2019-08-30 12:45:00;134;133;4;2;154;108;32;32;15;5;108;147;108;219;105;1;2
2019-08-30 13:00:00;117;138;0;4;180;108;37;39;19;5;112;149;114;249;116;1;0
2019-08-30 13:15:00;123;151;1;0;176;119;31;32;16;3;109;164;118;264;118;0;0
2019-08-30 13:30:00;130;140;2;0;170;110;19;20;5;3;120;152;110;257;110;2;0
2019-08-30 13:45:00;149;129;3;2;187;142;27;28;10;4;131;136;133;275;138;0;3
2019-08-30 14:00:00;110;118;4;1;238;152;32;32;10;3;102;116;148;323;153;0;1
2019-08-30 14:15:00;123;147;1;0;212;139;42;43;19;3;112;159;135;295;136;0;13
2019-08-30 14:30:00;113;112;3;0;239;153;29;29;18;3;104;118;138;328;140;0;13
2019-08-30 14:45:00;116;118;1;0;236;150;43;43;23;2;113;118;156;334;154;1;0
2019-08-30 15:00:00;122;141;2;0;211;162;37;37;17;1;106;144;166;309;168;2;0
2019-08-30 15:15:00;139;124;2;0;216;144;40;42;25;7;133;140;142;303;147;0;25
