2020-06-24 00:00:00;0;0
2020-06-24 00:15:00;0;0
2020-06-24 00:30:00;0;0
2020-06-24 00:45:00;0;0
2020-06-24 01:00:00;0;0
2020-06-24 01:15:00;0;0
2020-06-24 01:30:00;0;0
2020-06-24 01:45:00;0;0
2020-06-24 02:00:00;0;0
2020-06-24 02:15:00;0;0
2020-06-24 02:30:00;0;0
2020-06-24 02:45:00;0;0
2020-06-24 03:00:00;0;0
2020-06-24 03:15:00;0;0
2020-06-24 03:30:00;0;0
2020-06-24 03:45:00;0;0
2020-06-24 04:00:00;0;0
2020-06-24 04:15:00;0;0
2020-06-24 04:30:00;0;0
2020-06-24 04:45:00;0;0
2020-06-24 05:00:00;0;0
2020-06-24 05:15:00;0;0
2020-06-24 05:30:00;4;0
2020-06-24 05:45:00;5;0
2020-06-24 06:00:00;3;0
2020-06-24 06:15:00;5;3
2020-06-24 06:30:00;12;4
2020-06-24 06:45:00;8;3
2020-06-24 07:00:00;9;1
2020-06-24 07:15:00;10;2
2020-06-24 07:30:00;14;3
2020-06-24 07:45:00;19;2
2020-06-24 08:00:00;17;1
2020-06-24 08:15:00;12;3
2020-06-24 08:30:00;12;0
2020-06-24 08:45:00;11;1
2020-06-24 09:00:00;12;5
2020-06-24 09:15:00;16;1
2020-06-24 09:30:00;10;4
2020-06-24 09:45:00;19;16
2020-06-24 10:00:00;15;8
2020-06-24 10:15:00;16;1
2020-06-24 10:30:00;15;5
2020-06-24 10:45:00;11;4
2020-06-24 11:00:00;16;1
2020-06-24 11:15:00;18;9
2020-06-24 11:30:00;21;1
2020-06-24 11:45:00;20;1
2020-06-24 12:00:00;16;5
2020-06-24 12:15:00;18;2
2020-06-24 12:30:00;19;11
2020-06-24 12:45:00;15;3
2020-06-24 13:00:00;15;6
2020-06-24 13:15:00;20;0
2020-06-24 13:30:00;24;7
2020-06-24 13:45:00;17;5
2020-06-24 14:00:00;18;4
2020-06-24 14:15:00;17;2
2020-06-24 14:30:00;19;8
2020-06-24 14:45:00;23;2
2020-06-24 15:00:00;18;6
2020-06-24 15:15:00;19;7
2020-06-24 15:30:00;18;19
2020-06-24 15:45:00;19;4
2020-06-24 16:00:00;21;6
2020-06-24 16:15:00;25;3
2020-06-24 16:30:00;16;5
2020-06-24 16:45:00;18;5
2020-06-24 17:00:00;21;2
2020-06-24 17:15:00;24;5
2020-06-24 17:30:00;23;6
2020-06-24 17:45:00;20;10
2020-06-24 18:00:00;24;8
2020-06-24 18:15:00;22;17
2020-06-24 18:30:00;20;11
2020-06-24 18:45:00;18;9
2020-06-24 19:00:00;18;4
2020-06-24 19:15:00;14;6
2020-06-24 19:30:00;19;9
2020-06-24 19:45:00;9;6
2020-06-24 20:00:00;15;9
2020-06-24 20:15:00;12;2
2020-06-24 20:30:00;8;3
2020-06-24 20:45:00;12;3
2020-06-24 21:00:00;4;4
2020-06-24 21:15:00;9;0
2020-06-24 21:30:00;3;1
2020-06-24 21:45:00;10;2
2020-06-24 22:00:00;13;8
2020-06-24 22:15:00;6;0
2020-06-24 22:30:00;1;1
2020-06-24 22:45:00;4;14
2020-06-24 23:00:00;0;0
2020-06-24 23:15:00;0;0
2020-06-24 23:30:00;0;0
2020-06-24 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
