DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(TAA);9(TAC);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-10-01 00:00:00;10;0;0;0;12;0;0;0;0;0;0;0;0
2020-10-01 00:15:00;5;0;0;0;14;0;0;0;0;0;0;0;0
2020-10-01 00:30:00;8;0;0;0;11;0;0;0;0;0;0;0;0
2020-10-01 00:45:00;6;0;0;0;16;0;0;0;0;0;0;0;0
2020-10-01 01:00:00;3;0;0;0;10;0;0;0;0;0;0;0;0
2020-10-01 01:15:00;3;0;0;0;12;0;0;0;0;0;0;0;0
2020-10-01 01:30:00;10;0;0;0;6;0;0;0;0;0;0;0;0
2020-10-01 01:45:00;8;0;0;1;5;0;0;0;0;0;0;0;0
2020-10-01 02:00:00;5;0;1;2;5;0;0;0;0;0;0;0;0
2020-10-01 02:15:00;10;0;0;0;3;1;0;0;0;0;0;0;0
2020-10-01 02:30:00;6;0;0;1;6;0;0;0;0;0;0;0;0
2020-10-01 02:45:00;8;0;0;0;2;0;0;0;0;0;0;0;0
2020-10-01 03:00:00;4;0;1;1;4;0;0;0;0;0;0;0;0
2020-10-01 03:15:00;5;1;1;0;8;0;0;0;0;0;0;0;0
2020-10-01 03:30:00;4;1;0;0;5;1;0;0;0;0;0;0;0
2020-10-01 03:45:00;5;0;0;0;5;0;0;0;0;0;0;0;0
2020-10-01 04:00:00;6;1;0;0;6;0;0;0;0;0;0;0;0
2020-10-01 04:15:00;11;1;0;0;6;0;0;0;0;0;0;0;0
2020-10-01 04:30:00;12;1;0;1;9;0;0;0;0;0;0;0;0
2020-10-01 04:45:00;24;1;0;0;12;1;0;0;0;0;0;0;0
2020-10-01 05:00:00;29;1;0;1;24;0;0;0;0;0;0;0;0
2020-10-01 05:15:00;32;1;0;3;24;0;0;0;0;0;0;0;0
2020-10-01 05:30:00;76;1;0;4;47;1;0;0;0;0;0;0;0
2020-10-01 05:45:00;69;1;1;0;66;0;0;0;0;0;0;0;0
2020-10-01 06:00:00;74;3;4;1;75;0;0;0;0;0;0;0;0
2020-10-01 06:15:00;96;3;2;6;83;0;0;0;0;0;0;0;0
2020-10-01 06:30:00;118;1;2;7;97;0;0;4;26;0;0;0;0
2020-10-01 06:45:00;114;3;3;4;98;1;0;1;1;0;0;0;0
2020-10-01 07:00:00;128;3;5;7;98;0;0;9;16;0;1;0;0
2020-10-01 07:15:00;171;8;6;7;97;0;0;2;23;0;0;0;0
2020-10-01 07:30:00;33;4;0;2;16;0;0;0;0;0;0;0;0
2020-10-01 07:45:00;157;6;6;11;106;0;0;0;9;0;0;0;0
2020-10-01 08:00:00;149;12;13;5;111;0;0;24;7;0;0;0;0
2020-10-01 08:15:00;146;7;6;11;115;1;0;0;14;0;0;0;0
