DATUM;1(DA1);2(DA2);3(DA3);4(DC4);5(DC1);6(DC2);7(DD1);8(DD2);9(DE1);10(DE2);11(DF1);12(DH1);13(DB1)
2020-10-15 00:00:00;1;2;0;0;3;2;3;1;2;1;0;0;0
2020-10-15 00:15:00;4;2;0;0;5;7;2;1;0;0;0;0;0
2020-10-15 00:30:00;1;0;0;0;4;3;1;2;1;0;13;0;0
2020-10-15 00:45:00;1;2;0;0;3;7;3;3;0;0;0;0;0
2020-10-15 01:00:00;0;0;0;0;1;2;1;0;0;0;0;0;0
2020-10-15 01:15:00;2;1;0;0;3;3;2;1;1;0;0;0;0
2020-10-15 01:30:00;2;0;0;0;1;2;3;2;1;0;0;0;0
2020-10-15 01:45:00;1;1;0;0;1;1;1;1;0;0;39;0;0
2020-10-15 02:00:00;1;0;0;0;0;0;2;0;0;0;0;0;0
2020-10-15 02:15:00;2;2;0;0;3;2;1;1;0;0;0;0;0
2020-10-15 02:30:00;0;1;0;0;4;1;0;1;0;0;0;0;0
2020-10-15 02:45:00;0;1;0;0;1;1;2;1;2;2;0;0;0
2020-10-15 03:00:00;1;3;0;0;5;4;1;0;0;0;0;0;0
2020-10-15 03:15:00;1;0;0;0;2;1;1;0;0;0;533;0;0
2020-10-15 03:30:00;1;0;0;0;2;3;1;0;3;3;0;0;0
2020-10-15 03:45:00;2;0;0;0;0;1;4;2;1;1;0;0;0
2020-10-15 04:00:00;1;1;0;0;4;4;0;1;1;0;0;0;0
2020-10-15 04:15:00;1;0;0;0;2;2;1;0;0;0;1;0;0
2020-10-15 04:30:00;3;2;0;2;7;6;4;2;6;2;2;0;0
2020-10-15 04:45:00;1;3;1;0;5;6;6;3;4;0;0;0;0
2020-10-15 05:00:00;1;4;2;0;11;11;20;15;1;3;1;0;0
2020-10-15 05:15:00;2;0;0;0;12;13;35;24;9;3;3;0;0
2020-10-15 05:30:00;6;5;1;0;20;21;50;44;16;4;0;1;0
2020-10-15 05:45:00;7;5;0;1;30;34;48;42;33;9;5;1;0
2020-10-15 06:00:00;15;15;2;1;37;42;40;37;27;9;1449;1;1
2020-10-15 06:15:00;16;20;1;1;28;35;50;44;30;10;4;0;3
2020-10-15 06:30:00;11;11;3;4;50;55;67;70;34;20;3;6;1
2020-10-15 06:45:00;12;12;1;3;46;44;78;79;48;19;4;4;1
2020-10-15 07:00:00;24;19;2;4;42;46;76;64;61;29;65;2;2
2020-10-15 07:15:00;21;15;1;4;53;56;91;74;97;59;26;1;2
