DATUM;1(DA1);2(DB1);3(DC1);4(DD1);5(TARDB);6(TARDD);7(TAFGA);8(TAFBA);9(TAFBB);10(TAFGC);11(TAFBC);12(TAFBD)
2020-08-14 00:00:00;11;0;6;0;0;0;0;0;0;0;0;0
2020-08-14 00:15:00;21;0;15;0;0;0;0;0;0;1;0;0
2020-08-14 00:30:00;8;0;9;0;0;0;0;0;0;0;0;0
2020-08-14 00:45:00;14;0;12;0;0;0;0;0;0;0;0;0
2020-08-14 01:00:00;6;0;5;0;0;0;0;0;0;0;0;0
2020-08-14 01:15:00;3;0;3;0;0;0;0;0;0;0;0;0
2020-08-14 01:30:00;4;0;5;0;0;0;0;0;0;0;0;0
2020-08-14 01:45:00;3;0;4;0;0;0;0;0;0;0;0;0
2020-08-14 02:00:00;3;0;4;0;0;0;0;0;0;0;0;0
2020-08-14 02:15:00;7;0;8;0;0;0;0;0;0;0;0;0
2020-08-14 02:30:00;2;0;4;0;0;0;0;0;0;0;0;0
2020-08-14 02:45:00;2;0;2;0;0;0;0;0;0;0;0;0
2020-08-14 03:00:00;3;0;4;0;0;0;0;0;0;0;0;0
2020-08-14 03:15:00;3;0;7;0;0;0;0;0;0;0;0;0
2020-08-14 03:30:00;2;0;5;0;0;0;0;0;0;0;0;0
2020-08-14 03:45:00;2;0;5;0;0;0;0;0;0;0;0;0
2020-08-14 04:00:00;6;0;5;0;0;0;0;0;0;0;0;0
2020-08-14 04:15:00;3;0;5;0;0;0;0;0;0;0;0;0
2020-08-14 04:30:00;2;0;9;0;0;0;0;0;0;0;0;0
2020-08-14 04:45:00;4;0;11;0;0;0;0;0;0;0;0;0
2020-08-14 05:00:00;7;0;20;0;0;0;0;0;0;0;0;0
2020-08-14 05:15:00;7;0;48;0;0;0;0;0;0;0;0;0
2020-08-14 05:30:00;11;0;73;0;0;0;0;0;0;0;0;0
2020-08-14 05:45:00;20;0;79;0;0;0;0;0;0;0;0;0
2020-08-14 06:00:00;29;0;79;0;0;0;0;0;0;0;0;0
2020-08-14 06:15:00;18;0;110;0;6;0;0;0;0;0;0;0
2020-08-14 06:30:00;25;0;129;0;3;0;0;0;0;2;0;0
2020-08-14 06:45:00;30;0;123;0;3;2;0;0;0;0;0;0
2020-08-14 07:00:00;29;0;107;0;6;0;0;0;0;1;0;0
2020-08-14 07:15:00;48;0;117;0;10;1;0;0;0;0;0;0
2020-08-14 07:30:00;45;0;155;0;10;0;0;0;0;0;0;0
2020-08-14 07:45:00;59;0;121;0;5;2;0;0;0;3;0;0
2020-08-14 08:00:00;50;0;125;0;9;1;0;0;0;3;0;0
2020-08-14 08:15:00;63;0;129;0;3;1;0;0;0;2;0;0
2020-08-14 08:30:00;59;0;135;0;5;0;0;0;0;3;0;0
2020-08-14 08:45:00;74;0;135;0;5;1;0;0;0;3;0;0
2020-08-14 09:00:00;79;0;140;0;5;3;0;0;0;3;2;0
2020-08-14 09:15:00;82;0;121;0;7;0;0;0;0;2;0;0
2020-08-14 09:30:00;84;0;156;0;4;2;0;0;0;2;0;0
2020-08-14 09:45:00;77;0;132;0;9;2;0;0;0;0;0;0
2020-08-14 10:00:00;80;0;138;0;4;2;0;0;0;7;0;0
2020-08-14 10:15:00;77;0;124;0;5;3;0;0;0;4;0;0
2020-08-14 10:30:00;73;0;113;0;4;2;0;0;0;2;2;0
2020-08-14 10:45:00;95;0;152;0;5;1;0;0;0;2;0;0
2020-08-14 11:00:00;132;0;125;0;5;3;0;0;0;4;0;0
2020-08-14 11:15:00;117;0;104;0;5;6;0;0;0;7;22;0
2020-08-14 11:30:00;106;0;111;0;7;3;0;0;0;1;0;0
2020-08-14 11:45:00;122;0;102;0;2;5;0;0;0;5;6;0
2020-08-14 12:00:00;150;0;111;0;7;4;0;0;0;1;0;0
2020-08-14 12:15:00;145;0;108;0;4;4;0;0;0;3;0;0
2020-08-14 12:30:00;158;0;106;0;4;5;0;0;0;3;1;0
2020-08-14 12:45:00;177;0;105;0;8;3;0;0;0;0;1;0
2020-08-14 13:00:00;180;0;119;0;6;5;0;0;0;7;3;0
2020-08-14 13:15:00;144;0;122;0;0;4;0;0;0;7;0;0
2020-08-14 13:30:00;153;0;106;0;4;3;0;0;0;3;0;0
2020-08-14 13:45:00;157;0;117;0;4;5;0;0;0;4;0;0
2020-08-14 14:00:00;133;0;112;0;0;9;0;0;0;0;0;0
2020-08-14 14:15:00;171;0;116;0;1;6;0;0;0;4;1;0
2020-08-14 14:30:00;122;0;137;0;6;4;0;0;0;6;3;0
2020-08-14 14:45:00;141;0;104;0;3;6;0;0;0;8;4;0
2020-08-14 15:00:00;132;0;110;0;3;5;0;0;0;5;1;0
2020-08-14 15:15:00;151;0;120;0;7;8;0;0;0;3;5;0
2020-08-14 15:30:00;150;0;110;0;6;9;0;0;0;0;0;0
2020-08-14 15:45:00;101;0;115;0;3;7;0;0;0;2;1;0
2020-08-14 16:00:00;150;0;116;0;3;6;0;0;0;3;0;0
2020-08-14 16:15:00;129;0;117;0;2;2;0;0;0;2;0;0
2020-08-14 16:30:00;130;0;107;0;1;5;0;0;0;0;0;0
2020-08-14 16:45:00;128;0;132;0;4;4;0;0;0;3;0;0
2020-08-14 17:00:00;116;0;98;0;3;5;0;0;0;8;1;0
2020-08-14 17:15:00;133;0;108;0;3;1;0;0;0;4;0;0
2020-08-14 17:30:00;124;0;95;0;5;3;0;0;0;1;0;0
2020-08-14 17:45:00;132;0;136;0;5;3;0;0;0;2;1;0
2020-08-14 18:00:00;116;0;116;0;4;5;0;0;0;3;3;0
2020-08-14 18:15:00;133;0;112;0;3;5;0;0;0;2;0;0
2020-08-14 18:30:00;127;0;93;0;2;1;0;0;0;4;0;0
2020-08-14 18:45:00;114;0;100;0;4;1;0;0;0;4;1;0
2020-08-14 19:00:00;115;0;87;0;2;1;0;0;0;3;0;0
2020-08-14 19:15:00;77;0;66;0;6;0;0;0;0;3;0;0
2020-08-14 19:30:00;85;0;68;0;7;2;0;0;0;2;3;0
2020-08-14 19:45:00;67;0;88;0;1;4;0;0;0;0;0;0
2020-08-14 20:00:00;92;0;67;0;4;2;0;0;0;3;2;0
2020-08-14 20:15:00;82;0;66;0;5;2;0;0;0;0;0;0
2020-08-14 20:30:00;69;0;62;0;1;1;0;0;0;2;0;0
2020-08-14 20:45:00;62;0;46;0;1;0;0;0;0;0;0;0
2020-08-14 21:00:00;66;0;59;0;0;1;0;0;0;0;0;0
2020-08-14 21:15:00;50;0;52;0;0;0;0;0;0;2;2;0
2020-08-14 21:30:00;72;0;39;0;0;0;0;0;0;0;0;0
2020-08-14 21:45:00;44;0;42;0;0;0;0;0;0;0;0;0
2020-08-14 22:00:00;41;0;31;0;0;0;0;0;0;0;0;0
2020-08-14 22:15:00;25;0;27;0;0;0;0;0;0;0;0;0
2020-08-14 22:30:00;41;0;26;0;0;0;0;0;0;0;0;0
