DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(DF1);10(DF2);11(D11RES);12(D12RES);13(D13RES);14(D14RES)
2020-07-07 00:00:00;2;2;11;0;4;3;3;0;0;5;0;0;0;0
2020-07-07 00:15:00;7;9;7;3;5;2;2;0;1;4;0;0;0;0
2020-07-07 00:30:00;1;5;11;2;5;1;5;1;4;2;0;0;0;0
2020-07-07 00:45:00;3;0;11;0;3;3;0;1;3;2;0;0;0;0
2020-07-07 01:00:00;2;3;8;2;6;8;2;0;2;1;0;0;0;0
2020-07-07 01:15:00;1;1;2;0;5;5;3;0;0;2;0;0;0;0
2020-07-07 01:30:00;1;1;1;0;4;5;2;1;2;1;0;0;0;0
2020-07-07 01:45:00;0;3;2;0;7;3;4;0;2;2;0;0;0;0
2020-07-07 02:00:00;0;3;0;0;6;2;1;0;1;1;0;0;0;0
2020-07-07 02:15:00;1;4;7;0;5;2;1;0;2;4;0;0;0;0
2020-07-07 02:30:00;3;0;3;0;3;4;1;1;1;3;0;0;0;0
2020-07-07 02:45:00;1;4;13;0;3;2;0;0;1;3;0;0;0;0
2020-07-07 03:00:00;0;1;4;0;3;6;3;0;1;7;0;0;0;0
2020-07-07 03:15:00;1;1;3;0;5;4;1;0;0;2;0;0;0;0
2020-07-07 03:30:00;3;1;5;0;3;1;1;0;3;3;0;0;0;0
2020-07-07 03:45:00;2;3;3;0;4;2;1;0;3;0;0;0;0;0
2020-07-07 04:00:00;2;3;9;1;5;4;1;0;2;2;0;0;0;0
2020-07-07 04:15:00;1;2;4;2;7;5;0;2;3;5;0;0;0;0
2020-07-07 04:30:00;5;7;10;1;4;5;1;0;3;5;0;0;0;0
2020-07-07 04:45:00;12;17;9;1;5;6;4;2;4;12;0;0;0;0
2020-07-07 05:00:00;32;41;12;5;12;5;4;3;11;12;0;0;0;0
2020-07-07 05:15:00;77;89;37;11;10;12;7;1;8;10;0;0;0;0
2020-07-07 05:30:00;71;52;40;25;17;29;11;4;15;9;0;0;0;0
2020-07-07 05:45:00;71;55;42;19;25;27;19;2;43;49;0;0;0;0
2020-07-07 06:00:00;63;37;39;29;26;29;17;6;41;65;0;0;0;0
2020-07-07 06:15:00;103;55;58;36;36;50;32;12;39;52;0;0;0;0
2020-07-07 06:30:00;100;62;63;47;35;48;28;8;29;38;0;0;0;0
2020-07-07 06:45:00;96;59;75;62;38;52;26;8;24;24;0;0;0;0
2020-07-07 07:00:00;99;63;67;51;60;44;45;21;20;19;0;0;0;0
2020-07-07 07:15:00;109;57;78;61;44;73;45;21;29;40;0;0;0;0
2020-07-07 07:30:00;123;88;93;70;61;71;57;28;49;57;0;0;0;0
2020-07-07 07:45:00;100;86;84;67;51;48;55;28;42;33;0;0;0;0
2020-07-07 08:00:00;107;64;80;49;54;58;39;21;48;55;0;0;0;0
2020-07-07 08:15:00;85;56;72;54;48;72;39;17;35;53;0;0;0;0
2020-07-07 08:30:00;78;47;89;54;52;56;39;18;36;41;0;0;0;0
2020-07-07 08:45:00;60;39;65;42;45;54;31;17;43;33;0;0;0;0
2020-07-07 09:00:00;45;26;61;30;51;52;32;15;30;28;0;0;0;0
2020-07-07 09:15:00;52;34;90;36;56;55;36;17;28;36;0;0;0;0
2020-07-07 09:30:00;54;37;84;39;73;72;36;16;37;42;0;0;0;0
2020-07-07 09:45:00;36;24;71;33;54;63;30;17;42;44;0;0;0;0
2020-07-07 10:00:00;50;46;100;45;64;50;33;18;32;41;0;0;0;0
2020-07-07 10:15:00;52;38;98;48;56;59;38;22;48;34;0;0;0;0
2020-07-07 10:30:00;53;37;96;35;70;64;39;16;43;45;0;0;0;0
2020-07-07 10:45:00;48;42;89;38;82;47;37;15;40;49;0;0;0;0
2020-07-07 11:00:00;53;40;94;45;79;67;36;14;44;42;0;0;0;0
2020-07-07 11:15:00;47;53;109;47;56;45;38;12;44;48;0;0;0;0
2020-07-07 11:30:00;50;38;82;51;58;64;50;21;54;51;0;0;0;0
2020-07-07 11:45:00;57;46;86;51;79;51;31;20;44;45;0;0;0;0
2020-07-07 12:00:00;52;34;90;44;84;55;35;12;49;52;0;0;0;0
2020-07-07 12:15:00;53;48;70;44;71;59;37;10;51;48;0;0;0;0
2020-07-07 12:30:00;53;47;86;48;64;60;34;19;42;42;0;0;0;0
2020-07-07 12:45:00;72;46;73;47;63;52;28;18;51;41;0;0;0;0
2020-07-07 13:00:00;73;53;86;61;70;69;27;17;57;56;0;0;0;0
2020-07-07 13:15:00;84;74;97;60;60;55;39;18;52;48;0;0;0;0
2020-07-07 13:30:00;90;58;71;49;49;51;33;17;42;52;0;0;0;0
2020-07-07 13:45:00;102;79;101;51;67;70;41;23;52;57;0;0;0;0
2020-07-07 14:00:00;68;47;74;47;71;57;27;11;53;57;0;0;0;0
2020-07-07 14:15:00;69;48;86;57;69;64;38;16;91;83;0;0;0;0
2020-07-07 14:30:00;52;40;75;49;58;65;33;17;85;87;0;0;0;0
2020-07-07 14:45:00;55;41;99;49;63;71;35;18;64;72;0;0;0;0
2020-07-07 15:00:00;74;47;65;33;79;76;45;20;75;72;0;0;0;0
2020-07-07 15:15:00;50;48;87;40;61;62;40;19;81;77;0;0;0;0
2020-07-07 15:30:00;52;37;76;42;73;64;43;27;61;60;0;0;0;0
2020-07-07 15:45:00;66;47;85;49;82;73;33;17;75;71;0;0;0;0
2020-07-07 16:00:00;62;37;84;49;79;79;39;21;72;65;0;0;0;0
2020-07-07 16:15:00;57;43;96;63;73;69;40;22;82;75;0;0;0;0
2020-07-07 16:30:00;64;47;87;52;72;64;39;19;65;63;0;0;0;0
2020-07-07 16:45:00;48;36;79;48;78;75;33;18;70;67;0;0;0;0
2020-07-07 17:00:00;72;45;113;64;97;90;40;26;64;67;0;0;0;0
2020-07-07 17:15:00;57;41;102;61;73;69;40;16;67;55;0;0;0;0
2020-07-07 17:30:00;62;49;89;65;76;74;33;19;53;59;0;0;0;0
2020-07-07 17:45:00;56;38;82;54;86;80;44;15;59;71;0;0;0;0
2020-07-07 18:00:00;65;43;94;54;77;68;47;16;60;65;0;0;0;0
2020-07-07 18:15:00;68;40;93;47;63;71;29;10;73;63;0;0;0;0
2020-07-07 18:30:00;50;33;81;38;71;64;37;11;48;49;0;0;0;0
2020-07-07 18:45:00;54;34;73;34;70;63;31;15;43;64;0;0;0;0
2020-07-07 19:00:00;54;43;74;31;66;65;25;17;42;47;0;0;0;0
2020-07-07 19:15:00;38;32;60;30;58;46;26;13;40;37;0;0;0;0
2020-07-07 19:30:00;40;37;61;20;55;48;21;6;36;29;0;0;0;0
2020-07-07 19:45:00;37;28;45;12;43;32;17;6;31;27;0;0;0;0
2020-07-07 20:00:00;41;33;59;20;67;54;31;4;21;27;0;0;0;0
2020-07-07 20:15:00;39;41;54;24;43;27;24;9;34;35;0;0;0;0
2020-07-07 20:30:00;31;35;57;16;44;44;22;10;28;38;0;0;0;0
2020-07-07 20:45:00;49;33;38;13;35;32;17;7;20;21;0;0;0;0
2020-07-07 21:00:00;63;57;52;22;25;22;16;7;22;22;0;0;0;0
2020-07-07 21:15:00;61;63;47;22;39;27;14;9;25;19;0;0;0;0
2020-07-07 21:30:00;32;42;38;17;21;19;14;5;19;25;0;0;0;0
2020-07-07 21:45:00;32;25;30;14;23;28;13;3;46;45;0;0;0;0
2020-07-07 22:00:00;33;29;37;12;36;30;17;6;68;78;0;0;0;0
2020-07-07 22:15:00;30;20;31;12;23;23;10;3;51;44;0;0;0;0
