DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2020-07-02 00:00:00;5;7;1;3;12;7;1;0;10;0;0
2020-07-02 00:15:00;9;10;1;0;9;6;0;0;7;0;0
2020-07-02 00:30:00;4;6;2;0;10;9;0;0;11;0;0
2020-07-02 00:45:00;10;12;4;2;5;5;0;0;5;0;0
2020-07-02 01:00:00;4;4;0;0;10;8;0;0;6;0;0
2020-07-02 01:15:00;5;5;0;0;8;4;0;0;4;0;0
2020-07-02 01:30:00;7;6;0;1;7;3;0;0;3;0;0
2020-07-02 01:45:00;3;4;1;0;5;2;0;0;3;0;0
2020-07-02 02:00:00;10;10;1;0;7;3;0;0;5;0;0
2020-07-02 02:15:00;6;6;0;0;6;2;0;0;5;0;0
2020-07-02 02:30:00;9;7;0;0;7;4;0;0;4;0;0
2020-07-02 02:45:00;7;6;0;0;6;2;0;0;3;0;0
2020-07-02 03:00:00;7;11;2;1;5;6;0;0;7;0;0
2020-07-02 03:15:00;6;5;1;0;7;6;0;0;7;0;0
2020-07-02 03:30:00;7;7;1;0;3;3;0;0;2;0;0
2020-07-02 03:45:00;7;7;2;0;2;3;0;0;4;0;0
2020-07-02 04:00:00;11;12;0;2;9;7;1;0;9;0;0
2020-07-02 04:15:00;15;11;1;1;4;6;2;0;5;1;0
2020-07-02 04:30:00;13;13;0;0;10;8;0;0;9;0;0
2020-07-02 04:45:00;28;17;1;1;15;6;0;0;12;0;0
2020-07-02 05:00:00;32;27;3;2;31;15;0;0;17;0;0
2020-07-02 05:15:00;39;32;2;1;31;17;0;0;21;0;0
2020-07-02 05:30:00;68;68;11;1;49;27;0;0;35;0;0
2020-07-02 05:45:00;54;78;15;6;62;31;4;0;36;0;0
2020-07-02 06:00:00;65;79;14;4;87;38;2;0;50;0;0
2020-07-02 06:15:00;75;84;27;9;82;46;5;0;52;0;0
2020-07-02 06:30:00;98;121;23;11;130;88;5;0;96;0;39
2020-07-02 06:45:00;93;122;18;6;124;103;11;0;101;2;12
2020-07-02 07:00:00;74;96;16;8;136;149;9;0;153;0;17
2020-07-02 07:15:00;62;109;7;9;120;133;6;0;140;2;8
2020-07-02 07:30:00;83;133;10;4;123;126;10;0;133;1;2
2020-07-02 07:45:00;98;133;12;9;115;110;6;0;125;2;1
2020-07-02 08:00:00;90;111;17;8;90;104;14;0;105;3;3
2020-07-02 08:15:00;64;116;11;5;88;89;7;0;94;6;3
2020-07-02 08:30:00;98;108;11;13;85;88;8;0;92;5;3
2020-07-02 08:45:00;80;81;6;13;88;93;5;0;110;2;4
2020-07-02 09:00:00;82;98;14;11;93;69;6;0;73;6;8
2020-07-02 09:15:00;80;91;17;9;87;79;10;0;80;3;1
2020-07-02 09:30:00;88;83;10;4;104;80;5;0;86;2;4
2020-07-02 09:45:00;89;98;13;12;97;76;9;0;83;9;0
2020-07-02 10:00:00;85;91;14;5;101;72;7;0;79;10;1
2020-07-02 10:15:00;89;83;3;9;79;74;9;0;79;6;2
2020-07-02 10:30:00;105;90;12;14;102;90;9;0;95;10;0
2020-07-02 10:45:00;90;115;14;12;99;101;6;0;105;7;14
2020-07-02 11:00:00;94;109;13;9;106;99;8;0;108;8;19
2020-07-02 11:15:00;67;115;16;11;105;107;12;0;104;7;6
2020-07-02 11:30:00;59;113;10;9;82;92;7;0;102;3;5
2020-07-02 11:45:00;77;154;19;14;94;88;10;0;87;12;5
2020-07-02 12:00:00;81;102;8;8;94;84;7;0;93;3;6
2020-07-02 12:15:00;89;97;11;8;96;91;5;0;104;3;4
2020-07-02 12:30:00;90;95;9;11;95;96;4;0;99;4;3
2020-07-02 12:45:00;82;111;14;9;95;98;11;0;107;1;34
2020-07-02 13:00:00;93;109;8;13;88;99;8;0;104;6;0
2020-07-02 13:15:00;95;98;12;11;97;90;9;0;98;10;10
2020-07-02 13:30:00;83;108;13;12;96;98;11;0;113;6;5
2020-07-02 13:45:00;114;125;15;11;99;90;11;0;96;7;4
2020-07-02 14:00:00;85;112;10;10;104;87;5;0;92;5;2
2020-07-02 14:15:00;73;99;15;13;104;106;8;0;114;9;7
2020-07-02 14:30:00;96;116;11;22;104;115;10;0;116;6;1
2020-07-02 14:45:00;89;122;14;11;117;114;8;0;119;8;5
2020-07-02 15:00:00;116;126;17;19;115;121;9;0;125;12;3
2020-07-02 15:15:00;86;135;14;19;118;122;12;0;122;13;2
2020-07-02 15:30:00;118;159;20;30;109;108;8;0;119;11;43
2020-07-02 15:45:00;89;131;20;30;137;140;7;0;142;10;11
2020-07-02 16:00:00;109;147;12;24;130;138;7;0;143;14;4
2020-07-02 16:15:00;102;143;10;38;119;127;13;0;133;18;15
2020-07-02 16:30:00;108;151;13;41;139;152;7;0;151;9;16
2020-07-02 16:45:00;102;140;22;58;128;162;8;0;158;16;21
2020-07-02 17:00:00;101;169;22;35;136;139;6;0;142;20;21
2020-07-02 17:15:00;95;135;12;18;131;159;14;0;159;6;16
2020-07-02 17:30:00;98;135;12;24;125;138;7;0;137;9;14
2020-07-02 17:45:00;95;138;15;18;122;124;6;0;128;4;34
2020-07-02 18:00:00;91;129;12;13;116;129;4;0;129;6;5
2020-07-02 18:15:00;76;121;4;210;118;125;8;0;125;2;4
2020-07-02 18:30:00;85;102;27;9;105;109;6;0;112;3;9
2020-07-02 18:45:00;58;76;6;24;91;97;4;0;92;1;23
2020-07-02 19:00:00;68;70;5;9;92;90;2;0;90;0;2
2020-07-02 19:15:00;57;66;8;4;82;88;6;0;81;0;1
2020-07-02 19:30:00;43;59;6;7;63;54;2;0;57;4;0
2020-07-02 19:45:00;46;61;9;4;77;68;0;0;75;2;4
2020-07-02 20:00:00;35;43;2;4;73;57;6;0;53;1;5
2020-07-02 20:15:00;46;39;1;4;47;53;1;0;56;1;2
2020-07-02 20:30:00;28;44;7;3;56;39;2;0;39;0;0
2020-07-02 20:45:00;32;33;6;1;35;24;0;0;24;0;0
2020-07-02 21:00:00;32;40;4;1;56;30;0;0;37;0;0
2020-07-02 21:15:00;38;41;2;2;37;27;1;0;30;0;0
2020-07-02 21:30:00;47;50;4;2;40;30;1;0;32;0;0
2020-07-02 21:45:00;38;40;2;0;26;19;1;0;16;0;0
2020-07-02 22:00:00;42;34;4;5;30;36;2;0;38;0;0
2020-07-02 22:15:00;36;28;4;1;31;27;1;0;28;0;0
2020-07-02 22:30:00;31;31;2;3;40;31;1;0;33;0;0
2020-07-02 22:45:00;27;24;1;0;19;16;0;0;16;0;0
2020-07-02 23:00:00;32;27;2;1;43;31;2;0;31;0;0
2020-07-02 23:15:00;20;11;0;1;18;13;1;0;14;0;0
2020-07-02 23:30:00;17;17;2;0;16;11;0;0;17;0;0
