2020-05-20 00:00:00;1;0;0;262;5
2020-05-20 00:15:00;2;2;2;14;0
2020-05-20 00:30:00;1;0;0;555;1
2020-05-20 00:45:00;1;0;1;294;0
2020-05-20 01:00:00;0;0;0;532;1
2020-05-20 01:15:00;2;0;0;3;1
2020-05-20 01:30:00;0;0;0;0;1
2020-05-20 01:45:00;1;0;0;794;1
2020-05-20 02:00:00;1;0;3;535;0
2020-05-20 02:15:00;0;0;0;789;0
2020-05-20 02:30:00;1;0;0;263;1
2020-05-20 02:45:00;1;0;0;552;2
2020-05-20 03:00:00;0;0;0;314;1
2020-05-20 03:15:00;0;0;0;773;2
2020-05-20 03:30:00;1;0;0;255;3
2020-05-20 03:45:00;4;0;0;279;0
2020-05-20 04:00:00;1;0;0;8;0
2020-05-20 04:15:00;1;1;1;255;0
2020-05-20 04:30:00;0;0;0;513;2
2020-05-20 04:45:00;2;0;0;3;2
2020-05-20 05:00:00;1;0;2;257;2
2020-05-20 05:15:00;3;0;1;24;2
2020-05-20 05:30:00;6;1;1;274;6
2020-05-20 05:45:00;9;1;2;524;15
2020-05-20 06:00:00;17;4;3;4;12
2020-05-20 06:15:00;34;6;6;19;24
2020-05-20 06:30:00;24;8;6;22;34
2020-05-20 06:45:00;39;5;5;518;48
2020-05-20 07:00:00;40;9;8;264;67
2020-05-20 07:15:00;39;11;10;258;87
2020-05-20 07:30:00;87;11;9;24;113
2020-05-20 07:45:00;64;15;16;35;66
2020-05-20 08:00:00;46;19;10;22;62
2020-05-20 08:15:00;37;10;15;24;61
2020-05-20 08:30:00;47;12;15;24;45
2020-05-20 08:45:00;40;19;15;25;62
2020-05-20 09:00:00;42;28;10;26;38
2020-05-20 09:15:00;34;7;22;31;64
2020-05-20 09:30:00;31;28;17;522;52
2020-05-20 09:45:00;38;14;22;13;67
2020-05-20 10:00:00;37;14;16;41;72
2020-05-20 10:15:00;37;15;22;34;45
2020-05-20 10:30:00;35;11;18;273;67
2020-05-20 10:45:00;36;12;20;273;67
2020-05-20 11:00:00;53;14;30;30;64
2020-05-20 11:15:00;48;16;21;299;58
2020-05-20 11:30:00;46;11;18;30;65
2020-05-20 11:45:00;41;21;17;343;76
2020-05-20 12:00:00;50;8;16;292;50
2020-05-20 12:15:00;41;8;24;18;63
2020-05-20 12:30:00;51;6;19;272;71
2020-05-20 12:45:00;66;14;21;311;75
2020-05-20 13:00:00;63;8;28;285;75
2020-05-20 13:15:00;70;8;19;258;59
2020-05-20 13:30:00;59;11;16;518;65
2020-05-20 13:45:00;46;9;19;9;62
2020-05-20 14:00:00;50;14;20;271;60
2020-05-20 14:15:00;59;7;24;263;62
2020-05-20 14:30:00;41;6;18;281;63
2020-05-20 14:45:00;35;9;15;254;66
2020-05-20 15:00:00;40;6;21;39;53
2020-05-20 15:15:00;46;10;20;25;54
2020-05-20 15:30:00;47;6;20;274;61
2020-05-20 15:45:00;48;10;15;31;82
2020-05-20 16:00:00;45;5;23;27;55
2020-05-20 16:15:00;45;5;13;29;66
2020-05-20 16:30:00;53;12;27;809;68
2020-05-20 16:45:00;51;11;23;850;77
2020-05-20 17:00:00;46;10;16;866;84
2020-05-20 17:15:00;55;7;23;1532;91
2020-05-20 17:30:00;41;14;15;347;75
2020-05-20 17:45:00;43;8;18;321;58
2020-05-20 18:00:00;41;6;20;360;68
2020-05-20 18:15:00;47;7;23;13;69
2020-05-20 18:30:00;28;9;13;270;49
2020-05-20 18:45:00;32;4;13;817;39
2020-05-20 19:00:00;27;8;18;572;39
2020-05-20 19:15:00;28;5;8;1064;38
2020-05-20 19:30:00;20;4;8;586;31
2020-05-20 19:45:00;23;3;10;1087;24
2020-05-20 20:00:00;23;6;22;592;22
2020-05-20 20:15:00;23;5;14;824;23
2020-05-20 20:30:00;22;4;5;821;29
2020-05-20 20:45:00;5;1;2;621;13
2020-05-20 21:00:00;17;6;8;849;12
2020-05-20 21:15:00;8;2;6;568;19
2020-05-20 21:30:00;15;0;1;845;10
2020-05-20 21:45:00;14;0;0;771;11
2020-05-20 22:00:00;7;3;6;1016;15
2020-05-20 22:15:00;5;2;4;790;9
2020-05-20 22:30:00;5;0;4;1278;10
2020-05-20 22:45:00;6;1;2;838;7
2020-05-20 23:00:00;4;2;4;1304;7
2020-05-20 23:15:00;9;0;2;782;3
2020-05-20 23:30:00;10;1;2;348;10
2020-05-20 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
