DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(TA);28(DD1)
2020-07-02 00:00:00;12;16;0;0;0;18;11;0;0
2020-07-02 00:15:00;20;13;1;0;0;17;9;0;0
2020-07-02 00:30:00;11;8;0;0;0;21;8;0;2
2020-07-02 00:45:00;16;9;0;0;1;9;3;0;0
2020-07-02 01:00:00;5;10;0;0;0;16;8;0;0
2020-07-02 01:15:00;8;8;0;0;0;12;10;0;0
2020-07-02 01:30:00;10;11;0;0;0;10;6;0;0
2020-07-02 01:45:00;11;3;1;0;0;6;3;0;0
2020-07-02 02:00:00;16;4;0;0;0;8;3;0;0
2020-07-02 02:15:00;8;0;0;1;0;7;2;0;0
2020-07-02 02:30:00;16;8;0;0;0;5;3;0;0
2020-07-02 02:45:00;5;1;0;0;0;2;0;0;0
2020-07-02 03:00:00;9;6;1;0;0;6;5;0;0
2020-07-02 03:15:00;10;1;0;0;0;9;3;0;0
2020-07-02 03:30:00;8;4;0;0;0;12;5;0;0
2020-07-02 03:45:00;6;4;0;0;1;11;4;0;0
2020-07-02 04:00:00;12;5;0;0;0;11;6;0;0
2020-07-02 04:15:00;10;9;0;1;1;10;5;0;0
2020-07-02 04:30:00;20;9;0;0;0;26;8;0;2
2020-07-02 04:45:00;23;11;1;1;0;45;18;0;0
2020-07-02 05:00:00;41;31;1;0;3;114;80;0;0
2020-07-02 05:15:00;46;27;0;1;0;185;148;0;3
2020-07-02 05:30:00;71;68;2;1;2;228;163;0;3
2020-07-02 05:45:00;119;123;3;0;3;159;120;0;3
2020-07-02 06:00:00;177;175;2;4;2;151;114;0;4
2020-07-02 06:15:00;125;125;3;0;5;165;148;0;6
2020-07-02 06:30:00;93;109;5;3;7;198;198;2;6
2020-07-02 06:45:00;88;98;14;1;9;195;204;5;2
2020-07-02 07:00:00;93;95;4;13;15;171;192;5;2
2020-07-02 07:15:00;91;98;8;5;17;214;235;5;7
2020-07-02 07:30:00;111;103;6;10;14;208;234;7;60
2020-07-02 07:45:00;119;125;10;12;20;226;237;2;2
2020-07-02 08:00:00;114;119;14;14;10;181;195;6;0
2020-07-02 08:15:00;111;126;8;8;9;168;197;42;1
2020-07-02 08:30:00;108;102;9;16;15;148;175;5;4
2020-07-02 08:45:00;109;101;10;15;18;137;165;11;0
2020-07-02 09:00:00;104;117;14;24;22;102;130;5;0
2020-07-02 09:15:00;109;119;15;25;17;111;146;14;0
2020-07-02 09:30:00;95;95;13;21;18;114;161;5;0
2020-07-02 09:45:00;103;87;7;20;14;100;139;5;0
2020-07-02 10:00:00;98;119;23;26;16;111;135;10;2
2020-07-02 10:15:00;109;110;14;23;16;108;115;7;0
2020-07-02 10:30:00;121;125;18;28;17;105;152;7;1
2020-07-02 10:45:00;114;122;17;34;26;108;151;10;1
2020-07-02 11:00:00;125;137;20;29;23;109;145;2;1
2020-07-02 11:15:00;139;130;16;31;14;101;133;4;1
2020-07-02 11:30:00;116;136;14;24;18;102;123;6;0
2020-07-02 11:45:00;133;147;8;29;13;113;136;1;2
2020-07-02 12:00:00;118;120;6;27;17;121;125;3;2
2020-07-02 12:15:00;139;171;11;22;6;117;129;6;0
2020-07-02 12:30:00;125;141;7;11;14;146;153;3;1
2020-07-02 12:45:00;128;132;22;21;27;120;144;8;0
