DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(TAC);6(DEG12);7(DEG13);8(DEG14);9(DEG15)
2020-04-26 00:00:00;3;1;0;5;0;8;1;0;0
2020-04-26 00:15:00;7;1;0;3;0;14;1;0;0
2020-04-26 00:30:00;11;0;0;3;0;12;1;0;0
2020-04-26 00:45:00;5;2;0;8;0;14;0;0;0
2020-04-26 01:00:00;5;0;0;8;0;12;1;0;0
2020-04-26 01:15:00;2;0;0;7;0;13;1;0;0
2020-04-26 01:30:00;4;0;0;1;0;12;1;0;0
2020-04-26 01:45:00;2;0;0;2;0;14;1;0;0
2020-04-26 02:00:00;0;0;0;2;0;12;0;0;0
2020-04-26 02:15:00;5;2;0;2;0;14;1;0;0
2020-04-26 02:30:00;0;0;0;0;0;12;1;0;0
2020-04-26 02:45:00;2;0;0;0;0;13;1;0;0
2020-04-26 03:00:00;2;0;0;0;0;12;1;0;0
2020-04-26 03:15:00;0;2;0;2;0;14;0;0;0
2020-04-26 03:30:00;1;0;0;1;0;12;1;0;0
2020-04-26 03:45:00;1;2;0;3;0;14;1;0;0
2020-04-26 04:00:00;1;0;0;0;0;12;1;0;0
2020-04-26 04:15:00;1;1;1;0;0;14;1;0;0
2020-04-26 04:30:00;0;0;0;2;0;12;0;0;0
2020-04-26 04:45:00;2;2;0;2;0;13;1;0;0
2020-04-26 05:00:00;0;0;0;0;0;12;1;0;0
2020-04-26 05:15:00;0;1;0;3;0;14;1;0;0
2020-04-26 05:30:00;3;1;0;9;0;12;1;0;0
2020-04-26 05:45:00;9;1;0;2;0;14;0;0;0
2020-04-26 06:00:00;5;0;0;6;0;12;1;0;0
2020-04-26 06:15:00;6;2;0;7;0;13;1;0;0
2020-04-26 06:30:00;2;0;0;7;0;12;1;0;0
2020-04-26 06:45:00;3;4;1;8;0;14;1;0;0
2020-04-26 07:00:00;4;0;0;5;0;12;0;0;0
2020-04-26 07:15:00;8;1;0;10;0;14;1;0;0
2020-04-26 07:30:00;9;5;1;10;0;12;1;0;0
2020-04-26 07:45:00;4;3;0;11;0;14;1;0;0
2020-04-26 08:00:00;7;1;0;8;0;12;1;0;0
2020-04-26 08:15:00;11;2;2;15;0;13;0;0;0
2020-04-26 08:30:00;8;4;2;16;0;12;1;0;0
2020-04-26 08:45:00;17;4;1;14;0;14;1;0;0
2020-04-26 09:00:00;18;3;1;11;0;12;1;0;0
2020-04-26 09:15:00;21;9;1;20;0;14;1;0;0
2020-04-26 09:30:00;23;3;3;11;0;12;0;0;0
2020-04-26 09:45:00;29;5;3;30;0;13;1;0;0
2020-04-26 10:00:00;28;6;2;23;0;12;1;0;0
2020-04-26 10:15:00;28;4;0;29;0;14;1;0;0
2020-04-26 10:30:00;32;2;0;28;0;12;1;0;0
2020-04-26 10:45:00;28;3;1;40;0;14;1;0;0
2020-04-26 11:00:00;35;4;2;24;0;12;0;0;0
2020-04-26 11:15:00;31;5;3;36;0;14;1;0;0
2020-04-26 11:30:00;39;5;1;20;0;12;1;0;0
2020-04-26 11:45:00;42;6;2;39;0;13;1;0;0
2020-04-26 12:00:00;31;5;4;27;0;12;0;0;0
2020-04-26 12:15:00;43;6;3;39;8;14;1;0;0
2020-04-26 12:30:00;31;4;1;29;0;12;1;0;0
2020-04-26 12:45:00;45;11;2;45;0;14;1;0;0
2020-04-26 13:00:00;48;1;1;37;0;12;1;0;0
2020-04-26 13:15:00;52;5;2;44;0;13;1;0;0
2020-04-26 13:30:00;43;2;2;41;0;12;0;0;0
2020-04-26 13:45:00;50;10;3;54;0;14;1;0;0
2020-04-26 14:00:00;38;8;3;48;0;12;1;0;0
2020-04-26 14:15:00;56;7;4;59;3;14;1;0;0
2020-04-26 14:30:00;46;11;3;43;2;12;0;0;0
2020-04-26 14:45:00;51;7;5;60;0;14;1;0;0
2020-04-26 15:00:00;40;8;5;45;0;12;1;0;0
2020-04-26 15:15:00;48;13;2;58;1;13;1;0;0
2020-04-26 15:30:00;44;10;6;48;0;12;1;0;0
2020-04-26 15:45:00;58;6;3;57;0;14;1;0;0
2020-04-26 16:00:00;38;6;0;55;0;12;0;0;0
2020-04-26 16:15:00;51;7;5;54;0;14;1;0;0
2020-04-26 16:30:00;58;5;1;42;0;12;1;0;0
2020-04-26 16:45:00;51;5;6;59;0;13;1;0;0
2020-04-26 17:00:00;45;5;3;42;0;12;0;0;0
2020-04-26 17:15:00;58;13;3;54;0;14;1;0;0
2020-04-26 17:30:00;42;14;1;66;0;12;1;0;0
2020-04-26 17:45:00;42;12;3;52;0;14;1;0;0
2020-04-26 18:00:00;45;14;1;64;0;12;1;0;0
2020-04-26 18:15:00;50;8;2;57;0;14;0;0;0
2020-04-26 18:30:00;38;5;0;31;0;12;1;0;0
2020-04-26 18:45:00;40;7;1;46;0;13;1;0;0
2020-04-26 19:00:00;43;4;3;49;0;12;1;0;0
2020-04-26 19:15:00;54;11;2;46;0;14;1;0;0
2020-04-26 19:30:00;43;10;0;58;0;12;0;0;0
2020-04-26 19:45:00;45;11;2;51;0;14;1;0;0
2020-04-26 20:00:00;43;10;2;32;0;12;1;0;0
2020-04-26 20:15:00;38;8;1;36;0;13;1;0;0
2020-04-26 20:30:00;24;7;2;22;0;12;0;0;0
2020-04-26 20:45:00;31;4;2;33;0;14;1;0;0
2020-04-26 21:00:00;20;4;2;19;0;12;1;0;0
2020-04-26 21:15:00;20;4;0;24;0;14;1;0;0
2020-04-26 21:30:00;15;0;2;15;0;12;1;0;0
2020-04-26 21:45:00;19;6;1;23;0;14;1;0;0
2020-04-26 22:00:00;22;6;0;25;0;12;0;0;0
2020-04-26 22:15:00;17;3;1;16;0;13;1;0;0
2020-04-26 22:30:00;7;1;0;9;0;12;1;0;0
2020-04-26 22:45:00;10;3;0;9;0;14;1;0;0
2020-04-26 23:00:00;7;1;0;8;0;12;0;0;0
2020-04-26 23:15:00;9;1;0;3;0;14;1;0;0
2020-04-26 23:30:00;7;4;2;6;0;12;1;0;0
2020-04-26 23:45:00;6;0;0;7;0;13;1;0;0
