DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFGB);10(TAFBB)
2020-04-19 00:00:00;6;1;6;1;0;2;3;1;0;0
2020-04-19 00:15:00;4;4;3;0;0;2;2;2;0;0
2020-04-19 00:30:00;4;3;4;0;0;0;0;0;0;0
2020-04-19 00:45:00;2;3;3;0;0;2;1;2;0;0
2020-04-19 01:00:00;0;0;1;0;0;0;1;2;0;0
2020-04-19 01:15:00;1;2;2;0;0;0;0;2;0;0
2020-04-19 01:30:00;0;1;0;2;0;0;2;0;0;0
2020-04-19 01:45:00;2;3;2;0;0;0;1;1;0;0
2020-04-19 02:00:00;0;0;1;0;0;0;0;0;0;0
2020-04-19 02:15:00;3;4;1;0;0;0;0;1;0;0
2020-04-19 02:30:00;0;0;0;0;0;0;0;0;0;0
2020-04-19 02:45:00;2;2;1;0;0;0;0;0;0;0
2020-04-19 03:00:00;2;1;0;0;0;0;0;0;0;0
2020-04-19 03:15:00;4;3;1;0;0;0;1;2;0;0
2020-04-19 03:30:00;1;3;2;0;0;0;0;0;0;0
2020-04-19 03:45:00;0;0;1;0;0;0;0;0;0;0
2020-04-19 04:00:00;2;3;1;1;0;0;0;0;0;0
2020-04-19 04:15:00;2;2;1;0;0;0;0;1;0;0
2020-04-19 04:30:00;0;0;1;0;0;0;0;0;0;0
2020-04-19 04:45:00;0;0;1;0;0;0;0;0;0;0
2020-04-19 05:00:00;0;0;0;0;0;0;0;0;0;0
2020-04-19 05:15:00;1;1;0;0;0;0;0;1;0;0
2020-04-19 05:30:00;2;1;2;0;0;0;0;1;0;0
2020-04-19 05:45:00;4;6;2;1;0;0;1;1;0;0
2020-04-19 06:00:00;3;3;1;0;1;0;0;2;0;0
2020-04-19 06:15:00;4;5;3;1;0;0;0;2;0;0
2020-04-19 06:30:00;3;1;0;0;0;0;0;1;0;0
2020-04-19 06:45:00;4;5;2;0;0;0;0;2;0;0
2020-04-19 07:00:00;4;1;2;0;0;0;0;0;0;0
2020-04-19 07:15:00;3;3;1;1;0;0;0;0;0;0
2020-04-19 07:30:00;4;2;3;0;0;0;0;1;0;0
2020-04-19 07:45:00;7;8;2;1;0;0;1;0;0;0
2020-04-19 08:00:00;1;5;4;2;0;0;1;0;0;0
2020-04-19 08:15:00;7;8;7;1;0;0;0;1;0;0
2020-04-19 08:30:00;5;5;3;0;0;0;0;2;0;0
2020-04-19 08:45:00;6;10;6;1;0;0;0;4;0;0
2020-04-19 09:00:00;6;6;5;1;0;0;1;0;0;0
2020-04-19 09:15:00;9;7;8;1;0;0;3;0;0;0
2020-04-19 09:30:00;9;11;13;1;0;0;0;1;0;0
2020-04-19 09:45:00;14;11;11;3;0;0;1;3;0;0
2020-04-19 10:00:00;11;12;9;2;0;0;1;6;0;0
2020-04-19 10:15:00;15;10;11;1;0;0;0;10;0;0
2020-04-19 10:30:00;18;17;13;5;0;0;1;5;0;0
2020-04-19 10:45:00;10;13;11;3;1;0;1;3;0;0
2020-04-19 11:00:00;15;15;12;4;2;1;2;2;2;0
2020-04-19 11:15:00;31;24;12;3;0;1;0;6;0;0
2020-04-19 11:30:00;13;14;23;2;0;0;0;5;0;0
2020-04-19 11:45:00;17;16;17;5;0;0;2;3;0;0
2020-04-19 12:00:00;16;19;16;3;0;0;0;2;0;0
2020-04-19 12:15:00;22;14;9;0;2;0;2;7;0;0
2020-04-19 12:30:00;20;16;14;6;0;0;2;1;0;0
2020-04-19 12:45:00;16;7;9;3;0;0;0;7;0;0
2020-04-19 13:00:00;22;16;11;0;0;0;1;5;2;0
2020-04-19 13:15:00;15;13;9;1;0;2;0;4;0;0
2020-04-19 13:30:00;22;18;13;1;0;0;2;3;0;0
2020-04-19 13:45:00;14;19;13;3;0;0;0;5;0;0
2020-04-19 14:00:00;17;19;17;2;0;0;0;4;0;0
2020-04-19 14:15:00;26;24;16;1;1;0;2;7;0;0
2020-04-19 14:30:00;18;16;8;1;1;0;0;5;0;0
2020-04-19 14:45:00;24;23;14;4;0;0;1;5;0;0
2020-04-19 15:00:00;19;12;14;0;1;0;2;3;0;0
2020-04-19 15:15:00;20;16;14;2;4;2;1;5;0;0
2020-04-19 15:30:00;20;19;17;3;0;0;1;7;0;0
2020-04-19 15:45:00;20;12;17;1;1;0;2;5;0;0
2020-04-19 16:00:00;21;20;10;2;0;0;0;1;0;0
2020-04-19 16:15:00;22;20;12;5;1;0;1;7;0;0
2020-04-19 16:30:00;26;16;21;5;0;0;1;4;0;0
2020-04-19 16:45:00;14;16;24;2;3;1;2;8;0;0
2020-04-19 17:00:00;19;20;21;3;0;1;1;4;0;0
2020-04-19 17:15:00;18;18;23;5;2;0;4;11;0;0
2020-04-19 17:30:00;15;13;21;2;0;0;1;2;0;0
2020-04-19 17:45:00;19;15;16;7;4;1;3;9;0;0
2020-04-19 18:00:00;22;17;20;3;2;0;2;7;0;0
2020-04-19 18:15:00;24;23;12;3;1;0;2;6;0;0
2020-04-19 18:30:00;19;24;16;5;2;0;1;12;1;0
2020-04-19 18:45:00;14;15;17;1;3;1;1;8;0;0
2020-04-19 19:00:00;11;10;16;4;1;1;5;5;0;0
2020-04-19 19:15:00;18;21;23;8;2;2;1;4;0;0
2020-04-19 19:30:00;22;12;8;5;1;0;1;3;0;0
2020-04-19 19:45:00;12;9;12;1;0;0;2;0;0;0
2020-04-19 20:00:00;21;21;16;4;0;0;0;10;1;2
2020-04-19 20:15:00;18;19;12;3;0;0;1;8;0;0
2020-04-19 20:30:00;8;11;9;2;0;0;0;6;0;0
2020-04-19 20:45:00;9;13;8;3;0;0;0;2;0;0
2020-04-19 21:00:00;7;8;8;2;3;4;2;2;0;0
2020-04-19 21:15:00;8;10;8;5;1;0;3;2;0;0
2020-04-19 21:30:00;8;7;9;0;1;0;0;4;0;0
2020-04-19 21:45:00;10;12;16;4;1;0;1;2;0;0
2020-04-19 22:00:00;5;7;7;2;0;0;1;4;0;0
2020-04-19 22:15:00;3;3;6;2;3;0;2;2;0;0
2020-04-19 22:30:00;8;7;2;0;0;2;2;4;0;0
2020-04-19 22:45:00;7;6;3;0;0;0;0;0;0;0
2020-04-19 23:00:00;3;3;4;0;0;1;2;6;0;0
2020-04-19 23:15:00;6;6;7;3;4;0;0;0;0;0
2020-04-19 23:30:00;2;5;5;2;0;0;1;3;0;0
2020-04-19 23:45:00;4;6;4;0;0;0;0;2;0;0
