DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFGB);10(TAFBB)
2020-04-25 00:00:00;2;5;6;3;0;0;0;0;0;0
2020-04-25 00:15:00;7;3;5;1;1;0;0;1;0;0
2020-04-25 00:30:00;3;6;4;0;1;2;1;3;0;0
2020-04-25 00:45:00;3;3;1;1;0;0;0;4;0;0
2020-04-25 01:00:00;3;2;1;0;0;0;0;0;0;0
2020-04-25 01:15:00;3;1;3;3;0;0;0;2;0;0
2020-04-25 01:30:00;1;4;4;0;0;0;0;3;0;0
2020-04-25 01:45:00;3;2;0;0;0;0;0;2;0;0
2020-04-25 02:00:00;1;2;4;2;1;0;0;0;0;0
2020-04-25 02:15:00;3;2;2;2;0;0;0;1;0;0
2020-04-25 02:30:00;4;3;1;0;0;0;0;1;0;0
2020-04-25 02:45:00;0;0;1;0;0;0;0;1;0;0
2020-04-25 03:00:00;0;0;0;0;0;0;0;1;0;0
2020-04-25 03:15:00;0;1;2;1;0;0;0;0;0;0
2020-04-25 03:30:00;4;3;1;0;1;0;0;0;0;0
2020-04-25 03:45:00;0;4;4;2;0;0;0;0;0;0
2020-04-25 04:00:00;1;1;0;0;0;0;0;0;0;0
2020-04-25 04:15:00;1;0;1;1;0;0;0;0;0;0
2020-04-25 04:30:00;2;3;2;0;0;0;0;2;0;0
2020-04-25 04:45:00;3;2;0;0;0;0;0;1;0;0
2020-04-25 05:00:00;2;1;3;0;0;0;0;0;0;0
2020-04-25 05:15:00;4;6;2;0;0;0;0;2;0;0
2020-04-25 05:30:00;2;5;6;1;0;0;1;0;0;0
2020-04-25 05:45:00;4;10;5;1;0;0;1;0;0;0
2020-04-25 06:00:00;10;10;5;1;1;1;1;1;0;0
2020-04-25 06:15:00;9;10;8;3;0;0;3;2;0;0
2020-04-25 06:30:00;6;13;11;2;0;0;1;3;0;0
2020-04-25 06:45:00;8;13;10;0;0;0;1;0;0;0
2020-04-25 07:00:00;12;19;8;1;1;0;1;0;0;0
2020-04-25 07:15:00;11;19;11;0;1;3;3;0;0;0
2020-04-25 07:30:00;15;19;20;2;1;0;1;0;0;0
2020-04-25 07:45:00;13;20;22;2;1;2;3;3;1;0
2020-04-25 08:00:00;14;19;15;1;1;3;1;1;0;0
2020-04-25 08:15:00;8;23;19;2;1;0;3;2;0;0
2020-04-25 08:30:00;21;25;23;2;1;1;2;1;3;0
2020-04-25 08:45:00;17;23;26;2;1;2;2;2;1;0
2020-04-25 09:00:00;19;23;25;4;0;1;3;3;0;0
2020-04-25 09:15:00;21;22;40;3;1;3;2;3;3;0
2020-04-25 09:30:00;28;36;25;11;3;4;3;4;4;21
2020-04-25 09:45:00;37;45;36;6;2;3;2;9;0;0
2020-04-25 10:00:00;32;52;42;3;3;1;5;7;1;0
2020-04-25 10:15:00;36;39;53;6;1;3;2;4;0;0
2020-04-25 10:30:00;25;40;63;4;4;2;3;3;1;0
2020-04-25 10:45:00;29;49;43;3;0;3;3;5;1;2
2020-04-25 11:00:00;32;43;46;2;6;6;5;5;3;0
2020-04-25 11:15:00;27;38;48;2;4;5;7;3;0;0
2020-04-25 11:30:00;22;49;57;4;5;3;7;7;1;0
2020-04-25 11:45:00;31;41;68;0;7;5;3;10;1;1
2020-04-25 12:00:00;42;56;63;5;5;4;5;10;0;0
2020-04-25 12:15:00;23;39;50;5;1;1;3;6;2;3
2020-04-25 12:30:00;29;51;67;5;5;5;4;8;1;0
2020-04-25 12:45:00;28;41;59;2;4;6;4;7;1;14
2020-04-25 13:00:00;31;47;65;7;2;4;4;1;2;13
2020-04-25 13:15:00;34;43;52;4;3;4;6;7;0;0
2020-04-25 13:30:00;29;40;54;0;2;2;4;11;1;1
2020-04-25 13:45:00;37;39;64;3;3;2;0;7;7;1
2020-04-25 14:00:00;36;49;66;3;6;5;10;9;0;0
2020-04-25 14:15:00;37;55;55;5;2;1;4;11;0;0
2020-04-25 14:30:00;30;45;51;4;2;3;3;6;1;14
2020-04-25 14:45:00;31;57;41;7;2;2;2;7;0;0
2020-04-25 15:00:00;29;34;53;8;4;4;5;8;0;3
2020-04-25 15:15:00;30;45;51;6;5;6;3;8;3;5
2020-04-25 15:30:00;30;37;43;5;6;5;4;3;8;6
2020-04-25 15:45:00;23;45;49;5;0;2;5;8;0;0
2020-04-25 16:00:00;39;47;70;10;4;4;1;6;6;0
2020-04-25 16:15:00;28;54;50;9;2;3;3;13;1;0
2020-04-25 16:30:00;31;46;63;7;4;6;3;7;2;10
2020-04-25 16:45:00;33;43;54;6;2;4;4;13;0;2
2020-04-25 17:00:00;32;40;61;5;4;3;6;6;4;22
2020-04-25 17:15:00;31;39;60;11;5;3;5;9;4;2
2020-04-25 17:30:00;23;38;58;7;1;2;4;10;2;0
2020-04-25 17:45:00;28;46;51;7;8;5;5;9;0;0
2020-04-25 18:00:00;30;40;46;6;5;5;3;9;1;11
2020-04-25 18:15:00;27;32;52;5;4;6;2;5;4;18
2020-04-25 18:30:00;25;36;53;4;8;6;3;7;4;29
2020-04-25 18:45:00;16;36;49;7;3;6;3;6;0;0
2020-04-25 19:00:00;22;36;44;12;6;6;5;8;1;0
2020-04-25 19:15:00;23;32;56;8;8;3;11;9;1;5
2020-04-25 19:30:00;14;24;58;2;2;1;2;10;2;23
2020-04-25 19:45:00;17;26;58;1;1;1;2;7;0;4
2020-04-25 20:00:00;8;17;40;3;0;1;2;6;1;0
2020-04-25 20:15:00;9;9;21;2;1;1;0;6;1;0
2020-04-25 20:30:00;9;10;10;1;1;0;1;4;0;0
2020-04-25 20:45:00;7;10;10;2;3;0;0;11;0;0
2020-04-25 21:00:00;9;7;12;1;1;2;2;5;0;0
2020-04-25 21:15:00;7;9;17;1;0;0;0;0;0;0
2020-04-25 21:30:00;19;19;13;5;1;0;0;9;0;0
2020-04-25 21:45:00;15;13;10;5;0;1;1;4;0;0
2020-04-25 22:00:00;9;11;12;5;0;1;3;2;0;0
2020-04-25 22:15:00;6;6;7;1;0;0;1;2;0;0
2020-04-25 22:30:00;7;9;8;1;0;0;0;3;0;0
2020-04-25 22:45:00;9;8;8;2;2;0;1;3;0;0
2020-04-25 23:00:00;5;7;9;2;1;2;0;4;0;0
2020-04-25 23:15:00;4;4;6;3;1;2;0;4;0;0
2020-04-25 23:30:00;3;5;7;1;0;0;1;1;0;0
2020-04-25 23:45:00;6;7;6;0;1;1;0;2;0;0
