DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(DC3);10(DD1);11(DE1)
2020-04-27 00:00:00;2;2;0;1;0;1;10;1;0;1;0
2020-04-27 00:15:00;12;4;1;4;1;4;9;2;1;4;0
2020-04-27 00:30:00;3;4;0;1;0;1;9;2;0;0;0
2020-04-27 00:45:00;4;1;0;0;0;1;8;1;0;0;0
2020-04-27 01:00:00;9;4;2;0;0;0;3;1;0;2;0
2020-04-27 01:15:00;1;4;0;1;0;1;9;3;0;0;0
2020-04-27 01:30:00;2;1;0;1;0;1;7;1;0;0;0
2020-04-27 01:45:00;4;4;0;2;1;2;3;0;0;1;0
2020-04-27 02:00:00;0;2;0;1;0;1;4;2;0;1;0
2020-04-27 02:15:00;5;7;1;0;0;0;7;1;0;1;0
2020-04-27 02:30:00;4;1;0;0;0;0;6;2;0;0;0
2020-04-27 02:45:00;3;3;0;1;0;1;6;1;0;0;0
2020-04-27 03:00:00;5;1;1;0;0;0;3;1;0;0;0
2020-04-27 03:15:00;2;3;0;0;0;0;9;0;0;0;0
2020-04-27 03:30:00;6;2;0;0;0;0;5;1;0;0;0
2020-04-27 03:45:00;4;3;0;0;0;0;9;4;0;0;0
2020-04-27 04:00:00;3;5;1;4;0;4;8;4;0;0;0
2020-04-27 04:15:00;3;4;1;1;0;3;11;0;0;1;0
2020-04-27 04:30:00;9;5;1;0;0;1;17;4;0;0;0
2020-04-27 04:45:00;5;11;4;1;0;3;25;6;0;2;0
2020-04-27 05:00:00;23;13;5;1;0;4;46;26;0;4;0
2020-04-27 05:15:00;30;24;16;2;0;3;77;36;0;2;1
2020-04-27 05:30:00;44;28;29;8;2;17;91;83;0;4;0
2020-04-27 05:45:00;42;23;14;14;5;24;88;70;0;0;0
2020-04-27 06:00:00;59;35;22;17;3;20;83;51;0;6;0
2020-04-27 06:15:00;54;37;29;23;7;30;100;80;1;4;0
2020-04-27 06:30:00;63;34;34;24;11;35;106;103;1;9;1
2020-04-27 06:45:00;77;41;44;34;7;46;115;109;0;5;1
2020-04-27 07:00:00;58;32;30;35;11;43;83;97;0;7;0
2020-04-27 07:15:00;68;44;25;56;18;77;93;107;0;8;0
2020-04-27 07:30:00;65;28;32;42;15;60;115;113;0;10;1
2020-04-27 07:45:00;81;33;26;33;16;45;107;115;2;12;1
2020-04-27 08:00:00;61;28;19;25;7;35;101;84;2;3;0
2020-04-27 08:15:00;71;34;20;23;3;29;81;67;0;10;1
2020-04-27 08:30:00;66;34;23;24;4;30;76;75;1;5;0
2020-04-27 08:45:00;55;30;24;20;5;27;67;59;2;4;0
2020-04-27 09:00:00;74;42;30;10;4;18;72;69;1;4;0
2020-04-27 09:15:00;76;31;20;16;3;22;79;74;1;6;1
2020-04-27 09:30:00;77;30;32;17;2;21;81;70;1;8;3
2020-04-27 09:45:00;83;39;24;10;1;13;79;53;0;7;2
2020-04-27 10:00:00;81;30;24;19;5;24;82;62;1;8;2
2020-04-27 10:15:00;94;29;20;7;4;12;81;66;2;9;2
2020-04-27 10:30:00;97;29;26;17;2;22;84;58;1;12;1
2020-04-27 10:45:00;91;33;25;16;0;18;72;66;1;14;2
2020-04-27 11:00:00;92;35;25;9;2;10;92;73;0;8;0
2020-04-27 11:15:00;97;38;34;7;3;12;79;61;0;12;2
2020-04-27 11:30:00;107;39;30;14;6;22;91;59;1;4;1
2020-04-27 11:45:00;93;35;28;15;3;18;90;61;1;9;4
2020-04-27 12:00:00;94;32;34;3;2;6;72;59;2;11;2
2020-04-27 12:15:00;118;41;35;6;1;8;83;80;1;10;1
2020-04-27 12:30:00;105;36;26;11;0;14;77;60;0;10;1
2020-04-27 12:45:00;92;40;26;14;2;19;87;58;1;11;3
2020-04-27 13:00:00;105;35;35;12;1;13;89;68;0;13;1
2020-04-27 13:15:00;107;38;27;16;3;25;66;60;1;7;0
2020-04-27 13:30:00;120;51;46;9;2;11;104;84;0;9;0
2020-04-27 13:45:00;117;40;32;10;3;14;96;82;1;13;0
2020-04-27 14:00:00;127;46;32;11;4;16;101;72;0;11;0
2020-04-27 14:15:00;152;77;80;15;2;17;88;67;1;13;0
2020-04-27 14:30:00;154;64;66;12;5;18;75;75;1;11;1
2020-04-27 14:45:00;130;56;53;12;2;14;100;70;0;15;2
2020-04-27 15:00:00;135;61;61;11;1;16;78;68;0;10;1
2020-04-27 15:15:00;164;54;48;9;2;12;72;56;3;10;2
2020-04-27 15:30:00;125;48;49;13;3;17;84;66;2;13;4
2020-04-27 15:45:00;158;66;38;11;2;15;85;69;0;14;0
2020-04-27 16:00:00;149;78;64;12;1;12;101;65;0;9;2
2020-04-27 16:15:00;138;66;63;12;3;16;82;80;2;11;1
2020-04-27 16:30:00;148;66;48;12;3;12;103;64;3;14;1
2020-04-27 16:45:00;178;64;50;14;2;16;86;68;2;8;0
2020-04-27 17:00:00;131;71;55;11;1;9;94;84;0;18;2
2020-04-27 17:15:00;155;57;45;20;2;22;92;58;1;11;0
