DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DD1);8(TAFBAC2);9(TAFBA2C);10(TAFBBD2);11(TAFBB2D)
2019-09-28 00:00:00;14;8;5;4;0;15;2;0;12;0;0
2019-09-28 00:15:00;16;9;7;5;0;13;5;0;0;0;0
2019-09-28 00:30:00;10;6;2;7;0;11;1;0;0;0;0
2019-09-28 00:45:00;11;11;3;4;0;11;2;0;0;0;0
2019-09-28 01:00:00;11;11;3;3;0;19;1;0;0;0;0
2019-09-28 01:15:00;16;8;3;1;0;4;5;0;0;0;0
2019-09-28 01:30:00;9;10;2;0;0;10;1;0;0;0;0
2019-09-28 01:45:00;14;10;0;4;0;7;2;0;0;0;0
2019-09-28 02:00:00;20;9;0;4;0;5;2;0;0;0;0
2019-09-28 02:15:00;8;3;4;1;0;12;1;0;0;0;0
2019-09-28 02:30:00;4;3;1;2;0;9;0;0;0;0;0
2019-09-28 02:45:00;9;9;0;3;0;8;3;0;0;0;0
2019-09-28 03:00:00;11;8;1;1;0;9;2;0;0;0;0
2019-09-28 03:15:00;11;6;2;2;0;2;4;0;0;0;0
2019-09-28 03:30:00;6;4;2;1;0;6;4;0;0;0;0
2019-09-28 03:45:00;4;1;0;1;0;3;1;0;0;0;0
2019-09-28 04:00:00;9;9;2;2;0;4;2;0;0;0;0
2019-09-28 04:15:00;11;4;2;3;0;2;3;0;0;0;0
2019-09-28 04:30:00;11;9;1;3;0;3;4;0;0;0;0
2019-09-28 04:45:00;13;7;2;5;0;18;3;0;0;0;0
2019-09-28 05:00:00;9;9;4;2;0;27;2;0;0;0;0
2019-09-28 05:15:00;14;7;0;6;0;46;0;0;0;0;0
2019-09-28 05:30:00;31;26;2;20;0;43;6;0;0;0;0
2019-09-28 05:45:00;81;75;11;26;0;25;4;0;0;0;0
2019-09-28 06:00:00;92;81;15;21;0;24;6;0;0;0;0
2019-09-28 06:15:00;39;41;6;16;0;20;6;0;0;0;0
2019-09-28 06:30:00;37;34;2;14;0;32;9;0;0;0;0
2019-09-28 06:45:00;28;20;5;19;0;17;8;0;0;0;0
2019-09-28 07:00:00;28;17;3;10;0;17;11;0;0;0;0
2019-09-28 07:15:00;38;29;4;17;0;18;14;0;0;0;0
2019-09-28 07:30:00;50;37;6;16;0;28;12;0;0;0;0
2019-09-28 07:45:00;58;36;9;29;0;17;15;0;0;0;0
2019-09-28 08:00:00;45;34;7;22;0;27;20;0;0;0;0
2019-09-28 08:15:00;48;31;3;27;0;26;18;0;0;0;0
